first_name,last_name,email,password_hash,phone_number,date_of_birth,time_on_app,user_type,is_active,last_payment_method,reviews,last_ip,last_coordinates,last_device,last_browser,last_os,last_login,last_logout,in_cart,wishlist,last_search,created_date,generated_at,purchase_count,total_spent
Ryan,Diluke,ryandiluke@icloud.com,8XRk5cHcLhvUyv0d,8482098761,04/25/1980,77 hours 21 minutes 8 seconds,regular,true,stripe,"[""I am very excited to try out this skirt. I have heard some many positive things!""]",73.76.30.104,"LAT: 16, LONG: 110",windows,safari,windows,02/16/2022 08:42:51,11/24/2024 23:20:59,"[""shoehorn"", ""waterproof spray"", ""sneakers"", ""insoles"", ""ballet flats""]","[""ballet flats"", ""boot shaper"", ""waterproof spray""]",heels,04/01/2024,2025-07-31 16:57:57,1,73.17
Troy,Elzia,troyelzia@outlook.com,JHEodzoUqjo7gZLa,1531386027,06/10/1970,10 hours 52 minutes 5 seconds,regular,true,paypal,"[""I am very satisfied with this keyboard"", ""I am very excited to try out this toy boxes. I have heard some many positive things!"", ""I am very happy with mattress protector"", ""The way the arch support has changed my life, I could not believe my eyes when I saw this arch support!"", ""The way the yoga mat has changed my life, I could not believe my eyes when I saw this yoga mat!""]",160.192.225.46,"LAT: -9, LONG: 74",unknown,chrome,unknown,08/24/2022 11:02:33,02/03/2023 06:44:21,"[""book display stand""]","[""young adult novel""]",reading light,04/01/2024,2025-07-31 16:57:57,0,0
Luna,Amber,lunaamber@outlook.com,xvxJed2aZXsEmD98,6081224128,11/16/1979,100 hours 10 minutes 44 seconds,premium,true,credit_card,"[""I am very happy with dining table accessories"", ""I am very happy with the way that this educational toys"", ""I am very happy the way that this non-stick cookware"", ""The way the pet training treats has changed my life, I could not believe my eyes when I saw this pet training treats!""]",32.82.62.238,"LAT: 11, LONG: -76",android,safari,android,06/06/2024 00:32:15,11/26/2024 23:53:01,"[""blender accessories"", ""slow cooker"", ""water heater parts""]","[""humidifier filters"", ""toaster accessories"", ""blender accessories""]",water heater,04/01/2024,2025-07-31 16:57:57,3,1576.52
Vince,Nia,vincenia@gmail.com,CiGu0qeDSKsLe8Gg,9080765610,09/16/1973,17 hours 27 minutes 11 seconds,free-trial,false,paypal,"[""Wow I cannot believe this action camera"", ""I am very dissatisfied with this headphones."", ""My son bought this and he is very happy with this skateboard"", ""Well worth the money on this shoe laces"", ""I am not satisfied with this remote control toy storage.""]",67.173.237.206,"LAT: 34, LONG: -170",android,safari,android,03/29/2022 12:22:30,12/12/2024 04:23:02,"[""pet odor eliminator""]","[""pet food storage container""]",pet toothbrush,04/01/2024,2025-07-31 16:57:57,0,0
Eva,Ora,evaora@outlook.com,HfrVjto5v0wyvbGY,2918453452,11/09/1956,25 hours 42 minutes 46 seconds,regular,true,paypal,"[""I am very satisfied with this hair straightener"", ""Well worth the money on this mattress protector""]",130.151.217.100,"LAT: 17, LONG: 175",android,firefox,android,08/23/2022 23:24:37,08/16/2023 05:55:01,"[""cutting board""]","[""ladle""]",grater,04/01/2024,2025-07-31 16:57:57,4,10376.520000000002
Xia,Laziaton,xialaziaton@protonmail.com,ANyRsds4kcBVXiop,2671967459,09/03/1993,112 hours 14 minutes 4 seconds,regular,true,paypal,"[""I am very dissatisfied with this action camera."", ""I love this dining chairs.""]",207.217.254.30,"LAT: 38, LONG: 124",windows,firefox,windows,07/16/2023 06:52:29,05/29/2022 22:28:47,"[""sports towel"", ""fitness tracker accessories""]","[""balance board"", ""wrist wraps"", ""foam roller"", ""golf clubs""]",sports towel,04/01/2024,2025-07-31 16:57:57,2,319.79999999999995
Xan,Finn,xanfinn@yahoo.com,qg8H4bt2aVvaU30k,6354784619,01/01/1969,28 hours 52 minutes 54 seconds,regular,true,stripe,"[""I am very dissatisfied with how this performs compared to the last version of this smart home hub."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this eyebrow pencil."", ""My son bought this storage ottoman and he has been telling me how happy he is with this storage ottoman!"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this photography book."", ""I want to thank you for this tennis racket, it has changed my life. I am very happy with this tennis racket!""]",125.178.65.252,"LAT: -15, LONG: -83",windows,firefox,windows,02/10/2022 02:08:12,03/21/2024 05:46:49,"[""pet shampoo"", ""pet dental care kit"", ""pet carrier""]","[""pet first aid kit"", ""pet travel bag""]",pet training treats,04/01/2024,2025-07-31 16:57:57,2,3850.85
Will,Saintjake,willsaintjake@icloud.com,XABPBoSprFBLPyGd,5257890492,10/04/1957,85 hours 33 minutes 53 seconds,free-trial,true,paypal,"[""The way this patio umbrella has changed my life, I could not believe my eyes when I saw this patio umbrella!"", ""I am very happy with the way that this pet shampoo has changed the very way that I live."", ""I love this slippers.""]",145.221.185.49,"LAT: 45, LONG: -76",windows,chrome,windows,02/05/2023 22:29:14,12/19/2024 23:57:13,"[""underwear"", ""suit""]","[""jeans""]",dress,04/01/2024,2025-07-31 16:57:57,2,13404.36
Lia,Max,liamax@hotmail.com,blETkLySnonfFsRx,7509937577,08/23/1950,58 hours 59 minutes 0 seconds,regular,true,credit_card,"[""I am very happy with lego storage, it has changed my life."", ""I am cannot believe my eyes when I saw this tongs. I am very happy with this tongs"", ""Wow this is an amazing boots.""]",86.75.89.134,"LAT: 82, LONG: -72",windows,safari,windows,11/15/2022 00:12:00,01/02/2024 18:18:31,"[""smartwatch band"", ""phone case""]","[""smartwatch band"", ""tablet stylus"", ""tablet"", ""home security camera"", ""camera""]",gaming console,04/01/2024,2025-07-31 16:57:57,1,226.47
Will,Dylan,willdylan@outlook.com,nhIBlh8LtCzusa73,0974490212,02/24/1986,93 hours 22 minutes 27 seconds,regular,true,stripe,"[""I am very satisfied with this running shoes"", ""I am very satisfied with this puzzle storage"", ""I am very happy with the way that this sneakers has changed the very way that I live.""]",158.124.70.173,"LAT: -22, LONG: -65",ios,chrome,ios,10/15/2023 00:53:26,12/05/2024 15:36:00,"[""rice cooker"", ""air purifier"", ""oven"", ""water heater""]","[""air purifier""]",slow cooker,04/01/2024,2025-07-31 16:57:57,5,4034.08
Isla,Elquinnsen,islaelquinnsen@gmail.com,FSTUCanZ3S5j9bT0,9885889511,10/13/1959,103 hours 54 minutes 6 seconds,premium,true,paypal,"[""Well worth the money on this slow cooker"", ""Well worth the money on this coat""]",195.130.237.137,"LAT: -61, LONG: -30",windows,firefox,windows,12/07/2022 03:02:00,06/04/2022 03:32:17,"[""remote control toy storage"", ""trampoline accessories"", ""stuffed animals""]","[""board games"", ""lego set"", ""remote control drone"", ""educational toy storage"", ""puzzle storage""]",board game storage,04/01/2024,2025-07-31 16:57:57,3,7165.82
Owen,Mcnoahson,owenmcnoahson@yahoo.com,Md0cvNFBsMuusfGd,8745307581,04/26/1968,115 hours 34 minutes 0 seconds,regular,true,stripe,"[""I am very satisfied with this hair dryer""]",98.244.29.64,"LAT: 26, LONG: -108",windows,safari,windows,01/16/2023 09:40:56,12/31/2022 04:54:38,"[""rice cooker"", ""kitchen towels""]","[""food processor"", ""blender""]",mixing bowls,04/01/2024,2025-07-31 16:57:57,1,64.51
Sia,Lajohn,sialajohn@gmail.com,sE7gXeZzYFfCS6iJ,3730871082,09/25/1984,25 hours 24 minutes 39 seconds,regular,true,stripe,"[""I am very happy the way that this casual shoes"", ""I am very happy with bathrobe, it has changed my life."", ""Wow I cannot believe this makeup set"", ""I am very satisfied with this shoe care kit"", ""I hate this arts and crafts storage.""]",174.105.7.95,"LAT: -6, LONG: -51",ios,safari,ios,03/07/2023 21:12:37,04/22/2024 14:54:21,"[""loungewear"", ""t-shirt"", ""parka""]","[""parka"", ""winter coat""]",leather jacket,04/01/2024,2025-07-31 16:57:57,4,5809.110000000001
Sage,Isla,sageisla@yahoo.com,UqMlntGYAlO4feda,6462182374,10/08/1952,80 hours 9 minutes 4 seconds,premium,true,stripe,"[""I am very happy with the way that this remote control drone has changed the very way that I live."", ""I am very frustrated with the Customer Service, they kept dropping my calls flip flops."", ""I am not satisfied with this elliptical machine."", ""My son bought this and he is very happy with this barbell set""]",109.20.15.253,"LAT: -55, LONG: 73",windows,safari,windows,05/26/2022 22:44:20,04/11/2022 06:35:11,"[""cast iron skillet"", ""kitchen scale"", ""kitchen utensils set"", ""colander""]","[""kitchen knife set"", ""ladle"", ""cookware set""]",can opener,04/01/2024,2025-07-31 16:57:57,1,160.27
Yara,Ojadeley,yaraojadeley@outlook.com,Es1o6GC3ErJHy1Re,2797132347,04/13/1986,112 hours 46 minutes 48 seconds,regular,true,credit_card,"[""I am very happy with the way that this lego storage has changed my life."", ""Well worth the money on this shoe storage"", ""I am cannot believe my eyes when I saw this toy organizers. I am very happy with this toy organizers"", ""Well worth the money on this toy organizers"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this pet bed accessories.""]",241.111.41.59,"LAT: 89, LONG: 72",android,firefox,android,06/20/2022 00:37:11,06/29/2024 15:37:30,"[""grater"", ""oven mitts"", ""kitchen knife set"", ""peeler""]","[""air fryer"", ""slotted spoon"", ""coffee machine"", ""ceramic cookware""]",measuring spoons,04/01/2024,2025-07-31 16:57:57,5,30119.32
Bea,Ulasen,beaulasen@icloud.com,7c6YUGqUpet74IoK,0687494795,10/22/1950,116 hours 12 minutes 55 seconds,free-trial,true,paypal,"[""My son bought this and he is very happy with this fitness tracker accessories"", ""My son bought this pet odor eliminator and he has been telling me how happy he is with this pet odor eliminator!""]",75.140.132.175,"LAT: -9, LONG: -12",windows,chrome,windows,03/23/2022 23:08:36,09/05/2022 17:40:56,"[""desk"", ""storage ottoman"", ""sectional sofa covers"", ""gaming chair cushions""]","[""sectional sofa covers"", ""bed"", ""gaming chair cushions"", ""sectional sofa"", ""coffee table books""]",recliner,04/01/2024,2025-07-31 16:57:57,0,0
Gia,Elrita,giaelrita@hotmail.com,DQoVMLFeTqV9zrNq,9204574873,10/29/1971,82 hours 29 minutes 5 seconds,regular,true,credit_card,"[""I am cannot believe my eyes when I saw this loungewear. I am very happy with this loungewear"", ""I am very dissatisfied with the way that this gaming laptop has changed my life."", ""I am very happy the way that this shoe care kit""]",163.215.42.108,"LAT: -54, LONG: 141",windows,chrome,windows,07/31/2022 02:05:48,09/29/2023 21:14:38,"[""shoe storage"", ""shoe bags"", ""dress shoes""]","[""loafers"", ""slipper socks"", ""heel grips"", ""arch support""]",shoe care kit,04/01/2024,2025-07-31 16:57:57,0,0
Yan,Tia,yantia@yahoo.com,COODRJoxf0kiDfGX,1413074945,08/06/1959,42 hours 2 minutes 10 seconds,premium,true,stripe,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this cookware set."", ""I am very happy with the way that this coffee maker"", ""The way this grater has changed my life, I could not believe my eyes when I saw this grater!""]",231.177.7.160,"LAT: 57, LONG: -150",ios,firefox,ios,07/04/2024 10:14:20,01/30/2023 19:25:22,"[""ankle boots"", ""slipper socks"", ""loafers"", ""heels"", ""shoe storage""]","[""ankle boots""]",shoe bags,04/01/2024,2025-07-31 16:57:57,0,0
John,Vera,johnvera@outlook.com,i9WzpCFceoQCgCRD,4135290591,06/19/1964,38 hours 14 minutes 24 seconds,free-trial,false,paypal,"[""I am very happy with trampoline""]",178.216.20.90,"LAT: -17, LONG: -30",windows,chrome,windows,04/16/2022 19:54:24,11/15/2023 15:30:49,"[""pet bed"", ""pet odor eliminator""]","[""pet food dispenser"", ""pet training treats"", ""pet flea and tick treatment"", ""pet toys set""]",pet carrier,04/01/2024,2025-07-31 16:57:57,2,373.65000000000003
Gina,Diowen,ginadiowen@gmail.com,PoJsTbjTb1Lxn5xu,4754912216,08/05/1959,52 hours 42 minutes 19 seconds,regular,true,credit_card,"[""I am very happy with the way that this shoe care kit has changed my life."", ""I am very happy with pet food dispenser"", ""The amount of time I have save using this makeup sponge is amazing! I am very happy with this makeup sponge"", ""I am very happy with kitchen scale"", ""My son bought this bed and he has been telling me how happy he is with this bed!""]",0.137.140.247,"LAT: -22, LONG: 52",android,firefox,android,11/09/2022 10:20:07,11/21/2024 04:04:40,"[""bicycle"", ""pilates reformer"", ""balance board"", ""exercise resistance bands"", ""yoga blocks""]","[""barbell set"", ""rowing machine"", ""kettlebell set""]",basketball hoop,04/01/2024,2025-07-31 16:57:57,0,0
Will,Devia,willdevia@aol.com,MOzaqPLGhgcArCtJ,7250252187,08/22/1991,48 hours 14 minutes 58 seconds,regular,true,paypal,"[""I am very happy with sports sunglasses, it has changed my life."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this refrigerator."", ""I am very happy with this smart thermostat""]",83.169.202.173,"LAT: 72, LONG: 146",unknown,safari,linux,04/16/2023 17:57:16,12/11/2023 05:28:18,"[""remote control boat"", ""video game console accessories""]","[""musical instruments for kids"", ""dollhouse accessories"", ""musical instrument storage"", ""action figure storage""]",trampoline accessories,04/01/2024,2025-07-31 16:57:57,0,0
Liam,Eltim,liameltim@gmail.com,9hNIyN0XIqx3BzfE,3732921046,06/05/1959,114 hours 21 minutes 8 seconds,free-trial,true,stripe,"[""I am cannot believe my eyes when I saw this insoles. I am very happy with this insoles"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this toaster accessories."", ""I am very frustrated with the Customer Service, they kept dropping my calls pet bed accessories.""]",158.3.80.76,"LAT: -13, LONG: -90",unknown,firefox,MacOS,06/05/2024 11:44:31,02/01/2022 18:50:09,"[""sweater"", ""loungewear"", ""socks""]","[""jumpsuit"", ""skirt"", ""dress""]",skirt,04/01/2024,2025-07-31 16:57:57,2,2018.73
Ben,Levic,benlevic@protonmail.com,ZascLPulSuoHIe6k,2223478192,05/22/1971,24 hours 23 minutes 33 seconds,regular,true,stripe,"[""I am very happy with the way that this mixing bowls has changed my life."", ""I am very happy with jumpsuit""]",232.70.89.142,"LAT: -82, LONG: -82",ios,chrome,ios,07/16/2024 20:25:11,11/07/2022 14:53:51,"[""air fryer""]","[""measuring cups"", ""tongs"", ""kitchen scale"", ""toaster oven""]",kitchen towels,04/01/2024,2025-07-31 16:57:57,1,1954.14
Tim,Elmia,timelmia@yahoo.com,KTKSUSCtwkmIfbwv,3352889944,09/13/1969,114 hours 16 minutes 50 seconds,premium,true,credit_card,"[""I am cannot believe my eyes when I saw this coffee table books. I am very happy with this coffee table books"", ""My son bought this drone and he has been telling me how happy he is with this drone!""]",85.193.125.54,"LAT: 12, LONG: -75",android,safari,android,11/08/2023 16:17:18,02/21/2022 07:47:17,"[""robot building kit"", ""board game storage"", ""lego storage"", ""toy storage bins""]","[""robot building kit"", ""arts and crafts kits"", ""remote control boat"", ""stuffed animal storage"", ""lego set""]",science kits,04/01/2024,2025-07-31 16:57:57,0,0
Leo,Wyn,leowyn@gmail.com,jVvwWpcmT1SUqyMF,3209257685,08/05/1982,94 hours 17 minutes 7 seconds,free-trial,true,stripe,"[""I am very happy with the way that this pet feeding mat has changed the very way that I live."", ""I am cannot believe my eyes when I saw this dehumidifier. I am very happy with this dehumidifier"", ""I am very excited to try out this wardrobe. I have heard some many positive things!"", ""I am very happy with the way that this video game console""]",233.39.40.98,"LAT: 29, LONG: -69",unknown,firefox,unknown,08/16/2022 21:00:31,01/08/2023 08:36:16,"[""coffee table""]","[""outdoor furniture set""]",storage ottoman,04/01/2024,2025-07-31 16:57:57,2,1826.48
Gus,Mcvic,gusmcvic@yahoo.com,n1nv8Bo4awzJJPk0,5313924208,08/27/1957,36 hours 44 minutes 24 seconds,regular,true,stripe,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this recliner accessories."", ""I am very dissatisfied with this comb."", ""I am very satisfied with this dumbbell set"", ""I hate this rice cooker."", ""I am very frustrated with the Customer Service, they kept dropping my calls action figures.""]",135.103.215.52,"LAT: -34, LONG: 154",windows,chrome,windows,08/23/2022 06:21:39,01/20/2024 13:37:01,"[""rice cooker parts""]","[""microwave oven accessories"", ""vacuum cleaner""]",humidifier,04/01/2024,2025-07-31 16:57:57,0,0
Gabe,Stjackton,gabestjackton@icloud.com,J03rMEDO6J7ABEr0,6996633013,04/13/1957,10 hours 27 minutes 17 seconds,free-trial,true,paypal,"[""The way the remote control toy storage has changed my life, I could not believe my eyes when I saw this remote control toy storage!""]",243.154.11.124,"LAT: -70, LONG: 41",ios,chrome,ios,04/08/2024 00:39:23,11/05/2022 08:29:45,"[""pet flea and tick treatment"", ""pet harness"", ""pet grooming wipes"", ""pet toothbrush""]","[""pet flea and tick treatment"", ""pet toys set"", ""pet water bowl"", ""pet nail clippers""]",pet waste bags,04/01/2024,2025-07-31 16:57:57,0,0
Ryan,Liamton,ryanliamton@yahoo.com,fNjZ8a1nnKby1h5o,6009931186,10/01/1996,54 hours 12 minutes 57 seconds,regular,true,credit_card,"[""I love this external hard drive.""]",139.143.9.16,"LAT: -16, LONG: 149",android,safari,android,02/27/2024 00:41:28,09/09/2024 18:03:44,"[""coffee table"", ""outdoor furniture set"", ""office chair cushions"", ""garden bench"", ""recliner""]","[""coffee table"", ""mattress protector"", ""recliner""]",armchair,04/01/2024,2025-07-31 16:57:57,0,0
Tia,Alyan,tiaalyan@hotmail.com,kMgIoJfTnIiG21vG,7100973311,04/13/1983,34 hours 40 minutes 34 seconds,premium,true,paypal,"[""I am not satisfied with this arts and crafts storage."", ""I am very satisfied with this bobby pins""]",78.184.41.95,"LAT: -51, LONG: -39",ios,chrome,ios,03/07/2024 00:06:32,10/14/2023 04:20:28,"[""smart light bulb"", ""smart thermostat"", ""camera"", ""USB flash drive"", ""keyboard""]","[""smart home hub"", ""home security system"", ""desktop computer""]",action camera,04/01/2024,2025-07-31 16:57:57,0,0
Xia,Lebea,xialebea@hotmail.com,DbzYjrM6IQXmtGDX,4645494402,04/26/2003,123 hours 28 minutes 14 seconds,free-trial,true,paypal,"[""Wow this is an amazing heel grips."", ""I am very frustrated with the Customer Service, they kept dropping my calls vacuum cleaner."", ""The way the waterproof spray has changed my life, I could not believe my eyes when I saw this waterproof spray!""]",212.134.162.47,"LAT: 68, LONG: -77",android,firefox,android,04/19/2023 11:10:56,09/23/2024 18:30:20,"[""heels""]","[""ballet flats"", ""hiking boots""]",shoe care kit,04/01/2024,2025-07-31 16:57:57,0,0
Kara,Elpiason,karaelpiason@gmail.com,SbuskHma5ka2kbBg,6077026269,12/06/2000,73 hours 50 minutes 34 seconds,regular,true,credit_card,"[""I am very excited to try out this pet odor eliminator. I have heard some many positive things!"", ""I love this tweezers."", ""The way the insoles has changed my life, I could not believe my eyes when I saw this insoles!"", ""I am very happy with humidifier filters, it has changed my life.""]",97.224.28.0,"LAT: 29, LONG: 134",ios,safari,ios,02/23/2022 05:35:08,07/24/2024 05:55:59,"[""pet bed"", ""pet odor eliminator"", ""pet dental care kit"", ""pet scratching post""]","[""pet grooming wipes"", ""pet nail clippers""]",pet feeding mat,04/01/2024,2025-07-31 16:57:57,0,0
Luna,Lahugo,lunalahugo@aol.com,XDKGwALnulA1RLOw,2256212796,05/15/1983,75 hours 56 minutes 20 seconds,free-trial,true,paypal,"[""I am very happy with the way that this boots"", ""Wow this is an amazing elliptical machine."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this toaster."", ""I am very happy with console table, it has changed my life.""]",203.180.69.103,"LAT: -16, LONG: 167",ios,firefox,ios,07/23/2024 19:17:52,07/11/2023 23:57:52,"[""stand mixer""]","[""mixing bowls"", ""kitchen towels"", ""rice cooker"", ""blender""]",cutting board,04/01/2024,2025-07-31 16:57:57,0,0
Vince,Derita,vincederita@yahoo.com,oKVIWxrJkw3ImDip,7477463809,04/08/1969,19 hours 42 minutes 38 seconds,premium,false,paypal,"[""I am very happy with the way that this ballet flats"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this loafers."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this book display stand."", ""I am very frustrated with the Customer Service, they kept dropping my calls washing machine."", ""I am very happy with the way that this hair straightener has changed the very way that I live.""]",29.3.86.120,"LAT: -54, LONG: 97",ios,chrome,ios,06/21/2023 23:17:41,07/17/2022 07:29:43,"[""kettlebell set"", ""rowing machine"", ""sports towel"", ""yoga mat"", ""baseball bat""]","[""sports watch"", ""hockey stick"", ""sports socks"", ""sports headband""]",exercise ball,04/01/2024,2025-07-31 16:57:57,1,70.93
Tim,Vanula,timvanula@gmail.com,zgh0DHzewTG4Y5dL,6037400141,08/21/1998,68 hours 48 minutes 11 seconds,free-trial,true,credit_card,"[""Well worth the money on this kitchen gadgets set"", ""I am not satisfied with this pilates reformer."", ""My son bought this running shoes and he has been telling me how happy he is with this running shoes!"", ""The amount of time I have save using this sports towel is amazing! I am very happy with this sports towel"", ""I could not believe how rude the Customer service agent was. I am very dissatisfied with this office chair cushions.""]",239.89.93.24,"LAT: 14, LONG: 111",unknown,chrome,MacOS,10/29/2023 06:04:26,07/19/2023 06:01:57,"[""sports socks"", ""kettlebell set"", ""foam roller"", ""exercise bike""]","[""skateboard"", ""exercise bike"", ""boxing gloves""]",wrist wraps,04/01/2024,2025-07-31 16:57:57,2,328.78
