first_name,last_name,email,password_hash,phone_number,date_of_birth,time_on_app,user_type,is_active,last_payment_method,reviews,last_ip,last_coordinates,last_device,last_browser,last_os,last_login,last_logout,in_cart,wishlist,last_search,created_date,generated_at,purchase_count,total_spent
Noah,Alhal,noahalhal@icloud.com,m4mjInkrBchyWAaI,0309141013,01/16/1965,95 hours 13 minutes 8 seconds,free-trial,true,credit_card,"[""Wow I cannot believe this kitchen knife set""]",170.245.182.121,"LAT: -63, LONG: 51",android,firefox,android,09/05/2023 04:20:59,07/12/2022 19:33:23,"[""makeup sponge"", ""bathrobe"", ""nail polish set"", ""hair accessories set""]","[""cotton pads"", ""comb"", ""eyebrow pencil"", ""shaving kit""]",perfume,05/01/2024,2025-07-31 16:57:57,1,1801.55
Dee,Vonsara,deevonsara@icloud.com,BZIrl30X7EGFcDbD,7987383711,07/22/2003,68 hours 53 minutes 34 seconds,premium,true,paypal,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this makeup brushes."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this bobby pins."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this outdoor furniture set."", ""I am very excited to try out this makeup set. I have heard some many positive things!"", ""Well worth the money on this blender accessories""]",122.67.202.31,"LAT: 36, LONG: -99",windows,firefox,windows,02/21/2024 17:29:30,10/13/2024 06:14:53,"[""makeup sponge""]","[""curling iron"", ""lip balm"", ""hairbrush"", ""bath bombs"", ""hair ties""]",slippers,05/01/2024,2025-07-31 16:57:57,3,1883.22
Vic,Viason,vicviason@outlook.com,rA3qYU612oM2mbWF,6836346233,09/06/1975,16 hours 55 minutes 20 seconds,free-trial,true,credit_card,"[""I am very dissatisfied with this bluetooth speaker."", ""I am very happy with the way that this bathrobe has changed the very way that I live."", ""I am very excited to try out this young adult novel. I have heard some many positive things!"", ""I am very happy with the way that this self-help book""]",38.51.168.82,"LAT: 4, LONG: 26",unknown,safari,unknown,05/13/2024 16:13:47,03/03/2023 15:06:41,"[""pet toys set"", ""pet training clicker"", ""pet training pads""]","[""pet food dispenser"", ""pet leash"", ""pet feeding mat"", ""pet waste bags""]",pet water fountain,05/01/2024,2025-07-31 16:57:57,1,354.9
Nate,Saintzack,natesaintzack@hotmail.com,BPR72PtYDTumMZaV,7276884031,11/27/1951,51 hours 28 minutes 16 seconds,free-trial,true,credit_card,"[""I am very happy with the way that this photography book has changed the very way that I live.""]",41.14.137.77,"LAT: 22, LONG: -108",ios,chrome,ios,04/19/2023 07:58:13,02/16/2023 02:06:10,"[""biography"", ""photography book"", ""bookshelf organizers"", ""poetry collection"", ""bookends""]","[""biography"", ""cookbook"", ""reading light"", ""science fiction novel"", ""fantasy novel""]",children's book,05/01/2024,2025-07-31 16:57:57,0,0
Ben,Ned,benned@outlook.com,ieOGXUmkim50Fcbd,2900299027,11/14/1993,108 hours 1 minutes 10 seconds,regular,true,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls kitchen utensils set."", ""I am very satisfied with this sofa"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this slow cooker."", ""I am very frustrated with the Customer Service, they kept dropping my calls bookends.""]",152.28.143.175,"LAT: -30, LONG: 139",android,safari,android,11/30/2024 11:18:54,06/22/2024 02:23:15,"[""pet toys set"", ""pet comb"", ""pet nail clippers""]","[""pet water fountain"", ""pet toys set"", ""pet waste bags"", ""pet training treats"", ""pet toothbrush""]",pet leash,05/01/2024,2025-07-31 16:57:57,2,6941.139999999999
Vera,Vonolivialey,veravonolivialey@outlook.com,sr7x084zZFMobp0m,9319598377,11/12/1967,77 hours 30 minutes 9 seconds,regular,true,credit_card,"[""I am very happy with gaming laptop"", ""I am very frustrated with the Customer Service, they kept dropping my calls treadmill."", ""I am very dissatisfied with how this performs compared to the last version of this drone accessories."", ""I am very happy with the way that this balance board has changed my life.""]",231.47.81.11,"LAT: -74, LONG: 82",windows,chrome,windows,04/27/2024 12:39:38,11/15/2022 14:38:39,"[""dining chairs"", ""sofa"", ""coffee table"", ""recliner"", ""outdoor furniture set""]","[""desk organizers"", ""dining table accessories"", ""bookshelf"", ""mattress protector""]",coffee table,05/01/2024,2025-07-31 16:57:57,0,0
Fay,Detajton,faydetajton@gmail.com,XSzyOjH6SGL4xXRk,1236159855,07/12/1970,53 hours 6 minutes 37 seconds,regular,true,stripe,"[""I am very happy with slow cooker, it has changed my life."", ""My son bought this book covers and he has been telling me how happy he is with this book covers!"", ""The amount of time I have save using this dining chairs is amazing! I am very happy with this dining chairs""]",237.37.57.42,"LAT: 18, LONG: 139",windows,firefox,windows,04/23/2024 21:21:58,05/20/2024 06:44:33,"[""accessories""]","[""activewear set"", ""jumpsuit"", ""leather jacket""]",socks,05/01/2024,2025-07-31 16:57:57,7,7441.0599999999995
Ula,Macdavid,ulamacdavid@hotmail.com,nEw3RxPUDaQMbhr3,3780403116,09/20/1962,34 hours 34 minutes 1 seconds,regular,true,stripe,"[""I am very frustrated with the Customer Service, they kept dropping my calls travel toiletry bag."", ""Well worth the money on this book display stand"", ""I am very frustrated with the Customer Service, they kept dropping my calls activewear set.""]",103.231.28.75,"LAT: 74, LONG: -129",unknown,safari,unknown,09/25/2022 20:19:50,12/07/2022 23:23:10,"[""makeup bag"", ""hair ties"", ""lip balm"", ""bathrobe""]","[""perfume"", ""curling iron"", ""hair clips"", ""eyebrow pencil""]",skincare set,05/01/2024,2025-07-31 16:57:57,1,3065.4
Xia,Sainteli,xiasainteli@gmail.com,t8yu0LXMWWa66Y4v,5675328300,11/07/1958,104 hours 22 minutes 55 seconds,premium,true,credit_card,"[""I could not believe how rude the Customer service agent was. I am very dissatisfied with this water heater."", ""I hate this waterproof spray."", ""I am very excited to try out this play kitchen accessories. I have heard some many positive things!"", ""I am very happy with beard grooming kit, it has changed my life."", ""I am very dissatisfied with this kettlebell set.""]",116.102.174.150,"LAT: 61, LONG: -172",unknown,safari,unknown,10/18/2024 14:30:32,11/14/2023 21:50:43,"[""drone accessories"", ""gaming laptop"", ""smart speaker"", ""action camera"", ""phone case""]","[""tablet stylus"", ""smart home hub""]",smartwatch,05/01/2024,2025-07-31 16:57:57,2,722.05
Alice,Ooona,aliceooona@gmail.com,JIDUD1aMV3K8V2uF,1077049707,11/11/1985,46 hours 41 minutes 45 seconds,free-trial,true,stripe,"[""I am very happy with the way that this mystery novel has changed my life.""]",249.96.118.50,"LAT: 39, LONG: 25",windows,safari,windows,09/17/2023 06:38:09,10/12/2022 22:24:41,"[""pet grooming kit"", ""pet training pads""]","[""pet water fountain"", ""pet dental care kit"", ""pet brush""]",pet waste bags,05/01/2024,2025-07-31 16:57:57,0,0
Kai,Tia,kaitia@protonmail.com,y6uPZh3PKgcHANxy,7216363677,12/28/1978,34 hours 33 minutes 7 seconds,admin,true,stripe,"[""I am not satisfied with this science kits."", ""I am very happy with puzzle storage"", ""My son bought this air fryer and he has been telling me how happy he is with this air fryer!""]",249.122.58.239,"LAT: 26, LONG: 155",windows,firefox,windows,10/03/2023 06:52:45,12/31/2023 13:55:37,"[""lip balm"", ""facial tissues"", ""beauty blender"", ""hair accessories set""]","[""lip balm"", ""makeup bag"", ""skincare set"", ""facial cleansing brush""]",bobby pins,05/01/2024,2025-07-31 16:57:57,0,0
Eli,Jay,elijay@outlook.com,zBd9MNP6PBgcOiiT,1703264714,10/23/1999,69 hours 58 minutes 29 seconds,admin,true,stripe,"[""I am very happy the way that this jumpsuit"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this mystery novel."", ""The amount of time I have save using this slippers is amazing! I am very happy with this slippers""]",123.191.111.171,"LAT: -46, LONG: -63",ios,safari,ios,11/27/2022 15:50:17,08/26/2023 20:33:52,"[""coffee maker"", ""water heater parts"", ""microwave oven accessories"", ""rice cooker"", ""air purifier filters""]","[""air purifier"", ""electric kettle""]",microwave oven,05/01/2024,2025-07-31 16:57:57,0,0
Jade,Elgia,jadeelgia@gmail.com,dWCvOoDQC306BoLZ,0878496989,10/19/1951,97 hours 6 minutes 9 seconds,regular,true,paypal,"[""The way the tweezers has changed my life, I could not believe my eyes when I saw this tweezers!"", ""The way the parka has changed my life, I could not believe my eyes when I saw this parka!"", ""The amount of time I have save using this baking sheets is amazing! I am very happy with this baking sheets""]",113.183.169.44,"LAT: 61, LONG: 145",ios,safari,ios,03/11/2022 14:57:31,01/04/2024 17:04:41,"[""swimwear"", ""activewear set"", ""socks""]","[""trench coat"", ""t-shirt"", ""socks"", ""activewear set""]",underwear,05/01/2024,2025-07-31 16:57:57,1,94.44
Udo,Hank,udohank@outlook.com,qxIF2B9kxnzCoON5,7873648577,02/13/1954,118 hours 52 minutes 47 seconds,regular,true,paypal,"[""I am very happy with the way that this patio umbrella""]",107.122.90.159,"LAT: -48, LONG: -29",android,firefox,android,03/01/2022 20:15:20,09/23/2022 12:45:05,"[""shoehorn"", ""sneakers"", ""running shoes"", ""sneaker cleaner""]","[""hiking boots"", ""ankle boots"", ""work boots""]",shoe laces,05/01/2024,2025-07-31 16:57:57,1,1056.84
Via,Lened,vialened@yahoo.com,fUUrKFCaKZmZ8vhw,3796180084,03/14/1985,118 hours 3 minutes 7 seconds,regular,true,credit_card,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this bed frame accessories."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this rice cooker parts."", ""I am very frustrated with the Customer Service, they kept dropping my calls pet grooming gloves."", ""I am very frustrated with the Customer Service, they kept dropping my calls nail clippers.""]",249.3.216.136,"LAT: -88, LONG: 131",windows,safari,windows,05/29/2024 08:40:37,08/14/2022 15:14:44,"[""sectional sofa covers""]","[""dining table"", ""bar stools""]",desk,05/01/2024,2025-07-31 16:57:57,8,7143.73
Olivia,Dedee,oliviadedee@hotmail.com,4dy22dSuHr6tsDFo,7827316870,07/30/1966,37 hours 41 minutes 55 seconds,premium,true,stripe,"[""I am very happy with the way that this running shoes has changed the very way that I live."", ""My son bought this drone accessories and he has been telling me how happy he is with this drone accessories!"", ""I could not believe how rude the Customer service agent was. I am very dissatisfied with this eyelash curler."", ""I am very frustrated with the Customer Service, they kept dropping my calls. I just want to return this dollhouse."", ""I am very frustrated with the Customer Service, they kept dropping my calls keyboard.""]",41.28.136.167,"LAT: -32, LONG: 145",windows,safari,windows,10/09/2023 22:53:53,11/07/2023 11:54:07,"[""musical instrument storage"", ""trampoline"", ""educational toy storage"", ""video game console"", ""action figures""]","[""musical instrument storage"", ""stuffed animals""]",action figure storage,05/01/2024,2025-07-31 16:57:57,0,0
Walt,Saintritaley,waltsaintritaley@gmail.com,cxEXQGirpERyJRAE,1384449078,05/17/1966,46 hours 4 minutes 58 seconds,regular,true,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls hair care set."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this sweatshirt."", ""Wow this is an amazing office chair.""]",253.180.42.138,"LAT: -83, LONG: 143",android,safari,android,01/13/2023 14:37:32,09/08/2023 05:05:52,"[""toaster accessories"", ""slow cooker"", ""washing machine"", ""air purifier""]","[""electric kettle"", ""vacuum cleaner"", ""stove"", ""food processor"", ""refrigerator""]",oven,05/01/2024,2025-07-31 16:57:57,0,0
Vic,Ryan,vicryan@outlook.com,MNdgBLpHVuYMGBqA,5228523385,05/21/1979,116 hours 6 minutes 28 seconds,regular,true,credit_card,"[""My son bought this barbell set and he has been telling me how happy he is with this barbell set!"", ""I am very happy with this hair straightener"", ""Wow I cannot believe this peeler"", ""My son bought this and he is very happy with this fitness tracker accessories""]",134.166.43.128,"LAT: 60, LONG: 62",android,safari,android,06/23/2023 06:29:54,07/31/2024 21:57:35,"[""can opener"", ""espresso machine"", ""cast iron skillet"", ""cutting board"", ""measuring cups""]","[""measuring spoons"", ""pressure cooker"", ""cutting board"", ""coffee machine"", ""espresso machine""]",measuring cups,05/01/2024,2025-07-31 16:57:57,1,237.92
Ryan,Leola,ryanleola@hotmail.com,PR1LwPl9OhmsoMyI,7444031055,10/04/1962,55 hours 1 minutes 58 seconds,regular,true,paypal,"[""I am very happy with this stove""]",180.61.225.229,"LAT: 77, LONG: -151",windows,safari,windows,02/08/2023 22:26:20,07/09/2022 07:33:43,"[""pet travel bag"", ""pet water fountain"", ""pet odor eliminator""]","[""pet crate accessories""]",pet training treats,05/01/2024,2025-07-31 16:57:57,0,0
Faye,Alzack,fayealzack@gmail.com,sS11bdNZDd2Zdneu,3346564357,11/12/1986,44 hours 31 minutes 46 seconds,regular,true,credit_card,"[""I am very happy with this VR headset"", ""Wow this is an amazing facial tissues."", ""The way the ankle boots has changed my life, I could not believe my eyes when I saw this ankle boots!"", ""I am not satisfied with this pet feeding mat.""]",126.190.14.159,"LAT: -80, LONG: 176",android,safari,android,03/25/2024 20:10:45,02/14/2024 17:49:07,"[""exercise bike""]","[""tennis racket"", ""golf clubs""]",yoga blocks,05/01/2024,2025-07-31 16:57:57,1,224.64
Jay,Vonwillsen,jayvonwillsen@outlook.com,GJE54zMw1T0AFZoA,9590661737,06/26/1973,28 hours 26 minutes 53 seconds,regular,true,paypal,"[""I am very happy the way that this fantasy novel"", ""I am very frustrated with the Customer Service, they kept dropping my calls tablet."", ""I love this robot vacuum cleaner.""]",99.103.164.204,"LAT: -43, LONG: 13",ios,chrome,ios,04/06/2023 20:45:09,12/05/2024 12:16:23,"[""rice cooker""]","[""slow cooker"", ""grater"", ""kitchen knife set""]",cutting board set,05/01/2024,2025-07-31 16:57:57,0,0
Alice,Vonrex,alicevonrex@yahoo.com,x3114loDImClPyzd,5286176656,04/12/1958,119 hours 32 minutes 29 seconds,regular,true,stripe,"[""Wow this is an amazing desktop computer.""]",196.41.151.125,"LAT: -18, LONG: 124",unknown,chrome,unknown,07/25/2023 02:23:52,03/25/2024 15:18:39,"[""makeup remover wipes"", ""hair care set""]","[""shower gel"", ""tweezers"", ""curling iron"", ""bobby pins""]",makeup bag,05/01/2024,2025-07-31 16:57:57,1,17.03
Rex,Alfay,rexalfay@icloud.com,djdeE271sNvWV8pj,9066313500,02/04/1952,97 hours 13 minutes 16 seconds,free-trial,true,paypal,"[""I am very excited to try out this pet shampoo. I have heard some many positive things!""]",30.40.185.157,"LAT: -26, LONG: 6",unknown,safari,unknown,11/04/2024 01:55:24,03/01/2022 02:57:17,"[""skincare set"", ""nail file"", ""hairbrush""]","[""hair care set"", ""hair dryer"", ""cosmetic organizer""]",curling iron,05/01/2024,2025-07-31 16:57:57,1,3035.88
Xan,Alriaton,xanalriaton@gmail.com,X7MueHdNNEkdcPkK,6606223317,03/15/1973,33 hours 21 minutes 39 seconds,regular,true,credit_card,"[""Wow this is an amazing hair dryer."", ""I am very happy with the way that this food processor has changed my life."", ""I am very happy the way that this tongs"", ""I am very frustrated with the Customer Service, they kept dropping my calls puzzles."", ""I am very frustrated with the Customer Service, they kept dropping my calls slippers.""]",178.131.139.123,"LAT: -34, LONG: 169",unknown,chrome,linux,01/08/2022 19:53:47,02/27/2023 04:32:13,"[""pet shampoo""]","[""pet carrier accessories""]",pet flea and tick treatment,05/01/2024,2025-07-31 16:57:57,0,0
Xan,Kate,xankate@yahoo.com,hXiNEJGRI77g92HJ,9348770122,06/26/1976,44 hours 36 minutes 18 seconds,premium,true,credit_card,"[""The amount of time I have save using this loafers is amazing! I am very happy with this loafers"", ""I want to thank you for this keyboard, it has changed my life. I am very happy with this keyboard!""]",19.129.12.158,"LAT: -67, LONG: 52",android,safari,android,02/10/2024 04:11:52,02/23/2023 13:39:38,"[""electric kettle parts""]","[""food processor parts"", ""humidifier"", ""oven"", ""food processor""]",dehumidifier,05/01/2024,2025-07-31 16:57:57,1,113.51
Peter,Taj,petertaj@yahoo.com,nYb6YXMBiwPPMsPE,4179067636,03/20/1976,55 hours 11 minutes 30 seconds,regular,true,paypal,"[""The amount of time I have save using this remote control toy storage is amazing! I am very happy with this remote control toy storage"", ""The way the treadmill has changed my life, I could not believe my eyes when I saw this treadmill!"", ""The amount of time I have save using this smart home hub is amazing! I am very happy with this smart home hub"", ""I am very happy the way that this monitor""]",8.254.60.2,"LAT: 55, LONG: -65",ios,firefox,ios,01/06/2023 14:09:33,08/31/2024 17:26:54,"[""golf clubs""]","[""dumbbell set"", ""sports towel"", ""barbell set""]",hockey stick,05/01/2024,2025-07-31 16:57:57,1,2927.73
Jane,Voncai,janevoncai@aol.com,w716R2LkwTzOhnlY,8140527346,07/22/1972,81 hours 53 minutes 50 seconds,free-trial,true,paypal,"[""Well worth the money on this kitchen knife set"", ""The way this desk organizers has changed my life, I could not believe my eyes when I saw this desk organizers!"", ""I love this bookmarks."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this dress shirt."", ""I am very happy with the way that this bath bombs""]",155.119.53.89,"LAT: 66, LONG: 130",android,chrome,android,08/26/2024 17:50:13,07/09/2022 12:29:22,"[""remote control car"", ""puzzles"", ""musical instruments for kids"", ""remote control toy storage"", ""stuffed animal storage""]","[""play kitchen"", ""remote control drone"", ""robot building kit""]",puzzle storage,05/01/2024,2025-07-31 16:57:57,1,39.94
Luna,Dikai,lunadikai@hotmail.com,5SRCvCIDKrkInCGT,9894483803,06/29/1967,12 hours 23 minutes 48 seconds,regular,true,credit_card,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this rice cooker."", ""I want to thank you for this thriller novel, it has changed my life. I am very happy with this thriller novel!"", ""The amount of time I have save using this foam roller is amazing! I am very happy with this foam roller""]",9.76.67.35,"LAT: -15, LONG: -46",windows,safari,windows,08/30/2023 02:13:42,06/04/2024 16:28:35,"[""shaving kit"", ""bathrobe"", ""hand cream"", ""spa gift set""]","[""travel toiletry bag""]",beard grooming kit,05/01/2024,2025-07-31 16:57:57,0,0
Vera,Macmax,veramacmax@protonmail.com,NH1l7AWeBlmXN52c,4948837720,10/27/1970,13 hours 25 minutes 12 seconds,regular,true,paypal,"[""I want to thank you for this board games, it has changed my life. I am very happy with this board games!""]",217.255.164.14,"LAT: 31, LONG: 16",windows,safari,windows,05/21/2022 16:25:23,06/03/2024 22:24:23,"[""boot shaper""]","[""ankle boots"", ""shoehorn"", ""dress shoes"", ""heel grips""]",flip flops,05/01/2024,2025-07-31 16:57:57,0,0
Qua,Stmark,quastmark@icloud.com,sZktiS7ovFM7qkCq,1170267602,02/15/1970,61 hours 13 minutes 24 seconds,free-trial,true,stripe,"[""I am very frustrated with the Customer Service, they kept dropping my calls washing machine."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this dishwasher."", ""The amount of time I have save using this stuffed animals is amazing! I am very happy with this stuffed animals""]",249.133.236.155,"LAT: -65, LONG: -131",android,safari,android,06/04/2024 22:18:01,11/17/2022 10:31:00,"[""recliner""]","[""bookshelf organizers"", ""office chair"", ""dining table"", ""desk"", ""mattress protector""]",sofa covers,05/01/2024,2025-07-31 16:57:57,4,7351.2
Gia,Ogabe,giaogabe@icloud.com,2VIRHgQl3yocjpLf,9406517479,09/24/1959,67 hours 8 minutes 50 seconds,regular,true,stripe,"[""I am very happy with suit"", ""I am very happy with the way that this lip balm has changed my life.""]",165.80.60.101,"LAT: -80, LONG: -35",android,safari,android,01/06/2022 05:06:15,01/09/2024 11:51:18,"[""fantasy novel"", ""book storage box"", ""comic book"", ""poetry collection""]","[""book covers"", ""reading light"", ""young adult novel""]",science fiction novel,05/01/2024,2025-07-31 16:57:57,0,0
Wan,Maceli,wanmaceli@hotmail.com,trmz3pPZWNVekP8u,5473968718,03/04/1971,111 hours 17 minutes 19 seconds,free-trial,true,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls. I just want to return this smartwatch."", ""My son bought this self-help book and he has been telling me how happy he is with this self-help book!"", ""Well worth the money on this can opener"", ""I am very happy with sectional sofa covers, it has changed my life.""]",55.123.160.63,"LAT: -86, LONG: -14",android,firefox,android,03/10/2024 16:49:16,08/21/2022 21:36:04,"[""facial cleansing brush""]","[""tweezers"", ""skincare set"", ""hand cream"", ""shower gel"", ""bath bombs""]",beauty blender,05/01/2024,2025-07-31 16:57:57,0,0
Wendy,Pam,wendypam@icloud.com,60nOpOCgTcKGAQzc,4173349804,02/10/1958,100 hours 58 minutes 16 seconds,free-trial,true,credit_card,"[""I am not satisfied with this smart home hub."", ""I am very happy with the way that this educational toy storage has changed the very way that I live."", ""I am very happy with this leather jacket""]",82.249.143.255,"LAT: 86, LONG: -33",windows,safari,windows,11/11/2022 14:57:50,06/05/2023 14:54:40,"[""pet odor eliminator"", ""pet flea and tick treatment"", ""pet food dispenser"", ""pet leash"", ""pet nail clippers""]","[""pet shampoo"", ""pet comb"", ""pet dental care kit"", ""pet leash"", ""pet food storage container""]",pet harness,05/01/2024,2025-07-31 16:57:57,3,6146.05
