first_name,last_name,email,password_hash,phone_number,date_of_birth,time_on_app,user_type,is_active,last_payment_method,reviews,last_ip,last_coordinates,last_device,last_browser,last_os,last_login,last_logout,in_cart,wishlist,last_search,created_date,generated_at,purchase_count,total_spent
Pia,Mcnina,piamcnina@outlook.com,EgzTdeocfbVpI71a,2723437164,05/31/1963,33 hours 31 minutes 52 seconds,regular,true,paypal,"[""Wow I cannot believe this toaster oven"", ""I am very dissatisfied with how this performs compared to the last version of this can opener.""]",191.59.45.11,"LAT: 11, LONG: -1",android,safari,android,02/22/2023 16:04:22,12/04/2024 10:28:46,"[""gaming keyboard"", ""gaming console"", ""monitor stand""]","[""smart home device"", ""VR headset accessories"", ""robot vacuum cleaner"", ""action camera"", ""smart thermostat""]",home security camera,11/01/2024,2025-07-31 16:57:57,0,0
Gia,Liam,gialiam@outlook.com,ljXiAuHXTEzAuSjv,9456849197,05/20/1953,14 hours 17 minutes 52 seconds,premium,true,stripe,"[""My son bought this gaming chair cushions and he has been telling me how happy he is with this gaming chair cushions!""]",193.143.48.133,"LAT: 81, LONG: -160",android,firefox,android,04/26/2022 12:02:35,02/22/2022 21:31:17,"[""dress shirt"", ""t-shirt"", ""dress""]","[""pajamas"", ""jumpsuit"", ""trench coat"", ""dress""]",jeans,11/01/2024,2025-07-31 16:57:57,2,913.01
Mia,Otia,miaotia@outlook.com,8ja0LzG3Jimt4loH,8211019669,08/27/1996,40 hours 56 minutes 49 seconds,admin,true,paypal,"[""I am very dissatisfied with the way that this oven has changed my life."", ""I am very happy with the way that this slow cooker has changed my life."", ""I am very happy with the way that this hair clips has changed the very way that I live.""]",72.29.19.83,"LAT: 3, LONG: 146",ios,safari,ios,10/01/2024 17:31:28,06/25/2024 05:48:44,"[""accessories"", ""swimwear"", ""blazer"", ""dress shirt""]","[""jeans"", ""sweater"", ""skirt""]",parka,11/01/2024,2025-07-31 16:57:57,0,0
Jay,Saintnate,jaysaintnate@yahoo.com,ZxelThzlcl4cF1Wc,6478776473,06/05/1994,90 hours 55 minutes 18 seconds,free-trial,true,stripe,"[""I want to thank you for this ceramic cookware, it has changed my life. I am very happy with this ceramic cookware!"", ""I am very happy with the way that this coat has changed the very way that I live."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this robot building kit."", ""I am very happy with the way that this laptop has changed my life.""]",128.156.170.150,"LAT: 57, LONG: 2",windows,safari,windows,06/26/2024 18:28:23,02/11/2024 13:34:48,"[""pet food storage container"", ""pet crate accessories""]","[""pet training clicker"", ""pet crate""]",pet grooming wipes,11/01/2024,2025-07-31 16:57:57,4,4887.28
Gabe,Saintkyle,gabesaintkyle@yahoo.com,z68VxIVQ1verje36,8584850256,01/22/1981,22 hours 26 minutes 17 seconds,premium,true,stripe,"[""I am very happy with pet grooming kit, it has changed my life.""]",80.237.198.190,"LAT: -40, LONG: 1",unknown,safari,MacOS,05/10/2022 02:38:05,09/06/2023 00:45:52,"[""non-stick cookware""]","[""kitchen towels""]",rice cooker,11/01/2024,2025-07-31 16:57:57,7,2440.77
Tia,Ola,tiaola@gmail.com,24cWQ2Pe84AAxMNa,9300366246,09/05/1995,99 hours 27 minutes 9 seconds,premium,true,stripe,"[""I am very happy with the way that this bobby pins"", ""I want to thank you for this reading light, it has changed my life. I am very happy with this reading light!""]",159.153.159.111,"LAT: -35, LONG: 166",unknown,firefox,MacOS,06/10/2024 02:21:16,08/01/2023 10:31:56,"[""trampoline""]","[""science kits"", ""educational toys""]",stuffed animal storage,11/01/2024,2025-07-31 16:57:57,4,13375.98
Xia,Alex,xiaalex@hotmail.com,pUpkHbHKsnjI3Z2s,8216158003,05/16/2003,79 hours 10 minutes 26 seconds,regular,true,paypal,"[""I am very happy with the way that this gaming laptop has changed my life."", ""I love this pet water bowl."", ""I am very happy with the way that this musical instrument storage"", ""My son bought this ceramic cookware and he has been telling me how happy he is with this ceramic cookware!"", ""I am very happy with cutting board, it has changed my life.""]",96.112.103.128,"LAT: 63, LONG: -114",ios,chrome,ios,11/08/2024 03:00:04,12/28/2023 17:08:47,"[""arch support"", ""casual shoes"", ""slipper socks"", ""work boots"", ""sneaker cleaner""]","[""waterproof spray"", ""shoe polish"", ""sneakers"", ""insoles""]",work boots,11/01/2024,2025-07-31 16:57:57,1,717.79
Zed,Strita,zedstrita@yahoo.com,eOhb6dfoc7hEtPhw,8245551607,12/19/1965,61 hours 13 minutes 24 seconds,regular,true,paypal,"[""I am very happy the way that this recliner"", ""The way the history book has changed my life, I could not believe my eyes when I saw this history book!""]",122.211.229.151,"LAT: -7, LONG: 155",ios,firefox,ios,07/31/2024 07:03:27,07/10/2023 07:09:47,"[""rice cooker"", ""humidifier"", ""dehumidifier""]","[""air purifier"", ""rice cooker parts"", ""microwave oven accessories""]",humidifier,11/01/2024,2025-07-31 16:57:57,2,739.27
Dylan,Ograce,dylanograce@outlook.com,0fre4jaLZRERLEde,7212617931,09/09/1977,71 hours 32 minutes 49 seconds,free-trial,true,stripe,"[""I am very frustrated with the Customer Service, they kept dropping my calls. I just want to return this pet feeding mat."", ""I am very dissatisfied with the way that this perfume."", ""I could not believe how rude the Customer service agent was. I am very dissatisfied with this t-shirt.""]",13.159.188.132,"LAT: 80, LONG: -17",windows,safari,windows,01/25/2023 08:01:10,07/27/2024 17:13:41,"[""measuring spoons""]","[""slotted spoon"", ""ladle""]",apron,11/01/2024,2025-07-31 16:57:57,0,0
Ula,Saintcal,ulasaintcal@protonmail.com,Wlkf0SISsZUcAEtH,9935615832,10/12/1951,71 hours 52 minutes 56 seconds,premium,true,stripe,"[""I am very happy with ballet flats"", ""I am very happy with the way that this underwear has changed the very way that I live.""]",186.249.33.48,"LAT: -78, LONG: 139",unknown,chrome,MacOS,07/27/2022 00:25:42,07/09/2023 10:52:34,"[""laptop stand"", ""tablet stylus""]","[""smartwatch"", ""keyboard""]",external hard drive,11/01/2024,2025-07-31 16:57:57,3,179.59
Tim,Aluma,timaluma@outlook.com,ozClskgxGHBaO2Uk,4955092228,03/04/1951,103 hours 52 minutes 57 seconds,free-trial,true,paypal,"[""I am very happy with the way that this robot building kit has changed the very way that I live.""]",120.254.153.238,"LAT: 55, LONG: -69",unknown,safari,MacOS,02/18/2024 20:19:54,04/12/2022 03:53:24,"[""action camera""]","[""gaming console"", ""tablet stylus"", ""home security system"", ""fitness tracker""]",smart lock,11/01/2024,2025-07-31 16:57:57,2,1478.81
Jade,Fay,jadefay@gmail.com,FgHhHRWh8NSM7DlO,3875693710,11/06/1998,117 hours 42 minutes 10 seconds,premium,true,stripe,"[""The way this camera bag has changed my life, I could not believe my eyes when I saw this camera bag!"", ""I could not believe how rude the Customer service agent was. I am very dissatisfied with this toaster.""]",25.98.151.153,"LAT: 15, LONG: -101",android,firefox,android,12/21/2023 09:54:42,04/09/2024 19:20:55,"[""sports gloves""]","[""rowing machine"", ""sports watch"", ""yoga blocks"", ""tennis racket"", ""sports water bottle""]",sports gloves,11/01/2024,2025-07-31 16:57:57,1,1519.47
Hank,Vanike,hankvanike@outlook.com,HsJ2EMBPljURDSiR,9746171405,09/17/1994,110 hours 9 minutes 40 seconds,regular,true,credit_card,"[""I am very happy with food processor"", ""I am very dissatisfied with how this performs compared to the last version of this whisk."", ""My son bought this keyboard and he has been telling me how happy he is with this keyboard!"", ""I love this bookends."", ""I am very happy with the way that this ladle has changed the very way that I live.""]",83.47.179.194,"LAT: 36, LONG: -105",windows,chrome,windows,02/04/2024 02:46:22,09/10/2023 22:33:22,"[""basketball hoop""]","[""yoga blocks"", ""elliptical machine"", ""kettlebell set"", ""soccer goal""]",jump rope,11/01/2024,2025-07-31 16:57:57,1,1456.05
Jay,Macemma,jaymacemma@gmail.com,LnjkqCMZMUJuPLeT,1515756374,03/11/1963,17 hours 8 minutes 27 seconds,regular,true,credit_card,"[""I am very happy with work boots"", ""Wow I cannot believe this pet nail clippers"", ""I want to thank you for this pet water fountain, it has changed my life. I am very happy with this pet water fountain!""]",138.3.21.91,"LAT: -29, LONG: 94",ios,firefox,ios,01/31/2023 04:44:24,07/31/2022 10:50:22,"[""jumpsuit"", ""coat"", ""sweater""]","[""pajamas"", ""jumpsuit"", ""leather jacket"", ""sweatshirt"", ""blazer""]",skirt,11/01/2024,2025-07-31 16:57:57,5,2067.48
Emma,Zed,emmazed@yahoo.com,FvpnE6zDZmOlvhAT,5401686560,04/25/1970,41 hours 57 minutes 12 seconds,admin,true,credit_card,"[""The amount of time I have save using this food processor is amazing! I am very happy with this food processor"", ""I am very happy with the way that this dress has changed my life."", ""The amount of time I have save using this running shoes is amazing! I am very happy with this running shoes""]",148.55.171.206,"LAT: 6, LONG: 134",android,chrome,android,02/04/2022 14:56:43,10/11/2022 21:43:14,"[""phone case"", ""smart home device""]","[""wireless mouse"", ""home security system"", ""drone""]",tablet stylus,11/01/2024,2025-07-31 16:57:57,4,7220.6
Ora,Kai,orakai@yahoo.com,4senTzxDWXVzoD3x,9125711252,11/21/1970,54 hours 6 minutes 24 seconds,free-trial,true,paypal,"[""I am very frustrated with the Customer Service, they kept dropping my calls sports socks."", ""I am very satisfied with this VR headset accessories""]",55.45.159.160,"LAT: -68, LONG: -12",android,chrome,android,06/15/2023 10:55:42,04/05/2022 01:41:55,"[""lego storage"", ""toy organizers""]","[""remote control toy storage"", ""musical instrument storage"", ""puzzle storage""]",toy organizers,11/01/2024,2025-07-31 16:57:57,0,0
Owen,Vonvinceson,owenvonvinceson@aol.com,kyxaBMTqEH7hubB7,9858603838,11/30/1963,67 hours 1 minutes 27 seconds,regular,true,paypal,"[""I am very happy with storage ottoman"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this electric kettle parts."", ""I am very happy with the way that this toy storage bins has changed my life."", ""I am very dissatisfied with how this performs compared to the last version of this bathrobe."", ""I am cannot believe my eyes when I saw this wrist wraps. I am very happy with this wrist wraps""]",201.210.148.60,"LAT: -89, LONG: -160",ios,firefox,ios,07/03/2023 02:58:57,09/10/2022 09:57:15,"[""toaster accessories""]","[""oven"", ""rice cooker"", ""air purifier"", ""blender""]",toaster accessories,11/01/2024,2025-07-31 16:57:57,0,0
Rex,Eljack,rexeljack@yahoo.com,9EzfU41AOHd8aLEQ,6091462368,05/18/1967,100 hours 44 minutes 37 seconds,regular,true,stripe,"[""The amount of time I have save using this pressure cooker is amazing! I am very happy with this pressure cooker"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this pet leash.""]",26.144.128.90,"LAT: -46, LONG: 2",ios,safari,ios,01/30/2024 13:19:51,08/23/2024 05:04:26,"[""electric kettle parts"", ""microwave oven accessories""]","[""dehumidifier""]",toaster accessories,11/01/2024,2025-07-31 16:57:57,7,19988.989999999998
Nate,Mcfay,natemcfay@outlook.com,t7QA47f5GDo428a9,1203260876,10/12/1992,107 hours 19 minutes 43 seconds,regular,true,paypal,"[""The amount of time I have save using this pet training clicker is amazing! I am very happy with this pet training clicker"", ""Well worth the money on this textbook"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this sports towel."", ""I am very dissatisfied with this romance novel.""]",95.229.62.147,"LAT: 8, LONG: -12",unknown,safari,MacOS,01/05/2024 04:53:40,04/04/2022 13:07:36,"[""pet first aid kit"", ""pet waste bags"", ""pet grooming kit"", ""pet food dispenser"", ""pet water bowl""]","[""pet leash"", ""pet scratching post"", ""pet training treats"", ""pet food storage container""]",pet training pads,11/01/2024,2025-07-31 16:57:57,0,0
Wes,Paul,wespaul@gmail.com,bDRYzevuSuExQstA,3907384508,05/08/1998,61 hours 36 minutes 45 seconds,free-trial,true,paypal,"[""The amount of time I have save using this action figure storage is amazing! I am very happy with this action figure storage"", ""My son bought this and he is very happy with this cosmetic organizer"", ""I could not believe how rude the Customer service agent was. I am very dissatisfied with this thriller novel."", ""I am very excited to try out this peeler. I have heard some many positive things!""]",76.6.28.157,"LAT: 86, LONG: -54",unknown,safari,unknown,02/03/2023 05:54:13,05/05/2023 20:28:03,"[""board game storage"", ""robot building kit""]","[""arts and crafts kits"", ""remote control toy storage"", ""toy organizers""]",puzzles,11/01/2024,2025-07-31 16:57:57,0,0
Max,Vanola,maxvanola@outlook.com,CXXUwnzCttpjL2Co,4562582399,11/16/1966,18 hours 22 minutes 55 seconds,regular,true,paypal,"[""I want to thank you for this flip flops, it has changed my life. I am very happy with this flip flops!"", ""I am very dissatisfied with how this performs compared to the last version of this pet crate accessories."", ""I am very happy with this vacuum cleaner accessories""]",47.42.133.7,"LAT: 61, LONG: 69",ios,chrome,ios,09/29/2024 10:56:46,09/18/2022 17:00:01,"[""sports sunglasses"", ""exercise resistance bands"", ""treadmill""]","[""sports socks"", ""foam roller""]",hockey stick,11/01/2024,2025-07-31 16:57:57,2,141.09
Ada,Diben,adadiben@gmail.com,Hc7HbMFhcP4rJBNO,2979318166,10/06/2002,61 hours 18 minutes 24 seconds,regular,true,credit_card,"[""The amount of time I have save using this cookware set is amazing! I am very happy with this cookware set"", ""I am very dissatisfied with the way that this parka has changed my life."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this board games."", ""Well worth the money on this barbell set"", ""I am very happy with the way that this fitness tracker band has changed the very way that I live.""]",6.12.15.255,"LAT: -28, LONG: 31",unknown,firefox,MacOS,08/08/2024 15:41:47,05/10/2024 20:18:28,"[""smart home hub"", ""camera bag""]","[""microphone"", ""robot vacuum cleaner""]",phone case,11/01/2024,2025-07-31 16:57:57,0,0
Ivy,Dijade,ivydijade@hotmail.com,VbaE12SjBgQ7JRTP,5686254475,06/24/1968,10 hours 13 minutes 3 seconds,regular,true,credit_card,"[""The way the smartwatch band has changed my life, I could not believe my eyes when I saw this smartwatch band!"", ""I am very happy with the way that this board game storage"", ""Wow I cannot believe this jumpsuit"", ""I am very satisfied with this action camera mount"", ""I am very happy the way that this thriller novel""]",31.195.1.62,"LAT: 72, LONG: -79",ios,safari,ios,03/06/2022 18:08:22,04/21/2024 21:17:31,"[""heel grips"", ""shoe polish"", ""hiking boots"", ""work boots""]","[""slipper socks"", ""waterproof spray""]",arch support,11/01/2024,2025-07-31 16:57:57,3,594.1800000000001
Xan,Lepax,xanlepax@icloud.com,oRIEFzvCdxTp8w1k,7257532758,10/25/2002,12 hours 58 minutes 49 seconds,regular,true,paypal,"[""Well worth the money on this golf clubs"", ""I want to thank you for this pet carrier, it has changed my life. I am very happy with this pet carrier!"", ""The way this storage ottoman has changed my life, I could not believe my eyes when I saw this storage ottoman!""]",161.9.137.131,"LAT: -32, LONG: -108",windows,safari,windows,08/06/2022 02:59:21,06/27/2024 22:35:11,"[""dress shirt"", ""loungewear"", ""swimwear"", ""trench coat""]","[""jumpsuit"", ""sweatshirt"", ""loungewear"", ""activewear set"", ""blazer""]",sweater,11/01/2024,2025-07-31 16:57:57,2,7008.41
Emma,Eldylan,emmaeldylan@yahoo.com,RtOOvg4CkBmSaO0Y,2304991131,08/03/2002,53 hours 5 minutes 38 seconds,premium,true,credit_card,"[""My son bought this pet feeding mat and he has been telling me how happy he is with this pet feeding mat!""]",98.144.24.130,"LAT: -2, LONG: 1",ios,safari,ios,07/22/2024 13:22:12,08/27/2024 16:31:51,"[""laptop stand""]","[""gaming mouse"", ""smartwatch band"", ""robot vacuum accessories"", ""wireless mouse""]",smartwatch band,11/01/2024,2025-07-31 16:57:57,1,689.11
Charlie,Bea,charliebea@gmail.com,VEI5cYCAmlrwuXEQ,5735109548,08/29/1963,86 hours 21 minutes 24 seconds,regular,true,credit_card,"[""I am very happy the way that this storage ottoman""]",185.153.92.168,"LAT: -9, LONG: -61",android,safari,android,11/20/2023 19:37:11,05/03/2024 04:24:44,"[""boxing gloves""]","[""soccer goal"", ""sports water bottle""]",basketball hoop,11/01/2024,2025-07-31 16:57:57,1,697.13
Olivia,Oxia,oliviaoxia@outlook.com,mSguEsMD8nmXtuyK,6949913847,02/18/1983,62 hours 32 minutes 21 seconds,regular,true,paypal,"[""I am very frustrated with the Customer Service, they kept dropping my calls camera tripod."", ""I am very happy the way that this activewear set""]",45.198.146.20,"LAT: 70, LONG: 135",unknown,chrome,MacOS,10/04/2022 14:59:21,11/05/2022 23:38:30,"[""smart home hub"", ""robot vacuum cleaner"", ""microphone""]","[""webcam"", ""gaming console""]",wireless mouse,11/01/2024,2025-07-31 16:57:57,3,40849.08
Tim,Vonwes,timvonwes@outlook.com,XXYLNnfTaygPqZ3W,1619682626,12/07/1965,109 hours 44 minutes 40 seconds,free-trial,false,paypal,"[""My son bought this whisk and he has been telling me how happy he is with this whisk!"", ""I am very happy with the way that this air conditioner has changed the very way that I live."", ""I am very happy with the way that this accessories has changed my life."", ""I am very frustrated with the Customer Service, they kept dropping my calls bathrobe.""]",102.219.243.199,"LAT: -71, LONG: -145",windows,safari,windows,04/12/2024 19:17:22,02/16/2024 14:07:56,"[""shoe laces"", ""running shoes"", ""casual shoes""]","[""hiking boots"", ""loafers"", ""boot shaper"", ""shoe care kit"", ""shoe bags""]",slipper socks,11/01/2024,2025-07-31 16:57:57,3,8790.21
Moe,Xanderson,moexanderson@gmail.com,jqtR5fP5kcxO5PMa,9812717136,08/04/1963,53 hours 30 minutes 31 seconds,regular,true,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls lego set."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this loafers."", ""I am very happy the way that this book covers""]",210.104.174.126,"LAT: -51, LONG: -80",ios,safari,ios,04/09/2024 05:02:10,06/18/2022 02:30:05,"[""rice cooker"", ""grater"", ""whisk""]","[""food processor"", ""spatula"", ""tongs""]",cookware set,11/01/2024,2025-07-31 16:57:57,0,0
Pax,Allia,paxallia@gmail.com,u4aODNms7bW9uvji,9599244512,01/23/1960,92 hours 42 minutes 52 seconds,regular,true,credit_card,"[""My son bought this thriller novel and he has been telling me how happy he is with this thriller novel!"", ""Wow I cannot believe this photography book""]",109.34.125.246,"LAT: -35, LONG: -130",android,firefox,android,06/23/2022 22:00:53,07/11/2024 01:39:13,"[""rice cooker parts"", ""microwave oven accessories""]","[""slow cooker"", ""washing machine"", ""electric kettle parts"", ""humidifier""]",refrigerator,11/01/2024,2025-07-31 16:57:57,6,23793.060000000005
Abe,Ginason,abeginason@yahoo.com,0wjOT3p5LbvFNb3V,1882570982,06/03/2003,60 hours 17 minutes 3 seconds,regular,true,credit_card,"[""I am very satisfied with this action camera mount"", ""My son bought this comb and he has been telling me how happy he is with this comb!"", ""I am very happy with the way that this cosmetic organizer has changed my life.""]",20.233.220.75,"LAT: 56, LONG: 121",unknown,safari,linux,08/07/2024 05:17:15,08/03/2022 19:33:05,"[""boxing gloves"", ""sports socks"", ""wrist wraps"", ""fitness tracker accessories"", ""gym bag""]","[""jump rope"", ""exercise mat""]",elliptical machine,11/01/2024,2025-07-31 16:57:57,0,0
Udo,Lemila,udolemila@gmail.com,KzYzjF9KYySHb5Rg,2123872435,03/11/1960,85 hours 14 minutes 58 seconds,regular,true,credit_card,"[""I am very happy with the way that this jumpsuit has changed the very way that I live."", ""I am very frustrated with the Customer Service, they kept dropping my calls electric kettle."", ""I could not believe how rude the Customer service agent was. I am very dissatisfied with this can opener.""]",153.10.127.219,"LAT: -8, LONG: -93",ios,safari,ios,07/30/2022 18:02:03,03/02/2024 09:28:43,"[""elliptical machine""]","[""bicycle"", ""soccer goal"", ""tennis racket"", ""elliptical machine"", ""kettlebell set""]",exercise resistance bands,11/01/2024,2025-07-31 16:57:57,3,4363.89
Udo,Steli,udosteli@outlook.com,hc24cwWTuHR8Gszo,8418233858,02/12/1967,55 hours 25 minutes 22 seconds,regular,true,stripe,"[""I am very happy the way that this winter coat""]",238.154.177.251,"LAT: 78, LONG: 77",android,safari,android,12/06/2022 01:55:19,08/28/2023 21:56:26,"[""coat"", ""hoodie"", ""sweater"", ""loungewear"", ""accessories""]","[""accessories"", ""loungewear"", ""blazer"", ""t-shirt""]",socks,11/01/2024,2025-07-31 16:57:57,3,3440.0200000000004
Owen,Abe,owenabe@yahoo.com,sP1jHWWdjZtA2K7J,5774648403,11/17/1969,89 hours 48 minutes 56 seconds,regular,false,paypal,"[""The amount of time I have save using this pet carrier accessories is amazing! I am very happy with this pet carrier accessories"", ""I am very happy with home security system"", ""Wow I cannot believe this sweatshirt"", ""Wow this is an amazing office chair.""]",88.40.224.27,"LAT: -43, LONG: -75",windows,firefox,windows,09/02/2024 10:21:10,11/08/2023 13:01:13,"[""foam roller"", ""basketball hoop"", ""exercise ball"", ""yoga mat"", ""dumbbell set""]","[""gym bag"", ""sports cap"", ""skateboard"", ""tennis racket"", ""sports socks""]",pilates reformer,11/01/2024,2025-07-31 16:57:57,1,887.29
Nate,Macfrank,natemacfrank@hotmail.com,WrPSnEYHAkAzdGLv,0676039347,10/02/1950,47 hours 43 minutes 8 seconds,free-trial,true,credit_card,"[""I am very dissatisfied with the way that this work boots has changed my life."", ""Wow this is an amazing hoodie."", ""I am very happy with pet toothpaste"", ""I am very happy with pet grooming wipes""]",245.250.56.53,"LAT: 88, LONG: 27",ios,safari,ios,06/08/2023 00:36:31,09/17/2023 09:50:15,"[""bathrobe"", ""nail clippers"", ""bobby pins""]","[""hand cream"", ""hair straightener"", ""nail file""]",makeup brushes,11/01/2024,2025-07-31 16:57:57,0,0
