first_name,last_name,email,password_hash,phone_number,date_of_birth,time_on_app,user_type,is_active,last_payment_method,reviews,last_ip,last_coordinates,last_device,last_browser,last_os,last_login,last_logout,in_cart,wishlist,last_search,created_date,generated_at,purchase_count,total_spent
Jade,Nia,jadenia@protonmail.com,AaK2ASJ9qoskbdal,5244949041,01/13/1955,79 hours 3 minutes 31 seconds,premium,true,stripe,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this insoles."", ""I could not believe how rude the Customer service agent was. I am very dissatisfied with this dining chairs.""]",66.207.152.237,"LAT: 55, LONG: 158",ios,chrome,ios,08/03/2024 19:56:26,02/24/2022 07:28:47,"[""slow cooker parts"", ""washing machine"", ""coffee maker"", ""blender accessories""]","[""food processor parts"", ""coffee maker""]",food processor,01/01/2024,2025-07-31 16:57:57,0,0
Will,Sialey,willsialey@outlook.com,gMQAAcMBzyMCYOju,6541865557,02/22/1982,33 hours 13 minutes 24 seconds,free-trial,true,stripe,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this grater."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this bookmarks."", ""I am very happy the way that this dress"", ""My son bought this pet food storage container and he has been telling me how happy he is with this pet food storage container!""]",123.16.237.202,"LAT: 83, LONG: -87",ios,firefox,ios,06/03/2024 15:11:37,06/27/2022 00:38:11,"[""toaster oven"", ""apron"", ""oven mitts"", ""mixing bowls""]","[""tongs"", ""baking set"", ""cutting board set"", ""rice cooker""]",non-stick cookware,01/01/2024,2025-07-31 16:57:57,2,1772.89
Zed,Vonnina,zedvonnina@gmail.com,0B6ivIUCHC9x9Ejg,8887757339,07/30/1978,87 hours 21 minutes 5 seconds,premium,true,paypal,"[""The way this pet food storage container has changed my life, I could not believe my eyes when I saw this pet food storage container!"", ""I am very frustrated with the Customer Service, they kept dropping my calls office chair cushions."", ""I am not satisfied with this shoe polish."", ""I want to thank you for this dumbbell set, it has changed my life. I am very happy with this dumbbell set!"", ""I am very frustrated with the Customer Service, they kept dropping my calls. I just want to return this ceramic cookware.""]",172.127.245.209,"LAT: -74, LONG: 158",android,safari,android,05/29/2022 22:20:45,04/14/2022 07:40:02,"[""lego storage"", ""arts and crafts kits"", ""stuffed animal storage"", ""play kitchen""]","[""action figures"", ""puzzles""]",dollhouse accessories,01/01/2024,2025-07-31 16:57:57,1,263.06
Via,Mcalice,viamcalice@gmail.com,yLeMEbwQbhG6QsVj,5576786766,04/18/1953,40 hours 17 minutes 24 seconds,regular,false,credit_card,"[""Well worth the money on this pet flea and tick treatment""]",202.188.118.220,"LAT: -33, LONG: -126",unknown,firefox,linux,09/20/2023 14:56:58,08/02/2023 17:52:44,"[""oven"", ""microwave oven accessories"", ""food processor""]","[""refrigerator"", ""dishwasher"", ""coffee maker"", ""microwave oven""]",toaster accessories,01/01/2024,2025-07-31 16:57:57,0,0
Zia,Stislasen,ziastislasen@gmail.com,BMhSo9BfJMSDtvOy,3415052159,09/02/1961,46 hours 27 minutes 52 seconds,free-trial,true,credit_card,"[""My son bought this jumpsuit and he has been telling me how happy he is with this jumpsuit!"", ""I am very dissatisfied with how this performs compared to the last version of this office chair.""]",107.161.51.138,"LAT: 27, LONG: -162",ios,firefox,ios,04/06/2023 21:15:51,01/08/2024 13:33:21,"[""wedge sandals"", ""sandals"", ""insoles"", ""boot shaper"", ""shoe laces""]","[""dress shoes""]",wedge sandals,01/01/2024,2025-07-31 16:57:57,0,0
Kai,Sttom,kaisttom@yahoo.com,xydKACEmWhunKPcf,8713592293,02/09/2004,101 hours 30 minutes 8 seconds,regular,true,paypal,"[""I am very happy with this smartwatch"", ""I want to thank you for this toaster, it has changed my life. I am very happy with this toaster!""]",204.202.254.147,"LAT: -44, LONG: -106",android,safari,android,04/13/2023 18:47:41,04/06/2022 17:48:37,"[""water heater"", ""blender"", ""air conditioner"", ""humidifier""]","[""coffee maker"", ""microwave oven accessories"", ""microwave oven"", ""water heater""]",food processor,01/01/2024,2025-07-31 16:57:57,0,0
Peter,Elaliceton,peterelaliceton@outlook.com,2buCathUVBDtA2hV,8660956598,04/09/2002,101 hours 41 minutes 12 seconds,regular,false,credit_card,"[""Wow this is an amazing humidifier filters.""]",64.249.86.106,"LAT: -46, LONG: 109",windows,chrome,windows,03/19/2022 09:16:22,06/29/2024 07:00:16,"[""remote control toy storage"", ""dollhouse"", ""video game console accessories"", ""trampoline accessories"", ""play kitchen accessories""]","[""musical instruments for kids"", ""dollhouse""]",video game console accessories,01/01/2024,2025-07-31 16:57:57,0,0
Sam,Alpeterley,samalpeterley@protonmail.com,Rn4ow2pEsHqmHSoK,8615176078,04/14/1960,99 hours 40 minutes 4 seconds,premium,false,paypal,"[""My son bought this bath bombs and he has been telling me how happy he is with this bath bombs!"", ""I am not satisfied with this cotton pads."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this hair accessories set."", ""I am very satisfied with this humidifier filters""]",23.231.90.187,"LAT: -51, LONG: -67",android,firefox,android,03/25/2022 21:51:50,08/27/2024 05:59:25,"[""gaming chair"", ""console table""]","[""coffee table books"", ""dining table"", ""bed"", ""recliner accessories"", ""wardrobe""]",sectional sofa,01/01/2024,2025-07-31 16:57:57,0,0
Yan,Ledeesen,yanledeesen@gmail.com,cvtR0PO9dI9zSoH6,5059820277,09/13/1978,51 hours 56 minutes 41 seconds,regular,true,credit_card,"[""Wow I cannot believe this bed"", ""My son bought this leather jacket and he has been telling me how happy he is with this leather jacket!"", ""I am very happy with the way that this recliner has changed the very way that I live."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this colander."", ""My son bought this stand mixer and he has been telling me how happy he is with this stand mixer!""]",98.189.216.212,"LAT: 30, LONG: -155",windows,firefox,windows,04/29/2022 17:53:05,04/03/2024 14:09:15,"[""hockey stick"", ""jump rope"", ""golf clubs"", ""wrist wraps""]","[""exercise bike""]",exercise mat,01/01/2024,2025-07-31 16:57:57,0,0
Evan,Macwesson,evanmacwesson@yahoo.com,LCTspjWWpWqpwEP8,2046626424,07/12/1966,55 hours 16 minutes 15 seconds,free-trial,true,paypal,"[""My son bought this desk organizers and he has been telling me how happy he is with this desk organizers!"", ""I am very frustrated with the Customer Service, they kept dropping my calls air fryer.""]",123.3.148.191,"LAT: -88, LONG: -131",ios,safari,ios,11/24/2024 22:31:50,05/16/2023 08:12:55,"[""cosmetic organizer"", ""skincare set"", ""shaving kit""]","[""nail file""]",beard grooming kit,01/01/2024,2025-07-31 16:57:57,0,0
Paul,Derialey,paulderialey@yahoo.com,Qt81r1L4oVpm5ypL,6630230773,04/02/1966,75 hours 43 minutes 35 seconds,regular,true,credit_card,"[""I am very satisfied with this vacuum cleaner accessories"", ""I am very satisfied with this board game storage""]",111.172.194.10,"LAT: 82, LONG: 0",unknown,safari,MacOS,07/14/2023 20:12:10,03/27/2023 12:47:37,"[""pet water fountain""]","[""pet toys set"", ""pet scratching post"", ""pet first aid kit""]",pet training pads,01/01/2024,2025-07-31 16:57:57,2,554.45
Finn,Alhoa,finnalhoa@aol.com,kWB6kVMRBQSLUJTF,1744678250,10/06/1962,67 hours 20 minutes 22 seconds,free-trial,false,credit_card,"[""I am not satisfied with this pet shampoo."", ""I am very happy with the way that this patio umbrella has changed the very way that I live."", ""I am very happy with the way that this t-shirt"", ""I am very frustrated with the Customer Service, they kept dropping my calls casual shoes."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this musical instruments for kids.""]",124.113.250.144,"LAT: -11, LONG: 19",android,safari,android,05/23/2022 22:04:42,01/07/2022 13:46:01,"[""sneakers"", ""ankle boots"", ""sneaker cleaner"", ""heels"", ""loafers""]","[""shoe polish"", ""slippers"", ""heel grips"", ""heels""]",arch support,01/01/2024,2025-07-31 16:57:57,0,0
Ray,Rita,rayrita@aol.com,09Ox5s7fXwXMdK7g,6189113277,12/02/1970,73 hours 19 minutes 31 seconds,premium,true,stripe,"[""I am very happy with the way that this stuffed animals has changed the very way that I live."", ""Wow I cannot believe this apron""]",244.46.131.189,"LAT: 34, LONG: -117",unknown,chrome,linux,08/27/2024 01:33:27,03/13/2022 14:08:07,"[""sweatshirt"", ""trench coat"", ""sweater"", ""jumpsuit"", ""underwear""]","[""t-shirt"", ""activewear set"", ""swimwear"", ""suit""]",sweater,01/01/2024,2025-07-31 16:57:57,1,2091.49
Jane,Finn,janefinn@yahoo.com,RyKXhvjzVMH802Fs,1827093409,10/24/1953,123 hours 21 minutes 52 seconds,free-trial,true,stripe,"[""I am very excited to try out this pet bed. I have heard some many positive things!"", ""Wow this is an amazing smart home device.""]",30.245.112.28,"LAT: -59, LONG: 70",ios,firefox,ios,09/30/2024 10:36:22,11/30/2023 08:15:00,"[""kitchen scale"", ""measuring cups"", ""whisk""]","[""colander"", ""kitchen towels""]",can opener,01/01/2024,2025-07-31 16:57:57,2,1637.75
Pia,Diryan,piadiryan@gmail.com,OriIBIq9FKeu2Bfn,0513404515,09/15/1961,60 hours 18 minutes 16 seconds,regular,true,paypal,"[""Wow I cannot believe this coffee table books"", ""Wow this is an amazing mattress protector.""]",200.132.152.139,"LAT: -77, LONG: -85",windows,firefox,windows,02/10/2023 04:29:02,10/08/2023 16:30:01,"[""basketball hoop"", ""sports water bottle"", ""jump rope"", ""sports gloves"", ""kettlebell set""]","[""soccer goal"", ""barbell set"", ""exercise mat""]",dumbbell set,01/01/2024,2025-07-31 16:57:57,1,305.28
John,Kai,johnkai@icloud.com,HKvWxrCYd9YJprTF,2771821890,06/12/1976,104 hours 0 minutes 22 seconds,regular,true,stripe,"[""I want to thank you for this slippers, it has changed my life. I am very happy with this slippers!"", ""I love this boots.""]",206.85.34.118,"LAT: -40, LONG: 91",android,safari,android,09/10/2024 09:16:03,01/05/2022 00:28:09,"[""robot vacuum cleaner""]","[""smart speaker"", ""gaming headset"", ""desktop computer""]",VR headset,01/01/2024,2025-07-31 16:57:57,10,13855.8
Evan,Ike,evanike@gmail.com,9zGsEL0WVHVfnxih,6180561178,01/30/1984,63 hours 21 minutes 18 seconds,free-trial,true,paypal,"[""I am very happy with boxing gloves, it has changed my life.""]",76.123.121.52,"LAT: 7, LONG: -58",windows,safari,windows,02/20/2024 22:16:47,09/20/2023 03:52:16,"[""winter coat"", ""loungewear"", ""swimwear""]","[""hoodie"", ""sweatshirt"", ""sweater"", ""skirt"", ""loungewear""]",winter coat,01/01/2024,2025-07-31 16:57:57,2,791.46
Wyn,Okia,wynokia@aol.com,YFBQ6HQ2OJkkGR67,1618575922,06/11/1965,70 hours 47 minutes 16 seconds,regular,true,paypal,"[""I am very happy the way that this slow cooker"", ""Wow this is an amazing microwave oven."", ""I am very happy with monitor stand, it has changed my life."", ""I want to thank you for this ankle boots, it has changed my life. I am very happy with this ankle boots!"", ""I am very frustrated with the Customer Service, they kept dropping my calls stand mixer.""]",199.91.109.65,"LAT: -29, LONG: 122",unknown,firefox,MacOS,07/22/2022 15:01:19,03/03/2024 08:04:38,"[""4K TV"", ""desktop computer"", ""smart plug""]","[""smart home device"", ""external hard drive""]",gaming console,01/01/2024,2025-07-31 16:57:57,1,4571.57
Nina,Macyara,ninamacyara@gmail.com,eydhn20XxnqHp2rp,5107992080,08/06/2001,42 hours 52 minutes 52 seconds,free-trial,true,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls cookbook."", ""I want to thank you for this remote control drone, it has changed my life. I am very happy with this remote control drone!""]",63.243.223.213,"LAT: -69, LONG: -136",windows,chrome,windows,01/23/2022 07:45:43,07/25/2023 05:37:14,"[""young adult novel"", ""art book"", ""book display stand""]","[""book covers"", ""romance novel"", ""art book"", ""photography book""]",comic book,01/01/2024,2025-07-31 16:57:57,0,0
Zia,Vonvic,ziavonvic@gmail.com,BlLJUEGQxed8WX4P,7616473534,09/24/1991,92 hours 42 minutes 37 seconds,free-trial,true,credit_card,"[""I am very happy with pet scratching post"", ""I am very frustrated with the Customer Service, they kept dropping my calls shoe bags."", ""I want to thank you for this pajamas, it has changed my life. I am very happy with this pajamas!""]",242.202.6.246,"LAT: -84, LONG: 15",android,chrome,android,04/06/2023 11:05:00,09/08/2022 14:30:47,"[""pet comb"", ""pet collar"", ""pet carrier"", ""pet training clicker"", ""pet harness""]","[""pet brush"", ""pet toothpaste"", ""pet training clicker"", ""pet grooming kit""]",pet food storage container,01/01/2024,2025-07-31 16:57:57,0,0
Wendy,Sam,wendysam@gmail.com,XhalV9UvAGcnYjsO,4800401434,09/02/1993,39 hours 59 minutes 20 seconds,regular,false,paypal,"[""I am very happy the way that this coat"", ""I am very happy with sports gloves"", ""I am very frustrated with the Customer Service, they kept dropping my calls stand mixer.""]",198.26.122.137,"LAT: -87, LONG: 133",ios,safari,ios,11/13/2023 23:19:16,07/28/2022 06:43:06,"[""wardrobe"", ""recliner accessories"", ""bookshelf organizers"", ""garden bench""]","[""wardrobe organizers"", ""recliner accessories"", ""sectional sofa covers""]",wardrobe organizers,01/01/2024,2025-07-31 16:57:57,0,0
Xia,Macevan,xiamacevan@gmail.com,abJaiUmYUZ4EsOmM,4871792600,06/26/1968,99 hours 31 minutes 34 seconds,regular,true,paypal,"[""I am very dissatisfied with the way that this kettlebell set has changed my life."", ""I want to thank you for this ladle, it has changed my life. I am very happy with this ladle!""]",226.72.255.248,"LAT: 84, LONG: -178",ios,safari,ios,04/27/2022 08:12:06,04/24/2024 19:30:14,"[""pet scratching post""]","[""pet training pads""]",pet toys,01/01/2024,2025-07-31 16:57:57,0,0
Zed,Mcudo,zedmcudo@hotmail.com,LtRH5oz9GJw8Un85,3330061191,03/21/1970,51 hours 54 minutes 56 seconds,regular,true,stripe,"[""Wow this is an amazing slow cooker."", ""My son bought this office chair and he has been telling me how happy he is with this office chair!"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this remote control boat."", ""I am very happy with the way that this console table has changed the very way that I live.""]",226.65.215.223,"LAT: 40, LONG: -168",windows,firefox,windows,11/29/2022 12:10:13,04/23/2023 05:13:10,"[""balance board"", ""treadmill""]","[""basketball hoop""]",barbell set,01/01/2024,2025-07-31 16:57:57,0,0
Dee,Mczackley,deemczackley@gmail.com,edleDA6EgcTujDHt,9528416447,02/14/1987,64 hours 56 minutes 31 seconds,premium,true,paypal,"[""I am very happy with the way that this electric kettle"", ""I am very frustrated with the Customer Service, they kept dropping my calls measuring spoons."", ""The way the vacuum cleaner has changed my life, I could not believe my eyes when I saw this vacuum cleaner!""]",177.230.135.52,"LAT: -52, LONG: -12",android,firefox,android,10/07/2024 11:46:39,01/12/2024 13:28:17,"[""action figures"", ""remote control boat"", ""educational toys""]","[""puzzle storage"", ""toy storage bins"", ""arts and crafts storage"", ""stuffed animal storage"", ""puzzles""]",video game console,01/01/2024,2025-07-31 16:57:57,0,0
Zed,Vonnoah,zedvonnoah@hotmail.com,WUBSabUAqq7EfpCG,2101968037,05/27/1988,56 hours 53 minutes 51 seconds,premium,true,paypal,"[""The way this apron has changed my life, I could not believe my eyes when I saw this apron!"", ""The way this flip flops has changed my life, I could not believe my eyes when I saw this flip flops!"", ""My son bought this and he is very happy with this kitchen gadgets set"", ""I am very happy with slotted spoon""]",214.27.209.35,"LAT: -34, LONG: 17",android,firefox,android,08/27/2024 09:59:40,04/05/2022 19:06:14,"[""oven"", ""vacuum cleaner"", ""toaster"", ""blender accessories""]","[""air purifier filters"", ""blender""]",vacuum cleaner,01/01/2024,2025-07-31 16:57:57,0,0
Wan,Vansia,wanvansia@hotmail.com,bfnK7C07wotTr83h,0742833456,01/27/1985,118 hours 38 minutes 15 seconds,regular,false,credit_card,"[""I am very happy with measuring spoons, it has changed my life."", ""I am very happy the way that this exercise ball"", ""Wow this is an amazing sports cap."", ""I am very frustrated with the Customer Service, they kept dropping my calls photography book.""]",156.235.115.144,"LAT: 71, LONG: 122",android,safari,android,05/18/2023 03:03:07,09/20/2024 06:22:12,"[""toaster oven"", ""coffee machine"", ""mixing bowls""]","[""apron""]",grater,01/01/2024,2025-07-31 16:57:57,1,51.46
Alex,Holly,alexholly@outlook.com,DofWxqNmMpd06FGh,7723546215,12/20/1976,39 hours 18 minutes 53 seconds,regular,true,credit_card,"[""I am very satisfied with this skateboard"", ""I am very happy the way that this textbook"", ""Wow this is an amazing sofa."", ""The amount of time I have save using this baking sheets is amazing! I am very happy with this baking sheets""]",184.188.128.46,"LAT: -80, LONG: 164",unknown,safari,unknown,03/14/2024 04:46:52,04/29/2022 09:31:26,"[""slow cooker"", ""air fryer"", ""baking set""]","[""cookware set"", ""blender"", ""colander"", ""food processor"", ""kitchen gadgets set""]",slotted spoon,01/01/2024,2025-07-31 16:57:57,3,2713.54
Quinn,Macdylanley,quinnmacdylanley@outlook.com,KYm4EpSh22kS4Eo8,2290238564,04/24/1958,37 hours 7 minutes 1 seconds,regular,true,credit_card,"[""I am very happy with this can opener"", ""Wow I cannot believe this drone accessories""]",94.100.60.160,"LAT: 72, LONG: -162",ios,safari,ios,01/23/2022 05:48:54,08/21/2022 19:48:32,"[""boxing gloves"", ""kettlebell set"", ""exercise bike""]","[""baseball bat"", ""sports cap"", ""hockey stick"", ""barbell set""]",hockey stick,01/01/2024,2025-07-31 16:57:57,3,2930.49
Gia,Lia,gialia@outlook.com,vpiN23QE9EZ15WO9,0481305766,07/11/2001,51 hours 33 minutes 3 seconds,premium,true,paypal,"[""I am very dissatisfied with the way that this pet shampoo has changed my life."", ""I love this tablet case."", ""I want to thank you for this smartwatch band, it has changed my life. I am very happy with this smartwatch band!"", ""I am very happy with this sweater"", ""I am very frustrated with the Customer Service, they kept dropping my calls armchair.""]",246.84.42.35,"LAT: 75, LONG: 112",windows,safari,windows,03/23/2024 11:54:05,11/16/2024 14:30:40,"[""dress shirt"", ""jumpsuit"", ""blazer""]","[""socks"", ""leather jacket"", ""underwear""]",parka,01/01/2024,2025-07-31 16:57:57,5,2760.68
Nia,Oolivia,niaoolivia@aol.com,5waZCGPS6pYLcTGv,3172553249,01/06/1988,88 hours 2 minutes 54 seconds,regular,false,stripe,"[""I hate this leather jacket.""]",139.156.230.151,"LAT: 21, LONG: -170",unknown,chrome,unknown,10/27/2024 04:47:32,05/08/2024 03:59:21,"[""treadmill"", ""sports watch"", ""sports gloves""]","[""kettlebell set""]",golf clubs,01/01/2024,2025-07-31 16:57:57,0,0
Ora,Macgrace,oramacgrace@gmail.com,1uB4mvWTvwu0LsOz,0764410885,05/09/1995,48 hours 55 minutes 44 seconds,regular,true,stripe,"[""My son bought this and he is very happy with this sports socks"", ""Well worth the money on this coffee table""]",136.27.15.200,"LAT: 66, LONG: -76",android,safari,android,03/23/2023 04:39:59,09/29/2022 13:33:59,"[""dress"", ""hoodie""]","[""accessories"", ""swimwear"", ""t-shirt""]",skirt,01/01/2024,2025-07-31 16:57:57,2,724.97
Sia,Elsam,siaelsam@protonmail.com,idIw9bUXJkZfkQTZ,5706472005,07/24/1993,54 hours 32 minutes 57 seconds,regular,true,paypal,"[""I am very dissatisfied with how this performs compared to the last version of this peeler.""]",15.166.112.22,"LAT: -25, LONG: -165",unknown,safari,unknown,12/02/2024 17:37:52,03/25/2023 10:39:52,"[""treadmill"", ""tennis racket""]","[""sports towel""]",yoga mat,01/01/2024,2025-07-31 16:57:57,1,1774.5
Pia,Alrex,piaalrex@outlook.com,fVLWRax34ysf3q5Y,8278328547,07/30/1963,105 hours 4 minutes 39 seconds,regular,true,credit_card,"[""I am very happy with gym bag, it has changed my life."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this dress."", ""I am very happy with the way that this dollhouse accessories"", ""I am very satisfied with this makeup brushes"", ""Wow I cannot believe this swimwear""]",22.181.37.60,"LAT: -19, LONG: 37",ios,chrome,ios,07/18/2022 21:52:39,10/12/2024 13:14:42,"[""hairbrush""]","[""makeup set"", ""perfume"", ""body lotion"", ""tweezers"", ""makeup sponge""]",eyebrow pencil,01/01/2024,2025-07-31 16:57:57,0,0
Zia,Tia,ziatia@hotmail.com,KzqrgR0NwlJSvMwA,2819121604,12/29/1958,35 hours 33 minutes 9 seconds,free-trial,true,credit_card,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this boots.""]",92.87.212.150,"LAT: 54, LONG: 81",windows,chrome,windows,08/13/2024 17:00:47,02/05/2024 20:53:42,"[""washing machine"", ""air conditioner"", ""slow cooker"", ""oven"", ""humidifier""]","[""water heater parts"", ""vacuum cleaner accessories"", ""air purifier filters"", ""toaster accessories"", ""water heater""]",vacuum cleaner accessories,01/01/2024,2025-07-31 16:57:57,1,704.32
Vince,Dikarason,vincedikarason@yahoo.com,3OP36CHHtL9Njr6D,1566200910,08/08/2002,87 hours 2 minutes 56 seconds,premium,false,paypal,"[""I am very happy with the way that this play kitchen accessories"", ""I am very happy with air conditioner, it has changed my life."", ""I am not satisfied with this exercise resistance bands."", ""I am very happy with pet brush"", ""I am very happy with the way that this laptop stand has changed my life.""]",8.255.73.152,"LAT: 72, LONG: 134",unknown,chrome,linux,02/25/2022 18:16:57,04/16/2022 10:36:30,"[""pet collar"", ""pet toothbrush"", ""pet brush"", ""pet odor eliminator""]","[""pet grooming kit"", ""pet shampoo"", ""pet water bowl"", ""pet bed""]",pet toothpaste,01/01/2024,2025-07-31 16:57:57,0,0
Paul,Elmia,paulelmia@yahoo.com,ZwAdxbA6h4tKdlaf,0987870809,11/11/1974,110 hours 52 minutes 47 seconds,regular,true,stripe,"[""My son bought this and he is very happy with this hand cream"", ""I want to thank you for this shoehorn, it has changed my life. I am very happy with this shoehorn!""]",160.216.22.60,"LAT: -32, LONG: 119",android,firefox,android,08/12/2023 21:39:01,09/15/2022 18:56:36,"[""bookshelf organizers"", ""mystery novel"", ""book storage box"", ""history book"", ""photography book""]","[""book covers"", ""bookends"", ""photography book""]",poetry collection,01/01/2024,2025-07-31 16:57:57,1,3364.21
