first_name,last_name,email,password_hash,phone_number,date_of_birth,time_on_app,user_type,is_active,last_payment_method,reviews,last_ip,last_coordinates,last_device,last_browser,last_os,last_login,last_logout,in_cart,wishlist,last_search,created_date,generated_at,purchase_count,total_spent
Dylan,Benley,dylanbenley@hotmail.com,PRyo3OVj3rCrUvbH,5913921717,12/30/1994,86 hours 59 minutes 36 seconds,free-trial,true,paypal,"[""I am very happy with dishwasher""]",1.16.237.126,"LAT: 71, LONG: 62",unknown,chrome,unknown,09/30/2024 13:53:07,12/25/2022 19:54:28,"[""measuring cups"", ""can opener""]","[""oven mitts"", ""kitchen scale"", ""measuring spoons"", ""mixing bowls"", ""baking set""]",kitchen utensils set,07/01/2023,2025-07-31 16:57:57,1,10543.45
Xander,Mctroy,xandermctroy@outlook.com,mFdfpVpl5C0D7GQq,6256926545,05/15/1958,54 hours 50 minutes 29 seconds,admin,true,paypal,"[""Wow this is an amazing pet toys."", ""I am very frustrated with the Customer Service, they kept dropping my calls pet toys."", ""Wow I cannot believe this washing machine"", ""I am very happy the way that this smart speaker""]",153.26.7.65,"LAT: 0, LONG: 98",windows,chrome,windows,11/03/2023 00:26:04,07/16/2023 06:03:59,"[""sports gloves"", ""boxing gloves"", ""exercise mat""]","[""sports cap"", ""sports sunglasses""]",gym bag,07/01/2023,2025-07-31 16:57:57,2,4285.650000000001
Faye,Miason,fayemiason@hotmail.com,NMmfotT6qoEY1AkX,9141745577,10/22/1969,104 hours 0 minutes 31 seconds,regular,true,paypal,"[""I am cannot believe my eyes when I saw this shoe storage. I am very happy with this shoe storage"", ""I am very happy with the way that this wrist wraps""]",107.139.230.99,"LAT: 61, LONG: -166",ios,chrome,ios,07/29/2022 00:56:09,11/19/2023 10:45:22,"[""yoga blocks"", ""sports towel"", ""sports gloves""]","[""elliptical machine""]",pilates reformer,07/01/2023,2025-07-31 16:57:57,1,79.89
Rita,Vongia,ritavongia@outlook.com,cFQ36eTP8g7X0jGQ,7199835489,01/22/1968,78 hours 23 minutes 24 seconds,free-trial,true,paypal,"[""I am very excited to try out this exercise ball. I have heard some many positive things!"", ""My son bought this pet toothbrush and he has been telling me how happy he is with this pet toothbrush!"", ""I am very happy with the way that this food processor parts has changed the very way that I live."", ""I am very frustrated with the Customer Service, they kept dropping my calls exercise resistance bands."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this shoe laces.""]",159.112.99.206,"LAT: 48, LONG: 142",android,chrome,android,10/22/2023 09:27:08,05/19/2022 04:31:07,"[""pet odor eliminator"", ""pet carrier accessories""]","[""pet toothbrush"", ""pet toothpaste"", ""pet bed"", ""pet travel bag""]",pet shampoo,07/01/2023,2025-07-31 16:57:57,1,2476.77
Mia,Dipam,miadipam@icloud.com,9v4UyG0h9uKUJ5LI,2436204350,04/21/1981,119 hours 54 minutes 30 seconds,regular,false,paypal,"[""I am very dissatisfied with how this performs compared to the last version of this pet scratching post.""]",92.206.244.203,"LAT: -32, LONG: 31",android,safari,android,02/28/2022 09:43:31,06/08/2023 02:50:25,"[""self-help book""]","[""bookmarks""]",young adult novel,07/01/2023,2025-07-31 16:57:57,0,0
Abe,Sainttimson,abesainttimson@yahoo.com,ppXYrPFxVOKkVY7f,8751440459,09/13/1983,54 hours 47 minutes 27 seconds,premium,true,credit_card,"[""I am very happy with body lotion, it has changed my life.""]",221.199.13.142,"LAT: -4, LONG: 66",ios,firefox,ios,02/15/2023 06:36:53,02/16/2024 15:39:26,"[""water heater"", ""refrigerator"", ""air purifier""]","[""dishwasher"", ""rice cooker parts"", ""air conditioner""]",slow cooker,07/01/2023,2025-07-31 16:57:57,0,0
Liam,Dedylanton,liamdedylanton@gmail.com,0LClZ7zwQSK5v4xZ,7084156418,10/06/1965,17 hours 57 minutes 27 seconds,regular,false,stripe,"[""The way this winter coat has changed my life, I could not believe my eyes when I saw this winter coat!"", ""I am very frustrated with the Customer Service, they kept dropping my calls comic book.""]",62.54.119.119,"LAT: 36, LONG: -41",android,firefox,android,01/20/2024 08:57:03,12/07/2024 08:09:29,"[""blazer"", ""loungewear"", ""parka"", ""coat""]","[""sweater"", ""parka""]",dress shirt,07/01/2023,2025-07-31 16:57:57,0,0
Mia,Dealice,miadealice@yahoo.com,z6YrvyugKBUmvyX9,2271109821,11/14/1972,22 hours 25 minutes 18 seconds,premium,true,paypal,"[""I am very happy with wireless mouse""]",154.81.58.114,"LAT: 6, LONG: 165",ios,safari,ios,05/14/2022 05:41:09,08/21/2024 22:01:59,"[""book display stand""]","[""reading light"", ""bookends"", ""graphic novel""]",self-help book,07/01/2023,2025-07-31 16:57:57,4,1240.8
Bea,Alalex,beaalalex@aol.com,GsR9tPCYGgXxPorM,4644893046,02/10/1981,22 hours 17 minutes 34 seconds,regular,true,stripe,"[""I am very dissatisfied with how this performs compared to the last version of this romance novel."", ""My son bought this VR headset and he has been telling me how happy he is with this VR headset!"", ""I am very happy with boot shaper, it has changed my life.""]",72.134.90.52,"LAT: -84, LONG: 162",ios,safari,ios,03/26/2022 14:58:54,07/13/2023 19:59:46,"[""camera tripod"", ""laptop stand""]","[""tablet stylus"", ""laptop stand"", ""gaming console"", ""smart light bulb"", ""e-reader""]",action camera,07/01/2023,2025-07-31 16:57:57,3,25019.25
Ora,Charlieley,oracharlieley@gmail.com,qyFYTG4EavHHRrdP,5988571351,12/20/1978,49 hours 18 minutes 2 seconds,regular,true,paypal,"[""I am very happy with the way that this wedge sandals has changed my life."", ""I am very happy with this smart lock"", ""My son bought this outdoor furniture set and he has been telling me how happy he is with this outdoor furniture set!"", ""I am very happy with the way that this humidifier has changed the very way that I live."", ""I am very happy with the way that this boxing gloves has changed the very way that I live.""]",255.78.202.34,"LAT: -32, LONG: 163",unknown,safari,linux,04/27/2024 12:37:42,09/22/2024 16:54:44,"[""sandals"", ""hiking boots""]","[""heels"", ""shoe bags"", ""insoles"", ""boots""]",shoe polish,07/01/2023,2025-07-31 16:57:57,0,0
Sia,Mczia,siamczia@gmail.com,1FiGepBNkwjZqJyp,0926903514,08/26/1953,18 hours 43 minutes 42 seconds,regular,true,credit_card,"[""I am very happy with apron""]",19.19.230.115,"LAT: -59, LONG: 150",windows,chrome,windows,04/12/2024 03:28:18,08/23/2024 02:38:18,"[""pet shampoo"", ""pet grooming wipes"", ""pet crate""]","[""pet training treats""]",pet leash,07/01/2023,2025-07-31 16:57:57,0,0
Jen,Leluke,jenleluke@gmail.com,aouLkHn35gNyr8ux,0814764100,07/13/2004,91 hours 41 minutes 21 seconds,regular,true,credit_card,"[""The amount of time I have save using this smart lock is amazing! I am very happy with this smart lock"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this pet food dispenser."", ""My son bought this phone case and he has been telling me how happy he is with this phone case!""]",221.138.150.222,"LAT: -71, LONG: 110",ios,chrome,ios,01/23/2023 00:14:05,02/21/2022 21:47:28,"[""pet feeding mat"", ""pet toothbrush"", ""pet food dispenser""]","[""pet nail clippers"", ""pet crate accessories"", ""pet brush"", ""pet food storage container""]",pet leash,07/01/2023,2025-07-31 16:57:57,0,0
David,Elolason,davidelolason@gmail.com,mKgzMsqufsLrf8g7,5317908561,08/02/1955,48 hours 25 minutes 6 seconds,free-trial,true,stripe,"[""The way this bookshelf has changed my life, I could not believe my eyes when I saw this bookshelf!"", ""I am very happy with keyboard, it has changed my life."", ""The way the loafers has changed my life, I could not believe my eyes when I saw this loafers!"", ""Wow I cannot believe this wardrobe organizers"", ""I am very excited to try out this toy organizers. I have heard some many positive things!""]",100.97.86.78,"LAT: 40, LONG: 155",ios,safari,ios,10/19/2022 23:30:13,03/07/2022 15:19:26,"[""loungewear""]","[""accessories"", ""jeans""]",leather jacket,07/01/2023,2025-07-31 16:57:57,2,4796.07
Alex,Deray,alexderay@outlook.com,R03AY4gFNzyBuZKd,5651505940,09/16/1980,27 hours 18 minutes 25 seconds,regular,true,credit_card,"[""I am very happy with the way that this baking sheets has changed the very way that I live."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this sectional sofa covers."", ""The way the comb has changed my life, I could not believe my eyes when I saw this comb!"", ""I am very happy with the way that this underwear has changed my life.""]",113.169.89.38,"LAT: 29, LONG: 13",windows,firefox,windows,09/07/2023 23:42:41,11/21/2022 05:12:02,"[""toaster""]","[""electric kettle"", ""vacuum cleaner"", ""blender accessories""]",humidifier,07/01/2023,2025-07-31 16:57:57,4,5214.45
Cai,Mila,caimila@yahoo.com,bJBrpkJep155PbB7,0352983143,10/17/1987,26 hours 17 minutes 58 seconds,free-trial,true,paypal,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this food processor.""]",191.122.163.133,"LAT: -38, LONG: 16",ios,firefox,ios,08/14/2024 17:57:15,12/24/2023 07:14:52,"[""book covers""]","[""young adult novel"", ""science fiction novel"", ""cookbook"", ""children's book""]",science fiction novel,07/01/2023,2025-07-31 16:57:57,0,0
Nia,Mackateton,niamackateton@gmail.com,ZcNFPddnw57Qvlwy,4681331401,11/21/1970,39 hours 22 minutes 31 seconds,premium,true,credit_card,"[""I am very happy with the way that this smartwatch has changed my life."", ""I am very happy with the way that this air fryer has changed the very way that I live.""]",224.68.228.98,"LAT: -42, LONG: 105",windows,firefox,windows,11/30/2023 05:41:35,03/14/2023 01:36:08,"[""bookshelf organizers"", ""poetry collection"", ""bookends"", ""history book""]","[""bookmarks"", ""art book"", ""bookshelf organizers""]",photography book,07/01/2023,2025-07-31 16:57:57,0,0
Nia,Desage,niadesage@outlook.com,I6V5rDcvMgIBcxqf,4717192456,11/08/1973,95 hours 58 minutes 52 seconds,free-trial,true,stripe,"[""I am very happy with bar stools"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this cast iron skillet."", ""The amount of time I have save using this water heater parts is amazing! I am very happy with this water heater parts""]",72.43.233.209,"LAT: 35, LONG: 116",android,safari,android,03/07/2023 19:42:39,08/21/2022 05:27:01,"[""smart home device""]","[""tablet stylus""]",phone case,07/01/2023,2025-07-31 16:57:57,0,0
Zia,Emmasen,ziaemmasen@gmail.com,wTFspRuG8YRh14GG,8067360613,06/01/1970,39 hours 59 minutes 33 seconds,premium,true,credit_card,"[""I want to thank you for this musical instrument storage, it has changed my life. I am very happy with this musical instrument storage!"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this cookware set."", ""I could not believe how rude the Customer service agent was. I am very dissatisfied with this travel toiletry bag."", ""I want to thank you for this dress, it has changed my life. I am very happy with this dress!""]",187.14.180.52,"LAT: 24, LONG: -139",windows,firefox,windows,10/23/2023 13:41:05,10/15/2022 03:56:27,"[""blender"", ""toaster""]","[""slow cooker"", ""blender accessories""]",dehumidifier filters,07/01/2023,2025-07-31 16:57:57,0,0
Rex,Wesley,rexwesley@gmail.com,PbWDbDdOOHX63XFf,3072679912,08/31/1980,50 hours 21 minutes 44 seconds,regular,false,stripe,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this blazer."", ""I want to thank you for this winter coat, it has changed my life. I am very happy with this winter coat!""]",189.166.195.90,"LAT: 90, LONG: 109",unknown,firefox,MacOS,02/21/2023 15:02:46,04/23/2023 13:22:44,"[""dress shoes"", ""boot shaper"", ""work boots"", ""heels""]","[""waterproof spray"", ""loafers"", ""ankle boots"", ""shoe bags"", ""shoe laces""]",boot shaper,07/01/2023,2025-07-31 16:57:57,2,1936.25
Gus,Stgrace,gusstgrace@outlook.com,6H33RtT9NyUiUwEL,8966877178,11/16/1979,51 hours 29 minutes 55 seconds,free-trial,true,credit_card,"[""I am very satisfied with this phone case"", ""I am very happy with e-reader"", ""My son bought this and he is very happy with this pet crate accessories""]",243.185.200.38,"LAT: -26, LONG: -67",unknown,chrome,unknown,10/04/2023 15:13:12,08/09/2024 00:58:40,"[""video game console""]","[""stuffed animal storage"", ""lego set"", ""remote control drone""]",action figures,07/01/2023,2025-07-31 16:57:57,0,0
Lia,Elhugoton,liaelhugoton@gmail.com,XhdTmocUP9LGHNU8,0424573929,08/26/2005,95 hours 4 minutes 3 seconds,premium,true,paypal,"[""The amount of time I have save using this wardrobe is amazing! I am very happy with this wardrobe"", ""I want to thank you for this board games, it has changed my life. I am very happy with this board games!"", ""I want to thank you for this comb, it has changed my life. I am very happy with this comb!"", ""I am very satisfied with this vacuum cleaner accessories""]",179.229.54.60,"LAT: 34, LONG: 53",windows,safari,windows,04/07/2023 11:51:08,02/05/2024 23:06:51,"[""cast iron skillet"", ""air fryer""]","[""food processor"", ""kitchen utensils set"", ""baking set"", ""mixing bowls"", ""kitchen knife set""]",measuring cups,07/01/2023,2025-07-31 16:57:57,4,8454.880000000001
Vince,Lebud,vincelebud@icloud.com,RHc0ixzoDdTVEG6z,7877925998,03/08/2000,85 hours 17 minutes 34 seconds,regular,true,stripe,"[""Wow this is an amazing dehumidifier filters."", ""The amount of time I have save using this monitor is amazing! I am very happy with this monitor"", ""I am not satisfied with this tablet.""]",26.81.156.112,"LAT: -38, LONG: 45",ios,chrome,ios,04/20/2023 15:37:38,01/18/2023 15:24:43,"[""espresso machine"", ""kitchen utensils set"", ""rice cooker"", ""ceramic cookware""]","[""air fryer"", ""peeler"", ""stand mixer"", ""tongs""]",cast iron skillet,07/01/2023,2025-07-31 16:57:57,2,4285.96
Holly,Orason,hollyorason@yahoo.com,XzRAEaNWjMWyJZQO,5793058226,12/09/1984,82 hours 7 minutes 18 seconds,premium,true,credit_card,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this coffee table."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this bathrobe."", ""I am cannot believe my eyes when I saw this fitness tracker accessories. I am very happy with this fitness tracker accessories"", ""I am very dissatisfied with how this performs compared to the last version of this perfume."", ""I am very happy with pet toothpaste, it has changed my life.""]",206.14.248.210,"LAT: 42, LONG: -49",ios,safari,ios,07/23/2024 07:00:16,05/05/2023 17:48:06,"[""patio umbrella"", ""bookshelf organizers"", ""storage ottoman"", ""sectional sofa""]","[""garden bench""]",recliner,07/01/2023,2025-07-31 16:57:57,1,678.91
Pia,Strita,piastrita@yahoo.com,d77LTNIJYWugDnQ8,6668504272,03/06/2001,23 hours 17 minutes 32 seconds,premium,false,paypal,"[""The way this biography has changed my life, I could not believe my eyes when I saw this biography!"", ""I am very happy with foam roller"", ""I am cannot believe my eyes when I saw this kitchen knife set. I am very happy with this kitchen knife set"", ""I love this sports socks.""]",106.5.2.235,"LAT: 83, LONG: 17",ios,chrome,ios,11/20/2024 20:55:13,01/12/2023 00:33:02,"[""makeup set"", ""travel toiletry bag"", ""skincare set"", ""eyebrow pencil"", ""hair dryer""]","[""cotton pads"", ""hairbrush"", ""skincare set"", ""bathrobe"", ""slippers""]",spa gift set,07/01/2023,2025-07-31 16:57:57,7,30163.46
Bud,Vonemmaley,budvonemmaley@hotmail.com,RPJSzy8Vy8feTHPZ,6730330191,11/20/1985,38 hours 17 minutes 0 seconds,premium,true,stripe,"[""Wow this is an amazing nail clippers."", ""I want to thank you for this pet waste bags, it has changed my life. I am very happy with this pet waste bags!"", ""I am very happy with the way that this pet toys has changed the very way that I live."", ""I am very happy with the way that this art book"", ""The amount of time I have save using this blazer is amazing! I am very happy with this blazer""]",36.84.139.104,"LAT: -71, LONG: 58",ios,safari,ios,06/03/2022 01:42:51,04/25/2024 17:57:11,"[""apron"", ""slow cooker""]","[""ceramic cookware"", ""colander"", ""pressure cooker"", ""tongs""]",cookware set,07/01/2023,2025-07-31 16:57:57,0,0
Xan,Lapam,xanlapam@gmail.com,4u94K2CpmbMiXaJv,7568064928,11/10/1976,105 hours 0 minutes 6 seconds,premium,true,paypal,"[""I am very satisfied with this treadmill"", ""I am very happy with the way that this peeler""]",249.66.247.175,"LAT: 83, LONG: -118",ios,chrome,ios,08/31/2024 14:03:07,04/11/2024 21:36:49,"[""lego storage"", ""puzzles"", ""toy storage bins"", ""lego set"", ""musical instruments for kids""]","[""toy boxes""]",remote control drone,07/01/2023,2025-07-31 16:57:57,0,0
Ivy,Jen,ivyjen@outlook.com,2OR6qLY1GmYaTKKi,2637159266,01/28/1998,49 hours 20 minutes 30 seconds,regular,true,stripe,"[""I am very happy with makeup brushes"", ""The amount of time I have save using this gaming chair cushions is amazing! I am very happy with this gaming chair cushions""]",181.188.185.154,"LAT: 70, LONG: 102",windows,firefox,windows,10/12/2024 05:21:27,07/20/2023 18:18:10,"[""exercise resistance bands"", ""tennis racket""]","[""sports socks"", ""basketball hoop"", ""kettlebell set"", ""pilates reformer"", ""golf clubs""]",basketball hoop,07/01/2023,2025-07-31 16:57:57,5,3060.2700000000004
Alice,Xan,alicexan@yahoo.com,BKZRfQ5l7gjfYLuR,4924379721,10/30/1994,81 hours 39 minutes 42 seconds,premium,true,stripe,"[""I love this biography."", ""I am very happy with balance board"", ""I am very happy with history book""]",14.96.103.114,"LAT: 42, LONG: -77",ios,chrome,ios,02/17/2022 22:19:18,01/07/2022 15:47:50,"[""hair accessories set"", ""makeup bag"", ""eyebrow pencil"", ""hair straightener"", ""hair dryer""]","[""face mask"", ""skincare set"", ""cotton pads"", ""hair care set"", ""lip balm""]",hair clips,07/01/2023,2025-07-31 16:57:57,0,0
Faye,Dijohn,fayedijohn@gmail.com,0XXLwkXIGjiO0ui5,1644961081,09/30/1967,38 hours 58 minutes 26 seconds,admin,true,stripe,"[""Well worth the money on this humidifier"", ""Wow I cannot believe this foam roller""]",61.232.29.28,"LAT: -34, LONG: -139",windows,safari,windows,01/28/2024 19:45:57,08/18/2024 22:48:18,"[""pet shampoo"", ""pet crate"", ""pet food storage container""]","[""pet bed accessories"", ""pet grooming kit"", ""pet feeding mat""]",pet toys set,07/01/2023,2025-07-31 16:57:57,1,82.69
Bob,Vanwendy,bobvanwendy@yahoo.com,skcRKd1cgs1ktrz2,1950657319,03/26/2000,95 hours 58 minutes 52 seconds,regular,false,paypal,"[""Wow this is an amazing refrigerator."", ""I am very happy with the way that this blender"", ""My son bought this pet toys and he has been telling me how happy he is with this pet toys!""]",174.197.84.103,"LAT: 38, LONG: 150",android,firefox,android,11/17/2022 11:56:24,11/17/2022 22:32:53,"[""sports watch""]","[""sports gloves"", ""golf clubs"", ""exercise mat""]",sports gloves,07/01/2023,2025-07-31 16:57:57,3,1889.77
Sage,Mcmia,sagemcmia@hotmail.com,ZKj5p7M3JP3PUEhi,7140016753,10/26/1953,87 hours 25 minutes 40 seconds,regular,true,stripe,"[""The way the smart speaker has changed my life, I could not believe my eyes when I saw this smart speaker!"", ""I am very happy with the way that this pet nail clippers has changed the very way that I live."", ""I am very satisfied with this toaster""]",151.139.16.79,"LAT: -16, LONG: 159",ios,firefox,ios,04/15/2022 04:36:09,12/02/2024 01:48:46,"[""pet bed"", ""pet carrier accessories"", ""pet carrier"", ""pet grooming wipes"", ""pet leash""]","[""pet waste bags"", ""pet crate accessories"", ""pet collar""]",pet crate accessories,07/01/2023,2025-07-31 16:57:57,2,5213.66
Zia,Sthankley,ziasthankley@gmail.com,Mir7yOG8xb6qIHAo,1118531058,04/21/1971,33 hours 51 minutes 20 seconds,free-trial,true,paypal,"[""The amount of time I have save using this coffee maker is amazing! I am very happy with this coffee maker"", ""The amount of time I have save using this comic book is amazing! I am very happy with this comic book"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this phone case.""]",144.240.98.54,"LAT: -81, LONG: 124",android,safari,android,03/13/2024 15:14:29,07/13/2022 18:08:04,"[""boots"", ""casual shoes""]","[""sandals"", ""shoe laces"", ""running shoes""]",boot shaper,07/01/2023,2025-07-31 16:57:57,4,4978.44
Alice,Pia,alicepia@yahoo.com,xrYzV87K1F1Btulw,9201269920,07/15/1984,100 hours 36 minutes 49 seconds,regular,true,stripe,"[""I am cannot believe my eyes when I saw this printer. I am very happy with this printer"", ""I love this VR headset."", ""My son bought this comb and he has been telling me how happy he is with this comb!"", ""I want to thank you for this bookshelf, it has changed my life. I am very happy with this bookshelf!""]",70.242.242.74,"LAT: -62, LONG: -34",windows,firefox,windows,01/17/2022 08:48:37,12/16/2023 03:42:43,"[""photography book"", ""young adult novel"", ""science fiction novel"", ""bookmarks""]","[""book storage box"", ""graphic novel"", ""textbook""]",biography,07/01/2023,2025-07-31 16:57:57,0,0
Jade,Mcguston,jademcguston@yahoo.com,OfOpzCB989OD7BH5,6031755497,05/02/2004,118 hours 35 minutes 50 seconds,regular,true,stripe,"[""I love this yoga blocks."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this pet waste bags."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this pet crate.""]",9.18.140.143,"LAT: 72, LONG: -63",windows,chrome,windows,05/03/2023 17:11:28,07/12/2022 15:42:34,"[""fitness tracker band"", ""e-reader"", ""drone accessories"", ""phone case"", ""gaming mouse""]","[""robot vacuum accessories""]",external hard drive,07/01/2023,2025-07-31 16:57:57,3,2828.54
Faye,Mcwendy,fayemcwendy@aol.com,UI37ZS6XmaJ7pYxg,7833352343,10/01/1958,100 hours 35 minutes 9 seconds,premium,true,credit_card,"[""The amount of time I have save using this tongs is amazing! I am very happy with this tongs""]",20.181.213.115,"LAT: -40, LONG: -30",unknown,firefox,unknown,11/17/2024 07:06:45,03/12/2023 15:26:57,"[""hair straightener""]","[""makeup set"", ""makeup brushes""]",tweezers,07/01/2023,2025-07-31 16:57:57,3,1024.38
