first_name,last_name,email,password_hash,phone_number,date_of_birth,time_on_app,user_type,is_active,last_payment_method,reviews,last_ip,last_coordinates,last_device,last_browser,last_os,last_login,last_logout,in_cart,wishlist,last_search,created_date,generated_at,purchase_count,total_spent
Wendy,Dileo,wendydileo@outlook.com,O5Pzv03Z1LjxO4xC,4352579580,08/13/1974,20 hours 9 minutes 15 seconds,premium,true,paypal,"[""I am very frustrated with the Customer Service, they kept dropping my calls. I just want to return this tongs.""]",26.215.10.86,"LAT: 46, LONG: 8",android,chrome,android,03/17/2024 22:11:30,06/17/2024 01:50:17,"[""garden bench""]","[""mattress protector"", ""bar stools"", ""wardrobe organizers"", ""sectional sofa covers"", ""gaming chair cushions""]",recliner,10/01/2024,2025-07-31 16:57:57,3,703.48
Wyn,Xia,wynxia@gmail.com,rjSTxIUZTtH7vk0G,6954350403,02/10/1957,79 hours 26 minutes 24 seconds,premium,true,stripe,"[""Wow I cannot believe this basketball hoop"", ""The way the work boots has changed my life, I could not believe my eyes when I saw this work boots!"", ""I am very happy with the way that this desk"", ""I want to thank you for this barbell set, it has changed my life. I am very happy with this barbell set!""]",84.29.107.255,"LAT: 67, LONG: -56",windows,firefox,windows,04/17/2023 13:09:42,06/01/2023 21:23:41,"[""casual shoes"", ""ankle boots""]","[""heels""]",sandals,10/01/2024,2025-07-31 16:57:57,8,8768.86
Zed,Depaul,zeddepaul@gmail.com,5AT7ViFExVy6DJ2M,8335062238,02/09/1986,114 hours 59 minutes 37 seconds,regular,true,paypal,"[""I am very happy the way that this coffee machine"", ""My son bought this and he is very happy with this recliner"", ""I am very happy with makeup bag"", ""The amount of time I have save using this whisk is amazing! I am very happy with this whisk""]",227.169.9.232,"LAT: -44, LONG: -80",ios,firefox,ios,03/20/2023 14:02:49,01/12/2022 02:46:57,"[""mattress protector"", ""desk"", ""storage ottoman"", ""office chair"", ""bar stools""]","[""office chair"", ""console table"", ""desk""]",bookshelf organizers,10/01/2024,2025-07-31 16:57:57,1,446.1
Pia,Lekaiton,pialekaiton@hotmail.com,N7DHBDaljtfrJhVO,3305375958,03/28/1993,113 hours 11 minutes 7 seconds,regular,true,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls. I just want to return this coffee table."", ""The amount of time I have save using this cookware set is amazing! I am very happy with this cookware set"", ""I am very satisfied with this pet collar"", ""Wow this is an amazing heel grips.""]",165.211.27.207,"LAT: -46, LONG: 129",android,safari,android,11/07/2023 07:25:14,05/14/2022 09:32:31,"[""outdoor furniture set""]","[""bar stools"", ""dining table"", ""gaming chair""]",wardrobe,10/01/2024,2025-07-31 16:57:57,0,0
Kate,Owen,kateowen@gmail.com,6C1PMu4tX87t0gfJ,9724890349,02/28/1997,26 hours 50 minutes 13 seconds,free-trial,true,credit_card,"[""The way the mixing bowls has changed my life, I could not believe my eyes when I saw this mixing bowls!"", ""I am very happy with bookshelf"", ""I want to thank you for this pet first aid kit, it has changed my life. I am very happy with this pet first aid kit!"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this dehumidifier filters."", ""Well worth the money on this drone accessories""]",211.12.152.147,"LAT: -43, LONG: -63",unknown,safari,unknown,06/22/2023 22:12:52,01/11/2022 21:31:55,"[""air purifier"", ""rice cooker""]","[""electric kettle parts"", ""humidifier""]",air purifier,10/01/2024,2025-07-31 16:57:57,0,0
Pam,Depax,pamdepax@icloud.com,e7Qb9T9EC0RP22Ts,5806892197,05/12/1979,68 hours 55 minutes 47 seconds,free-trial,true,stripe,"[""I am very excited to try out this office chair. I have heard some many positive things!"", ""I hate this pet bed."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this tablet case."", ""Well worth the money on this board game storage"", ""I am very happy with this dehumidifier""]",160.169.1.14,"LAT: -63, LONG: 90",windows,safari,windows,05/18/2023 22:15:51,08/04/2023 07:29:49,"[""activewear set"", ""parka"", ""dress shirt"", ""suit""]","[""dress"", ""coat""]",parka,10/01/2024,2025-07-31 16:57:57,0,0
Tom,Hugo,tomhugo1@gmail.com,UHykbjR37nJN74nz,5379374590,06/03/1962,42 hours 2 minutes 50 seconds,regular,true,paypal,"[""I am very satisfied with this oven"", ""I want to thank you for this hair care set, it has changed my life. I am very happy with this hair care set!"", ""I am very happy with the way that this socks has changed the very way that I live."", ""I am very frustrated with the Customer Service, they kept dropping my calls pet bed.""]",62.79.55.68,"LAT: -80, LONG: -65",ios,firefox,ios,07/18/2023 16:58:55,05/08/2024 20:50:51,"[""home security camera"", ""camera tripod"", ""laptop stand"", ""camera bag"", ""camera""]","[""desktop computer"", ""phone case"", ""smart speaker"", ""drone""]",smart doorbell,10/01/2024,2025-07-31 16:57:57,1,235.98
Faye,Eli,fayeeli@gmail.com,klUCTTsnUGBCmkfw,7772598492,10/15/1977,17 hours 16 minutes 55 seconds,free-trial,true,credit_card,"[""Wow this is an amazing toy organizers.""]",172.43.188.206,"LAT: 18, LONG: -4",ios,chrome,ios,02/15/2022 10:37:15,04/01/2023 14:12:28,"[""tongs""]","[""cookware set"", ""kitchen gadgets set""]",kitchen scale,10/01/2024,2025-07-31 16:57:57,3,12967.0
Faye,Oben,fayeoben@outlook.com,ysOUOWAOBefZYRRQ,9867778704,11/27/1979,107 hours 17 minutes 34 seconds,free-trial,false,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls smartphone."", ""I am very happy with this bookshelf organizers""]",255.231.186.74,"LAT: 55, LONG: 110",windows,safari,windows,09/29/2024 13:02:45,10/02/2023 01:46:17,"[""blazer""]","[""parka"", ""dress"", ""skirt"", ""jeans""]",suit,10/01/2024,2025-07-31 16:57:57,0,0
Sage,Ofay,sageofay@hotmail.com,q4sOjCY8NCwk8tin,2351164416,03/18/1952,10 hours 16 minutes 29 seconds,regular,true,paypal,"[""I am very happy with t-shirt"", ""I am very happy with the way that this ceramic cookware has changed the very way that I live."", ""I love this dining chairs."", ""I am very excited to try out this robot vacuum accessories. I have heard some many positive things!""]",181.144.30.202,"LAT: -31, LONG: 32",ios,chrome,ios,01/29/2023 22:35:23,09/01/2022 08:01:10,"[""espresso machine"", ""slotted spoon""]","[""non-stick cookware"", ""baking set""]",kitchen knife set,10/01/2024,2025-07-31 16:57:57,0,0
Bella,Piaton,bellapiaton@yahoo.com,IVg74UlhzUanTJXa,4854230504,08/19/1964,100 hours 48 minutes 27 seconds,regular,true,stripe,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this dishwasher."", ""The way the toy storage bins has changed my life, I could not believe my eyes when I saw this toy storage bins!""]",44.154.248.70,"LAT: -61, LONG: -42",ios,safari,ios,10/23/2024 13:37:12,09/28/2024 06:59:57,"[""history book"", ""graphic novel"", ""thriller novel"", ""self-help book""]","[""fantasy novel"", ""history book""]",children's book,10/01/2024,2025-07-31 16:57:57,0,0
Nia,Hoa,niahoa@yahoo.com,xO4pAfBg5WOU2QJs,8257330040,01/12/1965,19 hours 31 minutes 42 seconds,premium,true,credit_card,"[""I am very happy with dehumidifier"", ""I am very happy with the way that this eyebrow pencil has changed the very way that I live."", ""I am very frustrated with the Customer Service, they kept dropping my calls blender.""]",7.29.237.99,"LAT: 2, LONG: -63",windows,firefox,windows,01/07/2023 00:09:56,01/20/2022 10:40:09,"[""toy organizers""]","[""play kitchen"", ""stuffed animal storage"", ""stuffed animals"", ""remote control drone"", ""board game storage""]",robot building kit,10/01/2024,2025-07-31 16:57:57,1,300.21
Eva,Dirialey,evadirialey@gmail.com,BsoD6GwI8UgEaHry,7278492937,01/05/1973,44 hours 26 minutes 24 seconds,premium,true,paypal,"[""I am very happy the way that this coffee machine"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this board game storage."", ""I am very happy with the way that this elliptical machine has changed the very way that I live."", ""I am very dissatisfied with the way that this smartphone.""]",179.131.87.28,"LAT: 28, LONG: -59",unknown,chrome,linux,03/17/2024 10:41:11,09/03/2023 17:46:29,"[""office chair""]","[""armchair"", ""office chair""]",sofa,10/01/2024,2025-07-31 16:57:57,0,0
Troy,Ben,troyben@gmail.com,HTv8xQ7GN8wmrWQP,7103465453,08/10/1977,58 hours 16 minutes 51 seconds,regular,true,stripe,"[""I am very happy with the way that this skincare set has changed the very way that I live."", ""I am very frustrated with the Customer Service, they kept dropping my calls pet collar."", ""I am very happy with pet food dispenser"", ""I am cannot believe my eyes when I saw this coffee table books. I am very happy with this coffee table books"", ""My son bought this board games and he has been telling me how happy he is with this board games!""]",30.203.113.215,"LAT: 14, LONG: 136",unknown,firefox,unknown,07/22/2024 07:26:52,07/29/2023 17:22:29,"[""tablet"", ""fitness tracker band""]","[""gaming laptop"", ""microphone"", ""camera tripod"", ""tablet"", ""smart thermostat""]",drone,10/01/2024,2025-07-31 16:57:57,0,0
Ada,Alpax,adaalpax@outlook.com,cGQGUSrvPcYyc4Oq,9207525674,04/22/1987,42 hours 52 minutes 38 seconds,regular,true,paypal,"[""Wow I cannot believe this socks"", ""I am very dissatisfied with this lip balm."", ""I am very dissatisfied with the way that this smart speaker."", ""I am very happy with 4K TV""]",3.230.161.10,"LAT: -60, LONG: 102",windows,safari,windows,03/12/2022 06:58:39,08/10/2023 14:34:36,"[""fantasy novel""]","[""history book""]",reading light,10/01/2024,2025-07-31 16:57:57,0,0
Troy,Latim,troylatim@protonmail.com,fFiNUpDDSRElaKtu,6584794044,05/17/2004,65 hours 34 minutes 20 seconds,regular,true,paypal,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this makeup sponge."", ""I am not satisfied with this hair dryer.""]",198.198.37.54,"LAT: -67, LONG: -143",unknown,chrome,MacOS,05/01/2022 07:15:32,08/24/2022 16:18:13,"[""smartphone""]","[""smartwatch band"", ""smart light bulb"", ""phone case"", ""smart home hub""]",smartwatch,10/01/2024,2025-07-31 16:57:57,5,1208.13
Qua,Vonluke,quavonluke@yahoo.com,nO5xAsPsuzPgrzdq,0462253174,08/14/1952,77 hours 30 minutes 25 seconds,premium,true,paypal,"[""I am very dissatisfied with how this performs compared to the last version of this coffee table."", ""I am very dissatisfied with the way that this pet toys."", ""I am very frustrated with the Customer Service, they kept dropping my calls makeup set."", ""My son bought this smart home device and he has been telling me how happy he is with this smart home device!""]",74.74.22.190,"LAT: 5, LONG: -6",unknown,safari,MacOS,12/05/2022 08:13:27,12/21/2023 10:48:09,"[""toaster accessories"", ""blender"", ""air purifier filters"", ""stove""]","[""air conditioner"", ""toaster accessories"", ""toaster"", ""oven""]",stove,10/01/2024,2025-07-31 16:57:57,3,10127.02
Ula,Stsage,ulastsage@outlook.com,CUpNJTmixzWuIexj,7826286014,09/20/1975,104 hours 48 minutes 11 seconds,free-trial,true,stripe,"[""I am very frustrated with the Customer Service, they kept dropping my calls pet dental care kit."", ""I am very dissatisfied with how this performs compared to the last version of this video game console."", ""I am very frustrated with the Customer Service, they kept dropping my calls beauty blender.""]",97.252.203.158,"LAT: 45, LONG: -140",ios,safari,ios,02/14/2022 16:17:13,09/12/2024 22:07:00,"[""slipper socks"", ""flip flops""]","[""waterproof spray"", ""sandals"", ""shoe storage""]",wedge sandals,10/01/2024,2025-07-31 16:57:57,0,0
Ian,Ledora,ianledora@aol.com,f4B1Agr0DgVGi96I,6488174836,12/11/1955,62 hours 39 minutes 2 seconds,premium,false,credit_card,"[""I am very dissatisfied with the way that this peeler."", ""I am very happy with the way that this kitchen gadgets set has changed the very way that I live.""]",178.255.220.176,"LAT: -61, LONG: 36",windows,chrome,windows,08/24/2022 05:03:12,03/14/2022 07:47:01,"[""eyebrow pencil"", ""facial tissues"", ""hair accessories set"", ""skincare set"", ""makeup remover wipes""]","[""bath bombs"", ""skincare set""]",tweezers,10/01/2024,2025-07-31 16:57:57,0,0
Max,Omilasen,maxomilasen@gmail.com,pyfgr5UA2yZEwAcT,7780376136,05/07/1970,117 hours 48 minutes 52 seconds,regular,true,stripe,"[""The way the sneakers has changed my life, I could not believe my eyes when I saw this sneakers!"", ""I am cannot believe my eyes when I saw this cookware set. I am very happy with this cookware set"", ""I am very excited to try out this gaming chair cushions. I have heard some many positive things!""]",212.28.159.246,"LAT: -58, LONG: -94",unknown,firefox,MacOS,07/16/2024 16:46:19,11/24/2024 21:59:43,"[""slipper socks"", ""heels"", ""running shoes"", ""shoe organizer""]","[""heel grips"", ""running shoes"", ""sandals""]",shoe bags,10/01/2024,2025-07-31 16:57:57,3,3116.6600000000003
Ivy,Lawes,ivylawes@gmail.com,rAucOlnvyVkkQ8By,9887822254,09/20/1986,81 hours 32 minutes 23 seconds,regular,true,credit_card,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this eyebrow pencil.""]",236.254.156.224,"LAT: 31, LONG: 31",windows,chrome,windows,02/02/2022 19:44:12,09/09/2022 14:03:14,"[""sectional sofa covers"", ""sofa"", ""dining table"", ""bed""]","[""gaming chair"", ""storage ottoman"", ""dining chairs"", ""office chair cushions""]",recliner accessories,10/01/2024,2025-07-31 16:57:57,3,3670.08
Xan,Ivy,xanivy@gmail.com,HMzjpJEiIpQmDuvw,8999351000,11/02/1962,25 hours 41 minutes 1 seconds,regular,true,credit_card,"[""I want to thank you for this rowing machine, it has changed my life. I am very happy with this rowing machine!"", ""I am very happy with slipper socks"", ""Wow this is an amazing sports gloves."", ""I am very happy with dress shoes"", ""I want to thank you for this blender accessories, it has changed my life. I am very happy with this blender accessories!""]",44.105.108.112,"LAT: 36, LONG: 5",unknown,chrome,linux,03/29/2023 09:14:49,03/16/2023 11:00:21,"[""socks"", ""sweater"", ""dress shirt"", ""jeans"", ""jumpsuit""]","[""accessories""]",socks,10/01/2024,2025-07-31 16:57:57,1,195.81
Yara,Devic,yaradevic@outlook.com,cXJkcAae1bwrHdDP,7445688019,04/27/1961,102 hours 21 minutes 47 seconds,free-trial,true,paypal,"[""I am very happy with this bookends"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this play kitchen accessories."", ""I am very happy with bookshelf organizers, it has changed my life."", ""I am very happy with pet collar""]",192.4.4.194,"LAT: -54, LONG: 22",windows,chrome,windows,12/29/2023 13:57:07,12/11/2024 23:51:50,"[""hair accessories set"", ""makeup sponge"", ""facial tissues""]","[""hair accessories set"", ""bobby pins""]",eyelash curler,10/01/2024,2025-07-31 16:57:57,1,971.28
Walt,Kate,waltkate@hotmail.com,8AfOpvhv9DQCZB5F,1626661864,09/06/1983,68 hours 53 minutes 26 seconds,regular,true,paypal,"[""I am very dissatisfied with this rice cooker parts."", ""I am very happy with the way that this jump rope has changed the very way that I live."", ""I am very happy with the way that this pet dental care kit""]",198.177.58.51,"LAT: -11, LONG: -115",unknown,chrome,linux,05/26/2023 06:47:23,05/18/2023 19:55:51,"[""sports gloves"", ""exercise resistance bands"", ""skateboard"", ""yoga blocks"", ""sports socks""]","[""basketball hoop""]",gym bag,10/01/2024,2025-07-31 16:57:57,2,2687.54
Ben,Vontroy,benvontroy@yahoo.com,aPIGek6QaG3yhoRG,7657308115,05/27/2002,115 hours 12 minutes 58 seconds,free-trial,true,paypal,"[""The way the bobby pins has changed my life, I could not believe my eyes when I saw this bobby pins!"", ""I am very happy with book display stand""]",26.113.53.104,"LAT: -34, LONG: -152",android,chrome,android,04/20/2024 11:13:51,07/16/2024 22:49:33,"[""book covers"", ""mystery novel""]","[""children's book"", ""graphic novel"", ""reading light"", ""photography book""]",biography,10/01/2024,2025-07-31 16:57:57,0,0
Fay,Stjohnson,faystjohnson@icloud.com,Ek8XUGDI4Dzzl1D8,4780141308,01/17/1972,13 hours 22 minutes 43 seconds,regular,true,stripe,"[""Wow I cannot believe this shoe organizer"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this pet travel bag."", ""Wow I cannot believe this underwear""]",94.147.73.117,"LAT: 75, LONG: 3",windows,safari,windows,07/21/2023 13:14:41,11/12/2024 21:46:26,"[""poetry collection"", ""fantasy novel"", ""textbook"", ""thriller novel""]","[""reading light"", ""textbook""]",reading light,10/01/2024,2025-07-31 16:57:57,6,10844.27
Ray,Lekate,raylekate@gmail.com,KZWSbl21WbqQ2t35,2626468244,07/19/1965,68 hours 43 minutes 51 seconds,regular,true,paypal,"[""I am very happy with the way that this boxing gloves has changed the very way that I live.""]",25.228.242.245,"LAT: 90, LONG: -126",android,firefox,android,10/03/2022 16:40:53,03/21/2024 12:45:53,"[""bath bombs"", ""hair dryer"", ""body lotion"", ""perfume"", ""cotton pads""]","[""tweezers""]",eyelash curler,10/01/2024,2025-07-31 16:57:57,0,0
Luke,Lagabe,lukelagabe@outlook.com,IutC92wfNQElbwDl,8860707150,10/10/1984,19 hours 42 minutes 34 seconds,regular,true,stripe,"[""My son bought this dollhouse accessories and he has been telling me how happy he is with this dollhouse accessories!"", ""I am very happy with this pet grooming gloves"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this coat."", ""I am very dissatisfied with the way that this robot vacuum cleaner."", ""I am very satisfied with this hair care set""]",200.118.248.70,"LAT: 46, LONG: -121",ios,firefox,ios,02/22/2024 03:16:21,04/21/2022 06:27:57,"[""cutting board set""]","[""measuring cups"", ""measuring spoons"", ""baking set"", ""non-stick cookware"", ""cutting board""]",rice cooker,10/01/2024,2025-07-31 16:57:57,0,0
Kara,Laweston,karalaweston@outlook.com,njvlfab2NfL67OIO,2705346267,01/08/1971,95 hours 3 minutes 50 seconds,regular,false,paypal,"[""I am very happy with the way that this printer has changed the very way that I live.""]",150.234.211.128,"LAT: 70, LONG: 138",windows,safari,windows,06/07/2023 00:48:18,12/30/2023 05:00:02,"[""desktop computer"", ""bluetooth speaker"", ""VR headset accessories"", ""gaming mouse""]","[""keyboard"", ""drone accessories""]",USB flash drive,10/01/2024,2025-07-31 16:57:57,0,0
Jane,Dee,janedee1@gmail.com,lgyFLMp9gpAowxDT,8027739486,03/05/1978,32 hours 7 minutes 9 seconds,regular,true,stripe,"[""My son bought this and he is very happy with this sports headband"", ""The way this children's book has changed my life, I could not believe my eyes when I saw this children's book!""]",250.26.193.236,"LAT: -86, LONG: 15",unknown,chrome,unknown,09/13/2023 11:32:42,04/23/2024 02:15:53,"[""bobby pins"", ""makeup sponge"", ""beauty blender"", ""hair care set""]","[""hair straightener"", ""nail file"", ""perfume"", ""makeup set""]",lip balm,10/01/2024,2025-07-31 16:57:57,1,6653.8
Ben,Uma,benuma@gmail.com,ayVSVg4g414rWkL5,4900607597,11/17/1954,36 hours 15 minutes 25 seconds,regular,true,stripe,"[""I am very excited to try out this book display stand. I have heard some many positive things!"", ""I am very happy with the way that this VR headset accessories has changed my life."", ""I love this measuring cups."", ""My son bought this bookshelf and he has been telling me how happy he is with this bookshelf!""]",207.232.224.216,"LAT: 28, LONG: -76",unknown,chrome,unknown,03/23/2023 23:31:31,03/27/2023 08:03:37,"[""educational toys"", ""video game console"", ""board games"", ""action figure storage"", ""remote control car""]","[""stuffed animal storage"", ""action figures"", ""arts and crafts storage"", ""stuffed animals""]",remote control drone,10/01/2024,2025-07-31 16:57:57,2,7198.129999999999
Zed,Lia,zedlia@hotmail.com,F0qEHybOSk7jTGgq,3918483478,02/06/1995,65 hours 27 minutes 39 seconds,regular,false,stripe,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this pet scratching post."", ""Wow I cannot believe this educational toys""]",248.15.252.75,"LAT: -5, LONG: 78",ios,firefox,ios,08/24/2022 09:00:39,05/05/2024 10:43:25,"[""cookbook"", ""book storage box"", ""book covers"", ""textbook""]","[""bookshelf organizers"", ""history book"", ""photography book"", ""thriller novel""]",textbook,10/01/2024,2025-07-31 16:57:57,0,0
Jane,Saintvince,janesaintvince@gmail.com,mXIL6hkgIwKcklRi,4105493832,02/19/1954,65 hours 29 minutes 9 seconds,free-trial,true,stripe,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this sports sunglasses.""]",7.175.244.74,"LAT: -56, LONG: 9",android,chrome,android,05/13/2022 15:57:00,08/15/2024 10:35:15,"[""shoe organizer"", ""shoe polish"", ""sneaker cleaner""]","[""ankle boots"", ""shoe care kit"", ""flip flops"", ""boot shaper"", ""slippers""]",waterproof spray,10/01/2024,2025-07-31 16:57:57,0,0
Mia,Macalex,miamacalex@hotmail.com,ys5C3BmmMDfJiyvr,0361387023,04/06/1951,19 hours 53 minutes 40 seconds,regular,true,stripe,"[""The way the suit has changed my life, I could not believe my eyes when I saw this suit!"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this mattress protector.""]",154.11.105.250,"LAT: 68, LONG: 93",windows,chrome,windows,09/15/2023 08:09:46,01/14/2023 07:39:21,"[""heel grips"", ""shoe laces"", ""shoe polish"", ""slipper socks""]","[""ankle boots"", ""shoe bags""]",shoe organizer,10/01/2024,2025-07-31 16:57:57,0,0
Nina,Jay,ninajay@icloud.com,KCpGW8SWXVU9HjSH,9418542446,08/14/1956,26 hours 17 minutes 49 seconds,regular,false,stripe,"[""Wow I cannot believe this leather jacket"", ""I am very happy with book storage box""]",34.140.69.178,"LAT: 66, LONG: 39",ios,safari,ios,10/02/2024 17:27:37,03/10/2024 08:07:52,"[""shoehorn"", ""slipper socks""]","[""sneakers"", ""dress shoes"", ""flip flops"", ""sneaker cleaner""]",running shoes,10/01/2024,2025-07-31 16:57:57,0,0
