first_name,last_name,email,password_hash,phone_number,date_of_birth,time_on_app,user_type,is_active,last_payment_method,reviews,last_ip,last_coordinates,last_device,last_browser,last_os,last_login,last_logout,in_cart,wishlist,last_search,created_date,generated_at,purchase_count,total_spent
Gia,Ocai,giaocai@gmail.com,x9QHY7pMYJy9EnRU,5865377195,07/24/1989,26 hours 52 minutes 3 seconds,premium,true,credit_card,"[""I am very satisfied with this balance board"", ""I want to thank you for this eyelash curler, it has changed my life. I am very happy with this eyelash curler!"", ""The way this fitness tracker band has changed my life, I could not believe my eyes when I saw this fitness tracker band!"", ""I am very satisfied with this shoe storage""]",43.28.62.31,"LAT: 85, LONG: 122",windows,chrome,windows,06/30/2023 16:24:27,05/29/2023 02:09:18,"[""dollhouse accessories"", ""toy organizers"", ""play kitchen"", ""remote control toy storage""]","[""puzzles""]",trampoline,11/01/2023,2025-07-31 16:57:57,0,0
Zia,Onina,ziaonina@yahoo.com,eulf07ZKLaPPYwlw,4480464920,09/24/1996,38 hours 25 minutes 49 seconds,regular,false,credit_card,"[""I am very happy with the way that this blender accessories has changed my life.""]",168.112.174.84,"LAT: -50, LONG: -52",unknown,chrome,MacOS,09/28/2023 17:36:38,12/20/2023 05:51:03,"[""jeans"", ""sweatshirt"", ""parka"", ""activewear set"", ""trench coat""]","[""socks""]",parka,11/01/2023,2025-07-31 16:57:57,0,0
Ivy,Vonwalt,ivyvonwalt@outlook.com,jcmGEzg6O4Fclod2,0668551960,04/20/1968,81 hours 23 minutes 49 seconds,premium,true,stripe,"[""I am very happy with smart home device"", ""My son bought this and he is very happy with this photography book""]",198.83.90.10,"LAT: 11, LONG: -123",ios,firefox,ios,05/24/2024 02:33:43,02/22/2024 02:15:35,"[""cutting board set"", ""toaster oven"", ""baking sheets""]","[""colander""]",grater,11/01/2023,2025-07-31 16:57:57,1,32.47
John,Wan,johnwan@yahoo.com,iV22YjcWCz5yxWAr,3492900911,01/06/1986,77 hours 48 minutes 53 seconds,regular,true,stripe,"[""I am very happy with rice cooker, it has changed my life."", ""The amount of time I have save using this printer is amazing! I am very happy with this printer"", ""Wow I cannot believe this bookshelf"", ""I am very dissatisfied with this accessories.""]",45.40.46.53,"LAT: -33, LONG: 62",unknown,safari,linux,03/03/2024 00:15:18,02/28/2023 09:56:40,"[""laptop"", ""smart plug"", ""gaming headset"", ""external hard drive"", ""action camera""]","[""USB flash drive"", ""external hard drive"", ""gaming laptop"", ""camera tripod"", ""desktop computer""]",action camera,11/01/2023,2025-07-31 16:57:57,0,0
Chris,Quason,chrisquason@hotmail.com,Gl30qOJvU7eQL4Mq,9687330335,08/26/1994,113 hours 44 minutes 27 seconds,free-trial,true,credit_card,"[""The way the pet grooming gloves has changed my life, I could not believe my eyes when I saw this pet grooming gloves!"", ""My son bought this bathrobe and he has been telling me how happy he is with this bathrobe!"", ""I hate this suit.""]",122.61.161.16,"LAT: 84, LONG: 50",windows,firefox,windows,03/28/2024 02:55:54,07/22/2023 06:08:06,"[""gaming chair"", ""sofa covers"", ""coffee table books"", ""desk"", ""sofa""]","[""sofa covers"", ""sofa""]",outdoor furniture set,11/01/2023,2025-07-31 16:57:57,2,6017.19
Sia,Leoley,sialeoley@hotmail.com,HtMk1Gj0nBShvNAK,2131968406,09/27/1960,53 hours 13 minutes 55 seconds,free-trial,true,paypal,"[""I am very happy with the way that this lego storage"", ""I am very happy with pet grooming gloves"", ""I am very frustrated with the Customer Service, they kept dropping my calls. I just want to return this play kitchen accessories."", ""My son bought this and he is very happy with this musical instruments for kids"", ""The way the pet nail clippers has changed my life, I could not believe my eyes when I saw this pet nail clippers!""]",199.140.25.246,"LAT: -48, LONG: 4",ios,chrome,ios,02/24/2022 23:17:38,02/17/2024 06:04:20,"[""baking sheets"", ""colander"", ""rice cooker""]","[""kitchen towels"", ""baking sheets"", ""peeler"", ""kitchen gadgets set""]",rice cooker,11/01/2023,2025-07-31 16:57:57,3,5144.629999999999
Hoa,Vicley,hoavicley@outlook.com,HrYeZMblPwArLxs3,7479146441,04/26/1981,15 hours 21 minutes 36 seconds,premium,true,paypal,"[""I am very dissatisfied with the way that this pet water bowl has changed my life."", ""The amount of time I have save using this musical instrument storage is amazing! I am very happy with this musical instrument storage"", ""I want to thank you for this book covers, it has changed my life. I am very happy with this book covers!"", ""My son bought this and he is very happy with this shower gel""]",30.136.219.57,"LAT: -25, LONG: -97",windows,safari,windows,06/04/2022 15:28:23,09/18/2024 18:46:44,"[""sandals"", ""shoe bags""]","[""shoe laces"", ""shoehorn"", ""boot shaper"", ""ballet flats""]",shoe polish,11/01/2023,2025-07-31 16:57:57,1,642.37
Bella,Mcmia,bellamcmia@icloud.com,yk2llDnlZ0AO5mjz,6800096010,02/26/1980,119 hours 6 minutes 1 seconds,premium,true,paypal,"[""I am very excited to try out this bar stools. I have heard some many positive things!"", ""I am very excited to try out this hair clips. I have heard some many positive things!"", ""I am very happy with the way that this remote control boat has changed my life.""]",115.59.211.113,"LAT: -35, LONG: 126",android,safari,android,07/19/2023 13:16:43,02/11/2023 15:32:52,"[""drone accessories"", ""smartphone"", ""home security camera"", ""gaming console"", ""e-reader""]","[""action camera mount"", ""printer"", ""keyboard"", ""drone"", ""tablet case""]",action camera mount,11/01/2023,2025-07-31 16:57:57,5,6722.110000000001
Bella,Oraton,bellaoraton@gmail.com,V4foYwyQEwxsUyNy,0889715467,10/21/1954,120 hours 30 minutes 30 seconds,regular,true,credit_card,"[""I am very excited to try out this educational toy storage. I have heard some many positive things!"", ""I am very happy with the way that this ankle boots has changed the very way that I live."", ""I love this hoodie.""]",130.190.229.212,"LAT: 65, LONG: -74",unknown,chrome,linux,02/09/2024 10:50:04,06/09/2023 13:57:56,"[""sectional sofa"", ""storage ottoman""]","[""office chair cushions"", ""gaming chair""]",bookshelf,11/01/2023,2025-07-31 16:57:57,0,0
Lia,Zoe,liazoe@protonmail.com,J5zJFgho7sphNNrf,1309998485,10/04/1974,116 hours 35 minutes 49 seconds,regular,true,stripe,"[""The amount of time I have save using this parka is amazing! I am very happy with this parka"", ""I am very happy with shoe organizer, it has changed my life."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this flip flops."", ""I am very happy with dollhouse accessories""]",186.168.64.22,"LAT: 45, LONG: 37",android,safari,android,07/15/2024 09:18:49,01/05/2022 14:14:51,"[""gaming headset"", ""smart thermostat"", ""bluetooth speaker"", ""camera bag""]","[""smartphone""]",tablet case,11/01/2023,2025-07-31 16:57:57,0,0
Yara,Leyas,yaraleyas@outlook.com,QVMIrWYEDvoOA4lK,6253511289,03/13/1956,119 hours 59 minutes 15 seconds,regular,true,stripe,"[""I am very happy the way that this biography"", ""I am very dissatisfied with the way that this pajamas has changed my life.""]",244.80.126.222,"LAT: -60, LONG: -122",unknown,chrome,unknown,11/01/2024 11:42:50,11/24/2022 22:23:11,"[""pet training pads"", ""pet travel bag"", ""pet nail clippers"", ""pet grooming gloves""]","[""pet scratching post"", ""pet brush""]",pet training clicker,11/01/2023,2025-07-31 16:57:57,0,0
Owen,Mackia,owenmackia@aol.com,eW413zyMKxEklVDH,2738371877,02/07/1978,74 hours 15 minutes 31 seconds,regular,false,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls rice cooker."", ""I am very frustrated with the Customer Service, they kept dropping my calls water heater parts."", ""I am very happy with the way that this running shoes has changed the very way that I live.""]",177.110.20.40,"LAT: -80, LONG: -34",unknown,firefox,MacOS,06/13/2022 00:45:22,04/06/2024 05:03:43,"[""console table"", ""bookshelf"", ""desk organizers"", ""bar stools"", ""garden bench""]","[""coffee table books"", ""dining table accessories"", ""recliner""]",coffee table,11/01/2023,2025-07-31 16:57:57,1,217.33
Tia,Vonkia,tiavonkia@aol.com,WMB8r5k1eh6YHN6d,0551869948,01/26/2005,45 hours 40 minutes 17 seconds,regular,true,paypal,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this toaster.""]",95.215.226.208,"LAT: 85, LONG: -26",windows,chrome,windows,10/22/2023 05:15:55,05/25/2023 07:06:02,"[""casual shoes""]","[""dress shoes"", ""boots"", ""sandals"", ""sneakers"", ""shoehorn""]",shoe laces,11/01/2023,2025-07-31 16:57:57,0,0
Zia,Laula,zialaula@gmail.com,dWNrcbVn6jOujzyS,0077539168,01/02/1990,70 hours 24 minutes 47 seconds,premium,true,stripe,"[""I am very happy the way that this hair dryer"", ""Wow this is an amazing measuring spoons.""]",73.154.108.252,"LAT: 52, LONG: -75",unknown,safari,unknown,06/06/2022 18:47:31,04/16/2024 19:18:48,"[""desktop computer""]","[""action camera mount"", ""drone accessories""]",webcam,11/01/2023,2025-07-31 16:57:57,1,657.94
Jack,Opiason,jackopiason@hotmail.com,LVH2Gfft8lVeMgow,4288850743,02/29/2004,40 hours 45 minutes 32 seconds,premium,true,stripe,"[""I could not believe how rude the Customer service agent was. I am very dissatisfied with this toaster accessories."", ""Wow this is an amazing whisk."", ""I am very dissatisfied with the way that this bobby pins has changed my life."", ""Wow this is an amazing bed.""]",106.28.52.206,"LAT: -90, LONG: 161",ios,safari,ios,08/18/2024 22:07:50,11/06/2024 06:47:32,"[""flip flops"", ""wedge sandals"", ""dress shoes"", ""boots""]","[""ballet flats"", ""boots"", ""shoe laces""]",shoehorn,11/01/2023,2025-07-31 16:57:57,5,6246.84
Liam,Vanrita,liamvanrita@protonmail.com,cATg4UomfbV3R4aP,8296074468,12/26/1977,111 hours 8 minutes 10 seconds,regular,true,paypal,"[""Wow I cannot believe this pet grooming wipes"", ""I am very dissatisfied with the way that this young adult novel."", ""I am very frustrated with the Customer Service, they kept dropping my calls. I just want to return this monitor."", ""I am very satisfied with this fantasy novel"", ""I am very frustrated with the Customer Service, they kept dropping my calls humidifier filters.""]",253.247.237.24,"LAT: -41, LONG: -39",unknown,firefox,linux,10/01/2023 19:52:33,02/26/2022 13:20:29,"[""elliptical machine"", ""exercise resistance bands"", ""baseball bat"", ""sports towel""]","[""sports watch"", ""sports cap"", ""sports water bottle"", ""boxing gloves"", ""fitness tracker accessories""]",baseball bat,11/01/2023,2025-07-31 16:57:57,1,293.62
Jen,Hoa,jenhoa@yahoo.com,E064ppEfAv2Hdfrf,5655658191,10/31/2004,96 hours 9 minutes 1 seconds,regular,true,stripe,"[""I am very frustrated with the Customer Service, they kept dropping my calls. I just want to return this underwear."", ""I am very happy with this shoe care kit"", ""The amount of time I have save using this baking set is amazing! I am very happy with this baking set"", ""Well worth the money on this sectional sofa covers"", ""I want to thank you for this jeans, it has changed my life. I am very happy with this jeans!""]",68.78.237.22,"LAT: 78, LONG: -3",windows,firefox,windows,08/24/2024 01:05:06,06/07/2024 22:52:55,"[""sneaker cleaner"", ""heels"", ""boots"", ""ankle boots"", ""flip flops""]","[""shoe storage"", ""sandals"", ""slipper socks"", ""sneaker cleaner"", ""work boots""]",hiking boots,11/01/2023,2025-07-31 16:57:57,0,0
Liam,Stgia,liamstgia@gmail.com,XY1p4ITsxB8GLvH2,2617439477,10/01/1957,86 hours 17 minutes 36 seconds,regular,true,stripe,"[""The amount of time I have save using this pilates reformer is amazing! I am very happy with this pilates reformer"", ""My son bought this and he is very happy with this stove"", ""I hate this wedge sandals."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this soccer goal."", ""Wow this is an amazing comb.""]",229.48.14.27,"LAT: -15, LONG: 38",unknown,firefox,linux,02/19/2024 07:37:56,11/18/2023 23:14:33,"[""smartphone"", ""4K TV""]","[""smart plug"", ""camera bag"", ""tablet"", ""action camera mount""]",4K TV,11/01/2023,2025-07-31 16:57:57,0,0
Tim,Debella,timdebella@yahoo.com,eCPjNujGIWbgEoxk,9037495655,02/22/1990,111 hours 10 minutes 57 seconds,admin,true,credit_card,"[""I want to thank you for this sectional sofa covers, it has changed my life. I am very happy with this sectional sofa covers!"", ""I am very frustrated with the Customer Service, they kept dropping my calls science fiction novel."", ""I am very happy with the way that this musical instruments for kids"", ""I am very frustrated with the Customer Service, they kept dropping my calls arch support."", ""The way the toy boxes has changed my life, I could not believe my eyes when I saw this toy boxes!""]",36.162.213.161,"LAT: -79, LONG: 168",android,chrome,android,01/15/2022 00:13:39,01/15/2024 07:08:17,"[""skirt"", ""trench coat""]","[""dress"", ""suit"", ""swimwear"", ""skirt""]",sweatshirt,11/01/2023,2025-07-31 16:57:57,3,346.45
Ula,Stian,ulastian@aol.com,QGdkqv004HLQl3E8,8600090076,11/13/1975,49 hours 57 minutes 22 seconds,premium,true,paypal,"[""I am very satisfied with this slipper socks"", ""My son bought this shaving kit and he has been telling me how happy he is with this shaving kit!"", ""I am very dissatisfied with this underwear."", ""I am very frustrated with the Customer Service, they kept dropping my calls pajamas.""]",32.166.7.60,"LAT: -9, LONG: -72",windows,safari,windows,07/03/2024 18:06:11,08/08/2022 04:41:50,"[""sweatshirt"", ""leather jacket""]","[""coat"", ""winter coat""]",pajamas,11/01/2023,2025-07-31 16:57:57,0,0
Wendy,Stzedsen,wendystzedsen@gmail.com,rLBwzdxXFzP75iRX,6051023621,10/03/1966,111 hours 50 minutes 35 seconds,regular,true,credit_card,"[""I love this lego storage."", ""I am very frustrated with the Customer Service, they kept dropping my calls. I just want to return this water heater parts."", ""I am very happy with non-stick cookware"", ""I am very happy with the way that this slippers has changed my life."", ""I am very happy the way that this pet feeding mat""]",94.238.221.21,"LAT: -86, LONG: -5",windows,chrome,windows,06/29/2024 06:24:55,09/28/2022 04:07:31,"[""shower gel""]","[""eyebrow pencil"", ""curling iron"", ""eyelash curler"", ""slippers""]",facial cleansing brush,11/01/2023,2025-07-31 16:57:57,0,0
Vic,Vonsly,vicvonsly@outlook.com,9N2Vb6AGUctTB4zw,4171588363,01/10/1996,119 hours 24 minutes 40 seconds,premium,true,stripe,"[""The amount of time I have save using this activewear set is amazing! I am very happy with this activewear set"", ""The way this ankle weights has changed my life, I could not believe my eyes when I saw this ankle weights!"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this pet scratching post."", ""I am very frustrated with the Customer Service, they kept dropping my calls casual shoes."", ""I am very happy with this food processor parts""]",216.235.14.155,"LAT: -21, LONG: 28",unknown,firefox,linux,05/10/2022 01:42:02,11/15/2022 20:43:14,"[""vacuum cleaner"", ""slow cooker"", ""food processor parts"", ""dishwasher""]","[""stove""]",washing machine,11/01/2023,2025-07-31 16:57:57,4,10188.31
Tia,Dialice,tiadialice@yahoo.com,vYXurKCpveVMknYO,5148937843,06/25/1973,54 hours 14 minutes 11 seconds,free-trial,true,paypal,"[""I am very frustrated with the Customer Service, they kept dropping my calls pet leash.""]",143.50.255.64,"LAT: 64, LONG: 56",android,firefox,android,02/11/2023 10:38:10,05/03/2023 09:06:34,"[""kitchen gadgets set"", ""mixing bowls"", ""apron""]","[""spatula"", ""coffee machine""]",ladle,11/01/2023,2025-07-31 16:57:57,0,0
Tom,Tialey,tomtialey@icloud.com,nPylIMg9Fxd9Xk1E,3792229319,12/07/2005,51 hours 49 minutes 6 seconds,free-trial,true,paypal,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this textbook."", ""I am very happy with the way that this microwave oven has changed the very way that I live."", ""I am very happy with this wardrobe"", ""I am very satisfied with this comic book"", ""I am very happy with stuffed animals, it has changed my life.""]",166.135.200.167,"LAT: -31, LONG: 142",windows,firefox,windows,07/29/2022 20:10:45,12/05/2023 06:48:10,"[""children's book""]","[""reading light"", ""photography book"", ""book storage box"", ""art book""]",textbook,11/01/2023,2025-07-31 16:57:57,0,0
Gina,Zia,ginazia@hotmail.com,GW7A6YjwAFKDwFtx,4315112292,07/01/1983,34 hours 59 minutes 45 seconds,regular,true,stripe,"[""Well worth the money on this bookshelf organizers"", ""I am very happy with the way that this bookshelf organizers"", ""I am very excited to try out this dress. I have heard some many positive things!"", ""I am very happy with the way that this pet grooming gloves has changed the very way that I live."", ""My son bought this and he is very happy with this fitness tracker accessories""]",187.187.160.149,"LAT: 50, LONG: -39",ios,chrome,ios,09/22/2023 08:40:35,08/04/2023 08:42:03,"[""kitchen towels"", ""whisk"", ""kitchen scale"", ""kitchen utensils set"", ""colander""]","[""can opener"", ""toaster oven"", ""slotted spoon"", ""cutting board set"", ""slow cooker""]",toaster oven,11/01/2023,2025-07-31 16:57:57,10,13728.310000000001
Kara,Bud,karabud@gmail.com,RnXzRsECBTTbdmJg,1268094238,04/08/2000,30 hours 48 minutes 18 seconds,regular,true,stripe,"[""The way the slow cooker parts has changed my life, I could not believe my eyes when I saw this slow cooker parts!"", ""I want to thank you for this electric kettle parts, it has changed my life. I am very happy with this electric kettle parts!"", ""Wow I cannot believe this wardrobe organizers"", ""I am very excited to try out this pet toys. I have heard some many positive things!""]",70.18.26.73,"LAT: -55, LONG: 66",android,firefox,android,07/28/2022 22:01:57,12/07/2022 13:51:47,"[""hair care set"", ""nail file"", ""skincare set""]","[""eyelash curler"", ""nail clippers"", ""skincare set"", ""hair care set""]",lip balm,11/01/2023,2025-07-31 16:57:57,1,143.54
Uma,Macbella,umamacbella@protonmail.com,02XgJvGR6h3VcPkw,7662779387,09/10/1958,106 hours 0 minutes 53 seconds,free-trial,true,stripe,"[""I love this kettlebell set.""]",179.188.18.63,"LAT: 85, LONG: -84",unknown,safari,MacOS,01/30/2022 22:19:22,04/28/2023 02:38:58,"[""pet crate accessories""]","[""pet toothpaste""]",pet food storage container,11/01/2023,2025-07-31 16:57:57,8,6575.990000000001
Pax,Vonchris,paxvonchris@gmail.com,LMQXUXIHXOcd922h,7424693838,09/24/1957,88 hours 32 minutes 55 seconds,regular,false,stripe,"[""I am very happy with the way that this exercise ball"", ""I am very dissatisfied with how this performs compared to the last version of this slotted spoon."", ""The way this biography has changed my life, I could not believe my eyes when I saw this biography!"", ""I am very happy with the way that this hiking boots has changed the very way that I live.""]",69.90.223.143,"LAT: 49, LONG: -50",windows,chrome,windows,07/10/2022 06:43:00,12/19/2024 05:43:05,"[""food processor"", ""air fryer""]","[""slow cooker""]",air fryer,11/01/2023,2025-07-31 16:57:57,0,0
Mia,Vannate,miavannate@protonmail.com,ZoV00VK74ebz2e1R,1620915023,06/24/1956,16 hours 14 minutes 3 seconds,free-trial,true,stripe,"[""My son bought this trench coat and he has been telling me how happy he is with this trench coat!"", ""I am cannot believe my eyes when I saw this cookware set. I am very happy with this cookware set""]",44.41.250.107,"LAT: 22, LONG: -53",ios,chrome,ios,07/16/2022 14:21:11,04/23/2024 17:15:07,"[""comic book"", ""science fiction novel"", ""graphic novel""]","[""comic book"", ""history book""]",art book,11/01/2023,2025-07-31 16:57:57,0,0
