first_name,last_name,email,password_hash,phone_number,date_of_birth,time_on_app,user_type,is_active,last_payment_method,reviews,last_ip,last_coordinates,last_device,last_browser,last_os,last_login,last_logout,in_cart,wishlist,last_search,created_date,generated_at,purchase_count,total_spent
Sage,Vanwynley,sagevanwynley@protonmail.com,INMkOyApxcBUZuFW,1976631086,12/08/1967,116 hours 24 minutes 44 seconds,premium,true,stripe,"[""I want to thank you for this water heater, it has changed my life. I am very happy with this water heater!"", ""I want to thank you for this garden bench, it has changed my life. I am very happy with this garden bench!"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this pressure cooker.""]",96.155.232.100,"LAT: 59, LONG: 143",ios,safari,ios,03/31/2022 17:55:23,08/19/2024 11:03:37,"[""pet shampoo"", ""pet odor eliminator"", ""pet carrier""]","[""pet water fountain"", ""pet grooming kit""]",pet waste bags,05/01/2023,2025-07-31 16:57:57,0,0
Yan,Tia,yantia@hotmail.com,vTNAqZrV7x0Oso0I,2094857916,04/02/2002,41 hours 49 minutes 2 seconds,premium,true,credit_card,"[""Wow this is an amazing bathrobe.""]",229.30.158.67,"LAT: 88, LONG: 104",android,chrome,android,10/18/2022 05:39:55,03/27/2022 20:33:05,"[""microphone"", ""smart light bulb""]","[""smartwatch band"", ""smart speaker""]",e-reader,05/01/2023,2025-07-31 16:57:57,1,10201.43
Kyle,Mczack,kylemczack@hotmail.com,WL2Yxfv64TbnRxjd,9366144674,09/01/1963,24 hours 10 minutes 35 seconds,free-trial,true,paypal,"[""I am very happy the way that this dollhouse"", ""The amount of time I have save using this elliptical machine is amazing! I am very happy with this elliptical machine"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this office chair."", ""I could not believe how rude the Customer service agent was. I am very dissatisfied with this dehumidifier filters.""]",240.3.208.85,"LAT: 86, LONG: -79",android,safari,android,03/10/2024 07:12:08,10/24/2022 10:06:46,"[""dehumidifier"", ""microwave oven"", ""rice cooker"", ""food processor parts""]","[""microwave oven""]",rice cooker,05/01/2023,2025-07-31 16:57:57,0,0
Troy,Xia,troyxia@yahoo.com,43goXuWz76Bs9FKZ,8895786514,01/31/1980,64 hours 26 minutes 36 seconds,premium,true,paypal,"[""I am very excited to try out this food processor parts. I have heard some many positive things!"", ""I am very happy with pet bed accessories, it has changed my life."", ""I am very satisfied with this air conditioner"", ""I am very happy the way that this book storage box""]",20.94.226.94,"LAT: 27, LONG: 13",ios,safari,ios,12/24/2023 19:26:03,02/27/2023 19:04:51,"[""exercise bike"", ""barbell set"", ""golf clubs""]","[""sports watch"", ""wrist wraps"", ""sports towel""]",exercise ball,05/01/2023,2025-07-31 16:57:57,9,7078.25
Vic,Ola,vicola@outlook.com,NAhsiizkUEatmNSp,8231677527,01/31/1975,75 hours 45 minutes 32 seconds,admin,true,paypal,"[""I want to thank you for this dollhouse, it has changed my life. I am very happy with this dollhouse!""]",66.57.124.95,"LAT: 51, LONG: -138",unknown,firefox,MacOS,01/05/2022 19:09:42,10/20/2024 22:37:15,"[""kitchen knife set"", ""food processor""]","[""mixing bowls"", ""cutting board"", ""food processor"", ""blender""]",slotted spoon,05/01/2023,2025-07-31 16:57:57,0,0
David,Stben,davidstben@yahoo.com,3jJz8Kc0iSKe5Xp5,2398361783,04/28/1970,10 hours 1 minutes 9 seconds,premium,true,credit_card,"[""The way the robot vacuum accessories has changed my life, I could not believe my eyes when I saw this robot vacuum accessories!"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this wireless mouse."", ""I am very excited to try out this shoehorn. I have heard some many positive things!"", ""I am very happy with the way that this microwave oven has changed the very way that I live."", ""I want to thank you for this activewear set, it has changed my life. I am very happy with this activewear set!""]",31.15.70.166,"LAT: -21, LONG: -39",unknown,chrome,linux,08/22/2024 03:57:48,01/03/2023 20:43:43,"[""book display stand"", ""graphic novel"", ""thriller novel"", ""bookmarks""]","[""reading light"", ""romance novel""]",young adult novel,05/01/2023,2025-07-31 16:57:57,0,0
Hugo,Difay,hugodifay@protonmail.com,loTRveolmxdeaSXA,0372113472,12/02/1962,81 hours 9 minutes 40 seconds,regular,false,stripe,"[""I want to thank you for this hoodie, it has changed my life. I am very happy with this hoodie!"", ""I am very happy with action figure storage"", ""I am very happy with microphone""]",76.117.51.213,"LAT: -73, LONG: -48",ios,safari,ios,07/01/2023 22:05:31,11/09/2022 08:18:47,"[""book storage box""]","[""textbook"", ""book covers""]",children's book,05/01/2023,2025-07-31 16:57:57,0,0
Bella,Wes,bellawes@aol.com,PM9Vw53SdW17PDlW,3368759827,01/16/1952,120 hours 56 minutes 41 seconds,regular,false,paypal,"[""The amount of time I have save using this vacuum cleaner is amazing! I am very happy with this vacuum cleaner"", ""My son bought this pet carrier accessories and he has been telling me how happy he is with this pet carrier accessories!"", ""I am very excited to try out this coffee table books. I have heard some many positive things!""]",198.75.179.136,"LAT: 1, LONG: 89",unknown,safari,linux,06/23/2023 02:52:41,05/25/2023 11:25:01,"[""blender accessories"", ""humidifier filters"", ""microwave oven""]","[""stove"", ""humidifier filters"", ""vacuum cleaner"", ""electric kettle""]",refrigerator,05/01/2023,2025-07-31 16:57:57,1,232.58
Nate,Udo,nateudo@hotmail.com,H5o9XGwGmiZ0IhdR,5217629035,10/01/1967,116 hours 0 minutes 21 seconds,premium,true,paypal,"[""I am very happy with leather jacket, it has changed my life."", ""My son bought this and he is very happy with this nail polish set"", ""The way this bed frame accessories has changed my life, I could not believe my eyes when I saw this bed frame accessories!"", ""I am very happy with hair dryer, it has changed my life.""]",58.193.161.19,"LAT: 10, LONG: 95",unknown,firefox,linux,08/02/2023 10:09:01,11/09/2022 08:40:26,"[""poetry collection""]","[""romance novel"", ""biography"", ""cookbook"", ""self-help book""]",mystery novel,05/01/2023,2025-07-31 16:57:57,1,1147.47
Yan,Depaul,yandepaul@outlook.com,b0SsVYkkuR6v5mU6,8052203231,04/18/1976,26 hours 26 minutes 7 seconds,regular,true,stripe,"[""I want to thank you for this waterproof spray, it has changed my life. I am very happy with this waterproof spray!""]",78.73.105.77,"LAT: -17, LONG: 51",ios,chrome,ios,12/15/2022 22:29:57,12/22/2022 20:23:24,"[""sports water bottle"", ""foam roller""]","[""gym bag"", ""pilates reformer"", ""sports socks"", ""exercise bike""]",sports sunglasses,05/01/2023,2025-07-31 16:57:57,0,0
Abe,Hoaley,abehoaley@hotmail.com,ofCkskvBJyGRWF9u,8651709477,01/01/2004,71 hours 25 minutes 56 seconds,premium,true,credit_card,"[""I want to thank you for this slow cooker, it has changed my life. I am very happy with this slow cooker!"", ""The way this sports watch has changed my life, I could not believe my eyes when I saw this sports watch!"", ""I am very happy with the way that this slow cooker has changed the very way that I live."", ""I am very dissatisfied with how this performs compared to the last version of this book display stand.""]",130.40.212.168,"LAT: 7, LONG: -69",ios,chrome,ios,10/12/2022 07:04:09,10/27/2023 09:52:03,"[""rice cooker"", ""vacuum cleaner""]","[""food processor parts"", ""slow cooker""]",air purifier filters,05/01/2023,2025-07-31 16:57:57,1,57.91
Faye,Deholly,fayedeholly@aol.com,TVK3cYploukTja20,1392024006,04/23/1973,52 hours 45 minutes 38 seconds,regular,true,credit_card,"[""I am very happy with pet flea and tick treatment, it has changed my life."", ""Well worth the money on this leather jacket"", ""Wow this is an amazing dining chairs."", ""I am very happy with trench coat, it has changed my life."", ""I am very frustrated with the Customer Service, they kept dropping my calls home security system.""]",41.157.15.53,"LAT: -90, LONG: -114",windows,chrome,windows,03/11/2022 22:08:44,09/03/2022 13:25:51,"[""shaving kit""]","[""eyebrow pencil"", ""eyelash curler"", ""shower gel"", ""hair ties"", ""facial cleansing brush""]",makeup remover wipes,05/01/2023,2025-07-31 16:57:57,4,5237.52
Ria,Dihugo,riadihugo@yahoo.com,iZOD6535G5x1Etwl,6635901267,07/18/1970,81 hours 46 minutes 57 seconds,regular,true,stripe,"[""I am very satisfied with this mixing bowls"", ""Wow this is an amazing armchair."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this reading light.""]",162.128.249.25,"LAT: 80, LONG: 54",ios,chrome,ios,11/06/2023 05:16:08,03/23/2024 16:05:56,"[""science fiction novel"", ""book storage box"", ""comic book"", ""book display stand"", ""graphic novel""]","[""young adult novel"", ""mystery novel"", ""poetry collection"", ""graphic novel"", ""fantasy novel""]",bookshelf organizers,05/01/2023,2025-07-31 16:57:57,1,397.42
Hugo,Elzia,hugoelzia@gmail.com,YBcGG7Wy3mmiIWNj,0946567115,01/29/1980,95 hours 38 minutes 39 seconds,regular,true,stripe,"[""The amount of time I have save using this pet training clicker is amazing! I am very happy with this pet training clicker""]",122.77.192.63,"LAT: -3, LONG: -51",windows,chrome,windows,10/27/2024 10:05:35,05/11/2024 03:00:52,"[""dumbbell set"", ""rowing machine"", ""fitness tracker accessories"", ""sports water bottle""]","[""sports headband"", ""boxing gloves"", ""elliptical machine"", ""tennis racket""]",sports watch,05/01/2023,2025-07-31 16:57:57,2,1260.51
Paul,Lecara,paullecara@gmail.com,GtdsH1YaQpNqlxWN,8397757256,05/23/1989,55 hours 53 minutes 14 seconds,premium,true,paypal,"[""My son bought this sweater and he has been telling me how happy he is with this sweater!""]",78.67.220.195,"LAT: -24, LONG: -88",android,chrome,android,09/15/2022 05:55:58,04/07/2022 21:10:16,"[""winter coat"", ""jumpsuit""]","[""sweater"", ""parka"", ""swimwear"", ""socks"", ""pajamas""]",dress,05/01/2023,2025-07-31 16:57:57,0,0
Rita,Dehoa,ritadehoa@gmail.com,oPdrN7uOjCZAq1oJ,9840117104,06/13/1952,104 hours 14 minutes 38 seconds,regular,true,stripe,"[""I want to thank you for this toaster accessories, it has changed my life. I am very happy with this toaster accessories!"", ""I want to thank you for this science fiction novel, it has changed my life. I am very happy with this science fiction novel!"", ""I am very frustrated with the Customer Service, they kept dropping my calls office chair cushions."", ""I hate this bobby pins.""]",240.71.42.88,"LAT: -20, LONG: -180",android,firefox,android,03/22/2024 21:57:57,02/27/2023 19:29:20,"[""desktop computer"", ""drone"", ""action camera""]","[""phone case"", ""laptop"", ""microphone"", ""smart speaker""]",microphone,05/01/2023,2025-07-31 16:57:57,0,0
Xan,Vanpaul,xanvanpaul@gmail.com,s37YWbfCqqUHVFEN,5605898626,11/01/1988,107 hours 18 minutes 9 seconds,regular,true,paypal,"[""I am not satisfied with this tongs.""]",152.29.106.119,"LAT: 86, LONG: 32",windows,safari,windows,03/13/2024 23:20:05,08/27/2022 16:24:14,"[""non-stick cookware"", ""air fryer""]","[""blender"", ""kitchen utensils set"", ""oven mitts"", ""cast iron skillet""]",apron,05/01/2023,2025-07-31 16:57:57,0,0
Gina,Vonemmaton,ginavonemmaton@outlook.com,G2Pmf658Esr7rFv5,9827785161,05/13/1997,47 hours 40 minutes 32 seconds,regular,true,credit_card,"[""I am very dissatisfied with the way that this remote control drone has changed my life.""]",33.191.47.43,"LAT: 58, LONG: 122",android,safari,android,09/01/2023 00:23:24,08/14/2023 09:16:38,"[""air purifier filters"", ""washing machine"", ""rice cooker""]","[""blender""]",blender accessories,05/01/2023,2025-07-31 16:57:57,0,0
Vic,Mczed,vicmczed@hotmail.com,75w5bOMvCZultdwn,0036546789,09/20/1967,111 hours 1 minutes 31 seconds,admin,true,credit_card,"[""My son bought this and he is very happy with this soccer goal"", ""I am very dissatisfied with this shoe storage."", ""I love this gaming chair."", ""I am very happy the way that this wrist wraps"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this fantasy novel.""]",183.205.138.203,"LAT: 49, LONG: 162",android,firefox,android,11/12/2024 00:00:42,07/14/2024 22:29:22,"[""curling iron"", ""cotton pads"", ""eyelash curler"", ""hairbrush""]","[""bath bombs"", ""cotton pads"", ""hair straightener"", ""makeup sponge"", ""facial cleansing brush""]",hand cream,05/01/2023,2025-07-31 16:57:57,2,1870.85
Vera,Leabe,veraleabe@yahoo.com,J6sdOe2K0oq7iP7R,4172236206,05/01/2001,83 hours 49 minutes 24 seconds,regular,true,paypal,"[""The amount of time I have save using this t-shirt is amazing! I am very happy with this t-shirt"", ""I am very frustrated with the Customer Service, they kept dropping my calls shoehorn.""]",85.69.219.39,"LAT: 82, LONG: 98",ios,chrome,ios,04/30/2022 15:45:28,12/20/2022 08:32:27,"[""spatula""]","[""espresso machine""]",stand mixer,05/01/2023,2025-07-31 16:57:57,3,4027.3900000000003
Ned,Vondeeley,nedvondeeley@gmail.com,RmDYEYUmELWqoIGR,7037776431,10/21/2005,96 hours 22 minutes 45 seconds,regular,true,paypal,"[""I could not believe how rude the Customer service agent was. I am very dissatisfied with this play kitchen accessories.""]",57.80.121.186,"LAT: -49, LONG: 96",android,firefox,android,05/21/2023 01:01:58,03/07/2022 00:52:08,"[""spa gift set"", ""body lotion"", ""nail polish set"", ""makeup remover wipes"", ""hair dryer""]","[""bath bombs"", ""hair care set"", ""nail clippers"", ""facial tissues""]",eyebrow pencil,05/01/2023,2025-07-31 16:57:57,2,10849.99
Max,Dioonasen,maxdioonasen@yahoo.com,znDVNcyRt2ADbbMp,0342392418,12/26/1971,70 hours 24 minutes 7 seconds,free-trial,true,stripe,"[""Wow I cannot believe this keyboard"", ""Well worth the money on this dollhouse accessories"", ""I hate this USB flash drive."", ""I am very frustrated with the Customer Service, they kept dropping my calls shoe bags.""]",176.48.90.8,"LAT: -70, LONG: 142",android,firefox,android,03/28/2024 06:56:37,01/05/2022 09:33:38,"[""sports cap"", ""sports socks"", ""foam roller"", ""wrist wraps"", ""sports headband""]","[""sports watch""]",skateboard,05/01/2023,2025-07-31 16:57:57,2,4975.54
Troy,Laluna,troylaluna@hotmail.com,cZVkeSa46HW1WtAu,5189564770,05/29/1967,43 hours 6 minutes 58 seconds,admin,false,paypal,"[""I am cannot believe my eyes when I saw this arch support. I am very happy with this arch support"", ""I am very satisfied with this tweezers"", ""I am very happy with this sofa covers"", ""The amount of time I have save using this tablet case is amazing! I am very happy with this tablet case""]",249.151.103.189,"LAT: 58, LONG: 18",windows,chrome,windows,11/28/2022 20:59:04,11/07/2024 23:53:56,"[""desktop computer"", ""microphone"", ""monitor stand"", ""home security camera"", ""laptop""]","[""gaming keyboard""]",home security camera,05/01/2023,2025-07-31 16:57:57,1,107.23
Sly,Vivson,slyvivson@outlook.com,TL8JbQcDTZMMhO7v,0418352392,03/18/1988,88 hours 42 minutes 17 seconds,free-trial,true,paypal,"[""I am very dissatisfied with how this performs compared to the last version of this suit.""]",75.2.30.115,"LAT: 28, LONG: 136",unknown,firefox,linux,07/22/2022 03:04:50,01/08/2022 04:01:34,"[""science fiction novel""]","[""poetry collection"", ""bookends""]",fantasy novel,05/01/2023,2025-07-31 16:57:57,1,27042.25
David,Finnley,davidfinnley@gmail.com,4At0UXDGm7sdKQ0T,2919413234,03/12/1976,16 hours 23 minutes 23 seconds,regular,true,paypal,"[""I am very happy with air fryer"", ""The way the pet toothpaste has changed my life, I could not believe my eyes when I saw this pet toothpaste!"", ""Well worth the money on this mystery novel""]",35.58.128.208,"LAT: -81, LONG: 169",ios,chrome,ios,03/12/2022 18:43:16,09/01/2023 16:45:09,"[""makeup set""]","[""skincare set""]",hand cream,05/01/2023,2025-07-31 16:57:57,2,502.06
Alice,Lagia,alicelagia@hotmail.com,4T7kmdchK8HX3IOw,3280459633,05/09/1952,107 hours 31 minutes 5 seconds,regular,true,stripe,"[""I am very happy with self-help book"", ""I am very happy with the way that this boxing gloves has changed my life.""]",193.244.161.0,"LAT: 78, LONG: -121",windows,chrome,windows,05/22/2024 05:13:21,06/29/2022 19:50:40,"[""sweatshirt"", ""dress""]","[""parka""]",coat,05/01/2023,2025-07-31 16:57:57,2,671.65
Wes,Ray,wesray@hotmail.com,IOpKbcQ5yXuuiFlk,3464859940,06/20/1998,104 hours 54 minutes 28 seconds,regular,true,stripe,"[""I am very happy with the way that this waterproof spray"", ""My son bought this toaster and he has been telling me how happy he is with this toaster!"", ""My son bought this shoe care kit and he has been telling me how happy he is with this shoe care kit!"", ""My son bought this exercise ball and he has been telling me how happy he is with this exercise ball!"", ""I am not satisfied with this thriller novel.""]",67.9.247.26,"LAT: -64, LONG: -49",unknown,firefox,unknown,01/10/2024 02:43:01,05/03/2024 22:48:40,"[""gaming keyboard"", ""smart thermostat"", ""monitor stand""]","[""webcam"", ""home security camera"", ""camera tripod"", ""smartwatch band""]",smart plug,05/01/2023,2025-07-31 16:57:57,2,977.9499999999999
Dan,Ladoraley,danladoraley@gmail.com,7xqWzyfYA8TuQXgO,0438923827,01/14/1965,71 hours 17 minutes 40 seconds,regular,true,paypal,"[""I am very happy with gaming console, it has changed my life."", ""My son bought this console table and he has been telling me how happy he is with this console table!"", ""I am very satisfied with this action figure storage"", ""My son bought this textbook and he has been telling me how happy he is with this textbook!"", ""I am very dissatisfied with how this performs compared to the last version of this graphic novel.""]",167.60.123.87,"LAT: 69, LONG: 84",windows,safari,windows,10/16/2023 16:56:06,02/05/2022 16:07:27,"[""slow cooker parts""]","[""food processor"", ""electric kettle parts""]",food processor parts,05/01/2023,2025-07-31 16:57:57,0,0
Evan,Vanbud,evanvanbud@outlook.com,fGcePOzK2WjrvHXB,0345800872,09/25/1979,38 hours 59 minutes 41 seconds,regular,false,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls pet bed."", ""I am very satisfied with this action figure storage"", ""Well worth the money on this sectional sofa covers"", ""I am cannot believe my eyes when I saw this sectional sofa. I am very happy with this sectional sofa""]",149.18.152.136,"LAT: -72, LONG: 42",windows,chrome,windows,03/29/2024 06:49:08,04/09/2022 17:06:20,"[""microwave oven accessories"", ""humidifier filters""]","[""electric kettle parts"", ""dehumidifier"", ""toaster"", ""rice cooker""]",air conditioner,05/01/2023,2025-07-31 16:57:57,0,0
Chris,Uma,chrisuma@yahoo.com,wDt0Avuhn94D6naF,2307178692,09/10/2004,56 hours 40 minutes 3 seconds,free-trial,true,credit_card,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this remote control boat."", ""I am very happy with dishwasher""]",116.151.133.7,"LAT: -24, LONG: -114",android,firefox,android,02/19/2024 06:39:38,04/19/2022 18:00:41,"[""arts and crafts kits"", ""musical instruments for kids"", ""puzzle storage"", ""educational toy storage""]","[""action figure storage"", ""trampoline accessories"", ""toy storage bins"", ""remote control toy storage"", ""play kitchen""]",lego storage,05/01/2023,2025-07-31 16:57:57,2,768.5
Ada,Lezoeley,adalezoeley@gmail.com,LBa4BL0VZu1Wgfht,2555449626,05/19/1984,50 hours 45 minutes 19 seconds,regular,false,credit_card,"[""I am very satisfied with this coffee machine"", ""My son bought this soccer goal and he has been telling me how happy he is with this soccer goal!"", ""I am very happy with the way that this action figure storage has changed my life."", ""My son bought this and he is very happy with this sports headband""]",162.182.237.65,"LAT: -46, LONG: 156",android,chrome,android,10/23/2022 09:23:19,02/27/2023 15:18:23,"[""camera tripod"", ""tablet"", ""fitness tracker""]","[""gaming console"", ""laptop stand"", ""keyboard"", ""gaming mouse""]",external hard drive,05/01/2023,2025-07-31 16:57:57,0,0
Dee,Saintquo,deesaintquo@gmail.com,6k6KDELBytpo9jG0,2451678138,05/26/1987,78 hours 48 minutes 2 seconds,regular,false,paypal,"[""I want to thank you for this shoehorn, it has changed my life. I am very happy with this shoehorn!"", ""The way this coffee machine has changed my life, I could not believe my eyes when I saw this coffee machine!""]",249.8.216.250,"LAT: 18, LONG: -53",ios,chrome,ios,01/31/2023 08:03:33,02/14/2024 02:18:58,"[""smart thermostat""]","[""gaming console"", ""printer"", ""smart light bulb"", ""drone accessories""]",smart lock,05/01/2023,2025-07-31 16:57:57,0,0
Cai,Strex,caistrex@outlook.com,PhtOREhC7n1RE4Gw,7491058679,05/10/1972,22 hours 27 minutes 41 seconds,premium,true,stripe,"[""I want to thank you for this beard grooming kit, it has changed my life. I am very happy with this beard grooming kit!"", ""I hate this loungewear."", ""I am very happy with the way that this makeup remover wipes has changed the very way that I live.""]",243.215.9.131,"LAT: -35, LONG: -148",windows,safari,windows,03/23/2022 21:41:13,02/28/2024 01:25:46,"[""wedge sandals""]","[""boots""]",heel grips,05/01/2023,2025-07-31 16:57:57,0,0
Pax,Alisla,paxalisla@icloud.com,FUT19R5ThNQFt7JU,1024173440,11/12/1987,91 hours 13 minutes 33 seconds,free-trial,true,stripe,"[""I am not satisfied with this VR headset accessories."", ""Wow I cannot believe this mattress protector"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this pet water bowl.""]",42.216.44.126,"LAT: -58, LONG: 9",ios,chrome,ios,06/16/2022 05:15:08,04/10/2023 23:02:31,"[""socks"", ""loungewear"", ""parka""]","[""sweater"", ""skirt""]",sweatshirt,05/01/2023,2025-07-31 16:57:57,3,1055.71
Gus,Hankton,gushankton@gmail.com,Te2Iq42LPHQ9BiKP,6494456507,04/30/1965,88 hours 18 minutes 51 seconds,premium,true,stripe,"[""I want to thank you for this cosmetic organizer, it has changed my life. I am very happy with this cosmetic organizer!"", ""My son bought this shoe organizer and he has been telling me how happy he is with this shoe organizer!"", ""I am very frustrated with the Customer Service, they kept dropping my calls bathrobe."", ""I want to thank you for this lego storage, it has changed my life. I am very happy with this lego storage!""]",208.173.22.246,"LAT: 34, LONG: 33",windows,chrome,windows,12/10/2023 10:57:50,11/22/2022 22:11:42,"[""blender"", ""apron"", ""whisk"", ""kitchen utensils set""]","[""oven mitts"", ""kitchen towels"", ""kitchen scale"", ""non-stick cookware"", ""ladle""]",non-stick cookware,05/01/2023,2025-07-31 16:57:57,0,0
