first_name,last_name,email,password_hash,phone_number,date_of_birth,time_on_app,user_type,is_active,last_payment_method,reviews,last_ip,last_coordinates,last_device,last_browser,last_os,last_login,last_logout,in_cart,wishlist,last_search,created_date,generated_at,purchase_count,total_spent
Alex,Sttom,alexsttom@icloud.com,kSStv2X3M6cB9Dzf,7269540525,03/20/1965,97 hours 26 minutes 12 seconds,regular,false,paypal,"[""I am very happy with the way that this sofa"", ""I am cannot believe my eyes when I saw this bed frame accessories. I am very happy with this bed frame accessories"", ""I am very dissatisfied with how this performs compared to the last version of this slotted spoon."", ""I am very happy with the way that this blender accessories has changed my life."", ""The way this hockey stick has changed my life, I could not believe my eyes when I saw this hockey stick!""]",125.249.125.168,"LAT: -1, LONG: -52",unknown,firefox,linux,07/03/2024 04:43:01,02/22/2022 20:16:11,"[""board games""]","[""toy organizers"", ""board games"", ""puzzle storage"", ""toy boxes""]",action figures,01/01/2023,2025-07-31 16:57:57,1,21.57
Quo,Sage,quosage@gmail.com,KPppu57NrN3Wh6W5,0376761306,02/04/1959,44 hours 7 minutes 33 seconds,free-trial,true,paypal,"[""The amount of time I have save using this waterproof spray is amazing! I am very happy with this waterproof spray"", ""I am cannot believe my eyes when I saw this smart light bulb. I am very happy with this smart light bulb""]",7.243.89.9,"LAT: -72, LONG: 38",windows,safari,windows,07/03/2024 16:04:32,06/09/2022 13:01:25,"[""coffee table books"", ""gaming chair cushions"", ""recliner accessories"", ""desk organizers""]","[""garden bench"", ""dining table accessories"", ""bookshelf"", ""wardrobe organizers""]",coffee table books,01/01/2023,2025-07-31 16:57:57,1,158.99
Ora,Vonpaulley,oravonpaulley@hotmail.com,sgphvdEFQKcEp9hq,1040665516,12/03/2005,97 hours 39 minutes 56 seconds,free-trial,true,stripe,"[""I want to thank you for this pet grooming wipes, it has changed my life. I am very happy with this pet grooming wipes!""]",100.160.209.221,"LAT: 53, LONG: -63",ios,chrome,ios,02/21/2024 09:56:51,08/26/2024 23:54:16,"[""sandals"", ""shoe bags"", ""insoles"", ""ankle boots"", ""heel grips""]","[""running shoes"", ""waterproof spray"", ""sneaker cleaner"", ""hiking boots"", ""ankle boots""]",shoehorn,01/01/2023,2025-07-31 16:57:57,3,1892.7199999999998
Xia,Saintwillson,xiasaintwillson@yahoo.com,AoA1wwls24EdqZX2,1175954197,04/11/1953,55 hours 40 minutes 40 seconds,regular,true,stripe,"[""I am very excited to try out this bookshelf organizers. I have heard some many positive things!""]",111.75.194.38,"LAT: -67, LONG: -151",android,firefox,android,05/16/2022 06:35:06,11/29/2023 01:28:49,"[""shoe organizer"", ""boots"", ""boot shaper""]","[""wedge sandals"", ""dress shoes"", ""shoe storage""]",slipper socks,01/01/2023,2025-07-31 16:57:57,0,0
Vera,Elpia,veraelpia@gmail.com,YlxSV9A6cj9a6F20,4394821028,11/03/1957,85 hours 53 minutes 7 seconds,regular,true,paypal,"[""The amount of time I have save using this gaming mouse is amazing! I am very happy with this gaming mouse""]",228.37.94.183,"LAT: -11, LONG: 148",ios,chrome,ios,04/24/2023 05:12:26,08/08/2024 07:32:03,"[""fantasy novel"", ""young adult novel""]","[""poetry collection"", ""bookshelf organizers"", ""self-help book"", ""biography""]",art book,01/01/2023,2025-07-31 16:57:57,2,225.49
Ivy,Mactia,ivymactia@aol.com,C4BMATuRXYOurE4V,5923796392,10/15/1951,70 hours 42 minutes 40 seconds,free-trial,false,stripe,"[""I am very frustrated with the Customer Service, they kept dropping my calls shaving kit."", ""I am very frustrated with the Customer Service, they kept dropping my calls pet carrier.""]",40.128.179.135,"LAT: 17, LONG: 15",ios,firefox,ios,09/22/2022 02:36:16,08/11/2024 03:00:03,"[""pet bed accessories"", ""pet grooming wipes""]","[""pet waste bags"", ""pet travel bag""]",pet crate,01/01/2023,2025-07-31 16:57:57,7,18798.219999999998
Sara,Macvic,saramacvic@gmail.com,tU5y8UQfMxtaRvKP,0693104816,06/04/2000,50 hours 14 minutes 49 seconds,regular,true,credit_card,"[""The amount of time I have save using this boot shaper is amazing! I am very happy with this boot shaper"", ""I am very happy with the way that this bed has changed the very way that I live.""]",127.116.178.210,"LAT: -53, LONG: -180",windows,firefox,windows,01/30/2023 21:20:50,01/07/2023 22:52:59,"[""science kits""]","[""video game console accessories"", ""puzzles"", ""board game storage"", ""arts and crafts kits""]",play kitchen accessories,01/01/2023,2025-07-31 16:57:57,1,32.7
Mark,Amber,markamber@hotmail.com,jyn2rZ0Q6aEzW4Y3,2482276841,09/10/2002,56 hours 7 minutes 50 seconds,free-trial,true,stripe,"[""The amount of time I have save using this waterproof spray is amazing! I am very happy with this waterproof spray""]",49.201.61.150,"LAT: -56, LONG: -43",ios,firefox,ios,02/04/2022 00:49:23,10/14/2023 17:42:14,"[""stuffed animal storage""]","[""toy boxes"", ""arts and crafts kits""]",lego set,01/01/2023,2025-07-31 16:57:57,4,9374.949999999999
Cara,Evaton,caraevaton@icloud.com,DOAqumw4Vs5zxddY,1718254354,02/24/2004,14 hours 34 minutes 1 seconds,regular,true,paypal,"[""I am very happy with dumbbell set"", ""I am very frustrated with the Customer Service, they kept dropping my calls smart home device."", ""I am very frustrated with the Customer Service, they kept dropping my calls tweezers."", ""The amount of time I have save using this vacuum cleaner accessories is amazing! I am very happy with this vacuum cleaner accessories"", ""I want to thank you for this pet toys set, it has changed my life. I am very happy with this pet toys set!""]",129.44.228.221,"LAT: 47, LONG: -56",unknown,chrome,MacOS,07/27/2023 12:42:00,10/17/2022 15:05:34,"[""romance novel"", ""biography"", ""art book""]","[""bookends"", ""young adult novel"", ""thriller novel"", ""mystery novel"", ""bookmarks""]",art book,01/01/2023,2025-07-31 16:57:57,2,621.81
Charlie,Saintluke,charliesaintluke@hotmail.com,P7FtEkmoKByPJ9uk,4639375850,07/12/2005,52 hours 34 minutes 51 seconds,regular,false,credit_card,"[""My son bought this headphones and he has been telling me how happy he is with this headphones!"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this e-reader."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this office chair.""]",152.116.213.73,"LAT: 15, LONG: -5",windows,chrome,windows,03/10/2024 06:34:05,01/08/2023 09:29:31,"[""hair clips"", ""beard grooming kit"", ""body lotion"", ""face mask"", ""cotton pads""]","[""shower gel"", ""hairbrush"", ""spa gift set""]",facial tissues,01/01/2023,2025-07-31 16:57:57,0,0
Xia,Omoesen,xiaomoesen@hotmail.com,YeapYDbHBU9apya2,1759771547,09/17/1981,60 hours 3 minutes 53 seconds,regular,true,stripe,"[""I want to thank you for this tablet, it has changed my life. I am very happy with this tablet!"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this USB flash drive."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this console table.""]",62.90.135.198,"LAT: -45, LONG: 101",unknown,safari,linux,04/13/2024 16:02:43,08/16/2022 00:07:35,"[""insoles"", ""wedge sandals""]","[""heels""]",boot shaper,01/01/2023,2025-07-31 16:57:57,0,0
Fay,Chris,faychris@yahoo.com,p5fZtZgdScDVrvbJ,5242397064,06/24/1969,66 hours 30 minutes 24 seconds,free-trial,true,paypal,"[""I am cannot believe my eyes when I saw this slow cooker parts. I am very happy with this slow cooker parts""]",243.122.37.3,"LAT: -18, LONG: 178",ios,firefox,ios,06/24/2023 04:14:05,06/21/2022 13:22:52,"[""flip flops"", ""shoe bags"", ""heels""]","[""loafers"", ""slipper socks""]",work boots,01/01/2023,2025-07-31 16:57:57,0,0
Kara,Vonveraley,karavonveraley@yahoo.com,jXRCSGnjchSS7A1m,9132875626,05/04/1980,10 hours 51 minutes 45 seconds,free-trial,true,stripe,"[""My son bought this nail clippers and he has been telling me how happy he is with this nail clippers!"", ""I want to thank you for this boot shaper, it has changed my life. I am very happy with this boot shaper!"", ""I am very happy with monitor, it has changed my life."", ""I am very dissatisfied with the way that this board games has changed my life.""]",65.209.46.158,"LAT: -22, LONG: 92",ios,firefox,ios,07/28/2024 01:05:02,07/19/2024 09:11:48,"[""office chair cushions""]","[""office chair cushions"", ""dining table"", ""gaming chair""]",bar stools,01/01/2023,2025-07-31 16:57:57,0,0
Kate,Ditia,kateditia@hotmail.com,gC2xvzYLFnysl0a8,7624325526,03/09/1985,32 hours 20 minutes 24 seconds,regular,true,credit_card,"[""I am very happy with the way that this boot shaper has changed my life."", ""I am very satisfied with this socks"", ""The way the pet feeding mat has changed my life, I could not believe my eyes when I saw this pet feeding mat!"", ""I am very dissatisfied with the way that this hoodie."", ""The amount of time I have save using this shower gel is amazing! I am very happy with this shower gel""]",237.91.142.230,"LAT: -21, LONG: 27",windows,safari,windows,01/29/2023 17:56:06,07/25/2024 16:38:15,"[""air purifier filters"", ""water heater parts"", ""electric kettle"", ""stove""]","[""microwave oven"", ""dishwasher"", ""air conditioner"", ""food processor""]",food processor,01/01/2023,2025-07-31 16:57:57,1,157.75
Qua,Dedee,quadedee@gmail.com,vumytXPKk48PsbFj,2331829455,07/12/1967,76 hours 55 minutes 35 seconds,premium,true,credit_card,"[""I am very dissatisfied with how this performs compared to the last version of this cutting board set."", ""I am very happy with the way that this thriller novel""]",33.229.61.31,"LAT: 54, LONG: 157",unknown,safari,unknown,04/24/2023 11:02:51,05/06/2022 08:26:27,"[""ballet flats"", ""running shoes"", ""boots""]","[""work boots"", ""slipper socks"", ""shoe laces"", ""sneaker cleaner""]",shoe storage,01/01/2023,2025-07-31 16:57:57,1,1190.39
Zack,Stdylan,zackstdylan@yahoo.com,PiWxSrW1dYB1mks3,5736700715,06/28/1966,84 hours 53 minutes 24 seconds,regular,true,credit_card,"[""I am very satisfied with this science fiction novel""]",178.193.173.57,"LAT: 38, LONG: 15",windows,chrome,windows,12/03/2022 00:40:00,07/26/2023 23:51:50,"[""running shoes"", ""sneakers""]","[""shoe care kit"", ""work boots"", ""sandals"", ""insoles""]",sneaker cleaner,01/01/2023,2025-07-31 16:57:57,2,197.32
Ian,Vonned,ianvonned@outlook.com,UHRkolfkPUTIkiFI,2674274906,09/05/1989,43 hours 28 minutes 54 seconds,premium,true,credit_card,"[""I am very dissatisfied with this work boots."", ""I am very happy with the way that this puzzles has changed my life."", ""I hate this romance novel."", ""Well worth the money on this desktop computer""]",25.65.52.4,"LAT: 85, LONG: -75",android,firefox,android,07/13/2024 03:14:14,09/25/2023 22:55:21,"[""dining chairs"", ""recliner accessories"", ""sofa"", ""desk organizers"", ""mattress protector""]","[""office chair cushions"", ""patio umbrella""]",mattress protector,01/01/2023,2025-07-31 16:57:57,0,0
Jen,Mark,jenmark@icloud.com,haIKhnG7mHBziLk1,0710146726,05/19/2005,66 hours 49 minutes 58 seconds,regular,true,paypal,"[""I am very frustrated with the Customer Service, they kept dropping my calls office chair cushions."", ""I am not satisfied with this sneaker cleaner."", ""Wow this is an amazing facial cleansing brush.""]",196.131.46.107,"LAT: -75, LONG: -42",ios,firefox,ios,02/15/2022 19:46:47,02/26/2022 08:32:57,"[""yoga mat""]","[""sports sunglasses"", ""sports watch"", ""wrist wraps"", ""rowing machine"", ""sports socks""]",foam roller,01/01/2023,2025-07-31 16:57:57,0,0
Ada,Alrayley,adaalrayley@yahoo.com,4YdzV1wAwRrgZD07,6496985278,09/30/1977,30 hours 15 minutes 44 seconds,regular,true,stripe,"[""My son bought this and he is very happy with this facial cleansing brush"", ""My son bought this and he is very happy with this flip flops"", ""Wow this is an amazing bookshelf."", ""I am very frustrated with the Customer Service, they kept dropping my calls sneaker cleaner."", ""I am very frustrated with the Customer Service, they kept dropping my calls pet shampoo.""]",198.231.117.62,"LAT: 77, LONG: -40",android,safari,android,07/08/2022 08:09:56,10/08/2024 15:56:15,"[""socks"", ""coat""]","[""hoodie"", ""trench coat"", ""socks"", ""t-shirt"", ""jeans""]",jumpsuit,01/01/2023,2025-07-31 16:57:57,2,1156.8899999999999
Zia,Saintcai,ziasaintcai@icloud.com,yoJ2AgJJLQYqn2d5,3775446036,02/02/1952,14 hours 17 minutes 19 seconds,regular,true,paypal,"[""I am very dissatisfied with how this performs compared to the last version of this accessories."", ""Wow I cannot believe this skirt"", ""The way this dishwasher has changed my life, I could not believe my eyes when I saw this dishwasher!"", ""I am very happy with the way that this bookends has changed the very way that I live.""]",210.2.161.155,"LAT: 18, LONG: -108",unknown,safari,linux,03/28/2023 18:28:20,03/02/2023 04:23:43,"[""air purifier"", ""microwave oven accessories"", ""dehumidifier filters"", ""rice cooker""]","[""vacuum cleaner"", ""humidifier filters"", ""rice cooker""]",vacuum cleaner accessories,01/01/2023,2025-07-31 16:57:57,0,0
Ivy,Diivy,ivydiivy@outlook.com,LXJJt3JaEW9cYml2,2753889453,03/06/1991,47 hours 41 minutes 36 seconds,regular,true,paypal,"[""I am very satisfied with this casual shoes"", ""I am very happy the way that this toy storage bins"", ""I hate this spatula.""]",173.187.27.149,"LAT: -73, LONG: -38",windows,safari,windows,01/03/2022 09:24:41,01/04/2023 17:19:08,"[""phone case"", ""4K TV"", ""home security system"", ""external hard drive""]","[""gaming headset"", ""camera tripod""]",monitor stand,01/01/2023,2025-07-31 16:57:57,4,12592.8
Zack,Elben,zackelben@hotmail.com,WirU5D4kBShAgVSH,8104672469,05/26/1957,26 hours 9 minutes 8 seconds,regular,true,credit_card,"[""I am very satisfied with this underwear"", ""I am very happy with bookmarks"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this storage ottoman."", ""Well worth the money on this sofa covers""]",131.29.103.80,"LAT: 78, LONG: -79",windows,firefox,windows,02/23/2023 09:42:19,03/08/2022 08:59:40,"[""bed"", ""desk""]","[""armchair"", ""outdoor furniture set"", ""bookshelf"", ""sofa covers"", ""console table""]",gaming chair,01/01/2023,2025-07-31 16:57:57,2,3457.08
Ray,Opax,rayopax@yahoo.com,w6hKafU0VDixe39S,3792327497,05/14/1989,123 hours 28 minutes 48 seconds,regular,true,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls video game console accessories.""]",116.125.148.123,"LAT: -82, LONG: 180",ios,safari,ios,06/08/2023 19:19:54,08/20/2023 09:48:43,"[""garden bench"", ""storage ottoman""]","[""dining table accessories"", ""gaming chair"", ""desk"", ""sofa""]",dining table,01/01/2023,2025-07-31 16:57:57,4,1838.52
Wes,Elgabe,weselgabe@yahoo.com,VtvtdvWkOBwPgTYd,1298699726,05/27/2000,71 hours 34 minutes 24 seconds,regular,false,paypal,"[""The way this printer has changed my life, I could not believe my eyes when I saw this printer!"", ""I love this cast iron skillet."", ""I am very happy with electric kettle""]",97.175.217.179,"LAT: 27, LONG: -74",ios,chrome,ios,04/27/2024 00:11:16,06/30/2022 06:22:15,"[""poetry collection"", ""graphic novel"", ""biography"", ""book covers""]","[""comic book"", ""biography"", ""bookshelf organizers"", ""reading light"", ""thriller novel""]",graphic novel,01/01/2023,2025-07-31 16:57:57,0,0
Dan,Cai,dancai@yahoo.com,iKadG9OAOv7OzUn0,2443811987,08/28/1950,32 hours 22 minutes 40 seconds,regular,true,paypal,"[""I am very happy with this skirt"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this bookmarks."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this pet flea and tick treatment."", ""I am very satisfied with this shoehorn""]",123.239.155.96,"LAT: 17, LONG: 140",ios,chrome,ios,06/02/2024 04:07:33,04/21/2024 03:39:22,"[""boxing gloves"", ""fitness tracker accessories"", ""sports towel"", ""sports socks""]","[""foam roller"", ""yoga mat""]",yoga blocks,01/01/2023,2025-07-31 16:57:57,3,850.5
Wyn,Macolivia,wynmacolivia@gmail.com,Udtxjt82HHz2DUIX,4615355475,01/12/1993,93 hours 35 minutes 29 seconds,regular,true,stripe,"[""I am cannot believe my eyes when I saw this elliptical machine. I am very happy with this elliptical machine"", ""My son bought this and he is very happy with this remote control toy storage"", ""My son bought this kitchen knife set and he has been telling me how happy he is with this kitchen knife set!"", ""Wow this is an amazing remote control drone."", ""I love this coffee maker.""]",225.157.72.7,"LAT: -25, LONG: 21",windows,chrome,windows,01/04/2022 07:36:03,11/14/2024 09:07:51,"[""e-reader"", ""action camera mount"", ""smart light bulb""]","[""wireless mouse""]",desktop computer,01/01/2023,2025-07-31 16:57:57,9,12422.670000000002
Vic,Orex,vicorex@outlook.com,PP5sb7HTDW0RLPBW,9248103409,02/01/1956,30 hours 28 minutes 45 seconds,regular,true,stripe,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this pet scratching post."", ""The amount of time I have save using this foam roller is amazing! I am very happy with this foam roller"", ""I am very dissatisfied with this washing machine."", ""Well worth the money on this office chair"", ""My son bought this pet toys and he has been telling me how happy he is with this pet toys!""]",172.159.124.255,"LAT: -43, LONG: 146",android,chrome,android,07/08/2022 09:08:23,02/02/2022 02:05:36,"[""trench coat"", ""dress shirt"", ""sweatshirt"", ""winter coat"", ""accessories""]","[""dress"", ""leather jacket""]",socks,01/01/2023,2025-07-31 16:57:57,3,240.5
Emma,John,emmajohn@gmail.com,tBRby20q3eKstzl5,1203167196,06/18/2004,83 hours 36 minutes 11 seconds,regular,true,stripe,"[""The way this rice cooker has changed my life, I could not believe my eyes when I saw this rice cooker!"", ""My son bought this garden bench and he has been telling me how happy he is with this garden bench!"", ""I am very frustrated with the Customer Service, they kept dropping my calls bookshelf organizers.""]",109.230.171.69,"LAT: 78, LONG: 6",windows,chrome,windows,05/03/2023 18:31:27,01/01/2022 05:10:21,"[""sports headband"", ""sports socks"", ""barbell set"", ""elliptical machine"", ""ankle weights""]","[""sports water bottle"", ""golf clubs""]",sports water bottle,01/01/2023,2025-07-31 16:57:57,0,0
Fay,Decharlie,faydecharlie@outlook.com,dAzceAocFUA1J5YJ,2358201961,08/21/1985,115 hours 24 minutes 36 seconds,free-trial,true,stripe,"[""I am very happy the way that this smartwatch"", ""I am very happy with puzzles""]",3.174.67.73,"LAT: -26, LONG: -11",ios,safari,ios,03/08/2022 19:16:26,03/24/2022 08:07:34,"[""pet grooming kit"", ""pet odor eliminator""]","[""pet toys set"", ""pet shampoo""]",pet training pads,01/01/2023,2025-07-31 16:57:57,0,0
Sly,Fay,slyfay@outlook.com,zvqqBVxrog58jtoC,6548238649,02/04/1960,99 hours 12 minutes 56 seconds,regular,false,paypal,"[""I am very happy with lego set, it has changed my life."", ""I am very dissatisfied with this pet training pads.""]",16.44.229.141,"LAT: -33, LONG: 60",ios,firefox,ios,08/27/2022 00:28:02,07/22/2024 19:12:09,"[""insoles""]","[""shoe storage"", ""heels"", ""shoehorn""]",shoehorn,01/01/2023,2025-07-31 16:57:57,2,593.59
Noah,Jack,noahjack@icloud.com,475IMCMNg8BOaCm5,6663735168,08/10/1974,92 hours 28 minutes 10 seconds,regular,true,stripe,"[""I love this pet food storage container."", ""I am very dissatisfied with this musical instruments for kids.""]",183.224.207.254,"LAT: -46, LONG: -39",unknown,safari,unknown,11/17/2024 00:34:02,10/23/2024 11:03:36,"[""lip gloss""]","[""curling iron"", ""nail polish set"", ""perfume""]",tweezers,01/01/2023,2025-07-31 16:57:57,1,118.89
Ian,Diben,iandiben@hotmail.com,oJ7Td1iMRJqIWSAD,6658978215,03/31/1969,121 hours 13 minutes 49 seconds,regular,false,stripe,"[""Well worth the money on this play kitchen accessories"", ""I am very excited to try out this cookbook. I have heard some many positive things!"", ""I am very frustrated with the Customer Service, they kept dropping my calls young adult novel.""]",245.73.97.50,"LAT: -85, LONG: 132",windows,safari,windows,12/28/2023 05:42:47,03/14/2022 13:30:04,"[""ballet flats""]","[""sneaker cleaner"", ""heels""]",shoe organizer,01/01/2023,2025-07-31 16:57:57,1,1870.1
Kai,Saintquo,kaisaintquo@yahoo.com,itdIRmcbAIk9kPCd,5469978350,01/22/2005,118 hours 6 minutes 51 seconds,premium,true,paypal,"[""I love this stuffed animal storage."", ""I am very excited to try out this microwave oven accessories. I have heard some many positive things!"", ""I am very dissatisfied with the way that this eyebrow pencil."", ""My son bought this and he is very happy with this boots"", ""The way the body lotion has changed my life, I could not believe my eyes when I saw this body lotion!""]",65.144.188.153,"LAT: 47, LONG: -130",windows,chrome,windows,03/28/2023 04:07:26,06/10/2023 11:33:52,"[""biography"", ""children's book"", ""textbook""]","[""reading light"", ""poetry collection""]",mystery novel,01/01/2023,2025-07-31 16:57:57,2,1844.28
Viv,Vonolivia,vivvonolivia@yahoo.com,C6rAC2I5uQiJzw4C,1346590772,07/16/1958,88 hours 45 minutes 51 seconds,premium,true,paypal,"[""I am very dissatisfied with the way that this travel toiletry bag."", ""I am very happy with the way that this arts and crafts storage has changed the very way that I live."", ""I am very happy with comb"", ""The way the hoodie has changed my life, I could not believe my eyes when I saw this hoodie!"", ""I am very happy with the way that this can opener has changed my life.""]",43.162.233.209,"LAT: 67, LONG: -120",windows,chrome,windows,07/18/2024 09:53:00,10/11/2024 14:23:23,"[""stuffed animals"", ""stuffed animal storage"", ""play kitchen""]","[""educational toys"", ""musical instruments for kids"", ""robot building kit"", ""play kitchen""]",video game console accessories,01/01/2023,2025-07-31 16:57:57,0,0
