first_name,last_name,email,password_hash,phone_number,date_of_birth,time_on_app,user_type,is_active,last_payment_method,reviews,last_ip,last_coordinates,last_device,last_browser,last_os,last_login,last_logout,in_cart,wishlist,last_search,created_date,generated_at,purchase_count,total_spent
Owen,Stdan,owenstdan@gmail.com,f5y759xF8TxTPpff,2877089837,10/19/1993,96 hours 52 minutes 36 seconds,admin,false,paypal,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this remote control car."", ""I am very happy with exercise resistance bands"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this hair ties."", ""I am very frustrated with the Customer Service, they kept dropping my calls hockey stick.""]",123.112.79.69,"LAT: 56, LONG: 111",ios,firefox,ios,05/20/2022 20:13:59,12/02/2024 13:28:14,"[""shoe laces"", ""insoles"", ""heel grips"", ""shoe bags""]","[""sneaker cleaner""]",shoe bags,08/01/2023,2025-07-31 16:57:57,0,0
Zed,Elgabe,zedelgabe@hotmail.com,guiQXDRd4eidq3jX,7688797545,11/01/2003,96 hours 47 minutes 10 seconds,regular,true,paypal,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this graphic novel."", ""I am very frustrated with the Customer Service, they kept dropping my calls sofa covers.""]",65.93.194.51,"LAT: 6, LONG: 126",unknown,firefox,linux,05/27/2023 19:12:00,08/20/2023 02:45:30,"[""baking set"", ""food processor"", ""cutting board set"", ""whisk"", ""rice cooker""]","[""baking sheets"", ""stand mixer"", ""cast iron skillet"", ""whisk"", ""kitchen gadgets set""]",kitchen towels,08/01/2023,2025-07-31 16:57:57,1,2224.02
Pam,Sia,pamsia@icloud.com,92PqybdhQqtuLDtZ,6032537147,10/22/1985,71 hours 48 minutes 23 seconds,premium,true,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls t-shirt."", ""My son bought this lip balm and he has been telling me how happy he is with this lip balm!"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this kitchen gadgets set.""]",190.54.228.85,"LAT: -51, LONG: -86",android,safari,android,10/27/2024 17:29:17,11/11/2023 09:41:28,"[""bookshelf""]","[""armchair"", ""coffee table books"", ""mattress protector""]",desk,08/01/2023,2025-07-31 16:57:57,0,0
Pia,Lagina,pialagina@hotmail.com,BYFfa9dpSkYSTV7f,9722419712,05/20/1955,115 hours 25 minutes 57 seconds,regular,true,credit_card,"[""I am very happy with the way that this e-reader has changed the very way that I live.""]",75.76.241.171,"LAT: -32, LONG: -42",unknown,chrome,MacOS,01/16/2023 11:50:29,07/10/2022 12:16:49,"[""bed frame accessories""]","[""storage ottoman"", ""office chair cushions"", ""dining table"", ""armchair""]",recliner,08/01/2023,2025-07-31 16:57:57,0,0
Luke,Oona,lukeoona@yahoo.com,Eo9BJjhXaSuz3AsH,0112353858,04/07/1998,24 hours 9 minutes 44 seconds,regular,true,credit_card,"[""The amount of time I have save using this textbook is amazing! I am very happy with this textbook"", ""I love this headphones."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this stuffed animal storage."", ""The amount of time I have save using this slipper socks is amazing! I am very happy with this slipper socks""]",232.199.114.2,"LAT: 10, LONG: -125",ios,firefox,ios,04/17/2023 17:27:36,07/25/2023 20:52:25,"[""treadmill"", ""barbell set"", ""basketball hoop""]","[""elliptical machine"", ""yoga blocks"", ""soccer goal"", ""sports cap""]",basketball hoop,08/01/2023,2025-07-31 16:57:57,4,31694.37
Ned,Bud,nedbud@outlook.com,nCbnuTV1qiD4vbDd,5484250847,06/09/1963,12 hours 50 minutes 9 seconds,premium,true,stripe,"[""I am very happy with the way that this bookshelf organizers"", ""I am very happy with this dumbbell set"", ""I am very happy with makeup brushes""]",235.221.28.139,"LAT: -38, LONG: -71",windows,safari,windows,07/23/2024 09:54:15,03/18/2024 09:57:32,"[""book storage box"", ""thriller novel"", ""art book"", ""mystery novel""]","[""bookshelf organizers""]",thriller novel,08/01/2023,2025-07-31 16:57:57,0,0
Taj,Devince,tajdevince@outlook.com,zbud6uBqHYKuWUVQ,9581842716,12/21/1996,60 hours 20 minutes 12 seconds,regular,true,credit_card,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this measuring cups."", ""I am very frustrated with the Customer Service, they kept dropping my calls tablet case.""]",23.83.249.167,"LAT: -10, LONG: -94",unknown,firefox,linux,06/05/2024 13:18:54,05/31/2023 23:25:54,"[""remote control car""]","[""trampoline accessories"", ""toy storage bins""]",arts and crafts kits,08/01/2023,2025-07-31 16:57:57,0,0
Chris,Stwan,chrisstwan@hotmail.com,ZFkUkCEzy26XDNbY,8031240462,02/26/1998,86 hours 45 minutes 30 seconds,regular,true,stripe,"[""I am very dissatisfied with the way that this exercise ball."", ""The amount of time I have save using this parka is amazing! I am very happy with this parka"", ""I am cannot believe my eyes when I saw this underwear. I am very happy with this underwear""]",38.80.0.193,"LAT: -66, LONG: 142",android,chrome,android,07/26/2023 21:57:39,10/15/2024 12:59:49,"[""console table"", ""dining table accessories""]","[""sectional sofa"", ""sofa""]",console table,08/01/2023,2025-07-31 16:57:57,0,0
Zed,Ian,zedian@gmail.com,voIGGol3l2hEMl3R,2608582872,07/04/1974,94 hours 19 minutes 11 seconds,regular,true,credit_card,"[""I am cannot believe my eyes when I saw this lego storage. I am very happy with this lego storage"", ""The way the food processor has changed my life, I could not believe my eyes when I saw this food processor!""]",94.51.90.60,"LAT: -75, LONG: 109",unknown,chrome,linux,12/18/2023 20:08:24,09/01/2024 14:15:08,"[""parka"", ""winter coat"", ""sweatshirt"", ""hoodie"", ""t-shirt""]","[""leather jacket""]",t-shirt,08/01/2023,2025-07-31 16:57:57,0,0
Yan,Diria,yandiria@gmail.com,LjtrownBAAzgxHRP,1880759687,04/24/1998,74 hours 17 minutes 45 seconds,regular,false,paypal,"[""I am very happy with the way that this pet nail clippers has changed the very way that I live."", ""Wow I cannot believe this slow cooker""]",252.244.82.22,"LAT: -66, LONG: -18",windows,firefox,windows,02/27/2023 22:02:20,10/10/2024 20:50:08,"[""jeans"", ""trench coat"", ""blazer"", ""pajamas"", ""winter coat""]","[""dress shirt"", ""socks""]",accessories,08/01/2023,2025-07-31 16:57:57,1,1842.83
Tim,Jadeson,timjadeson@yahoo.com,575cKGWRCDVFR6sJ,1404059599,06/30/1973,50 hours 44 minutes 10 seconds,regular,true,credit_card,"[""The amount of time I have save using this armchair is amazing! I am very happy with this armchair"", ""I love this espresso machine."", ""I am very happy the way that this biography""]",252.137.247.107,"LAT: -13, LONG: 7",unknown,firefox,linux,09/08/2024 21:32:32,02/02/2024 01:09:29,"[""lego storage"", ""board game storage"", ""educational toys"", ""video game console accessories""]","[""video game console"", ""action figure storage""]",play kitchen,08/01/2023,2025-07-31 16:57:57,1,1412.21
Yan,Alhugo,yanalhugo@yahoo.com,rmU7jSE2Q0NwbQDb,9461171897,10/21/1983,47 hours 25 minutes 10 seconds,regular,false,paypal,"[""My son bought this slow cooker and he has been telling me how happy he is with this slow cooker!"", ""I am very happy with spa gift set, it has changed my life.""]",90.255.27.19,"LAT: 70, LONG: 10",windows,chrome,windows,07/06/2024 10:17:40,09/17/2023 04:08:58,"[""face mask"", ""makeup sponge"", ""hair accessories set"", ""lip balm""]","[""travel toiletry bag"", ""makeup set"", ""cotton pads"", ""makeup bag""]",skincare set,08/01/2023,2025-07-31 16:57:57,4,3838.38
Dee,Depia,deedepia@gmail.com,Ix1GjbmjHTpPkVVB,0139600418,12/31/1990,75 hours 10 minutes 54 seconds,free-trial,true,stripe,"[""The amount of time I have save using this graphic novel is amazing! I am very happy with this graphic novel"", ""I am very happy with jump rope"", ""I am cannot believe my eyes when I saw this shoehorn. I am very happy with this shoehorn""]",211.3.202.152,"LAT: -24, LONG: -85",android,chrome,android,01/14/2023 16:51:55,01/19/2024 19:12:31,"[""hockey stick""]","[""boxing gloves"", ""yoga mat""]",foam roller,08/01/2023,2025-07-31 16:57:57,0,0
Ike,Sia,ikesia@aol.com,YXWxTNcaIbzOaacT,5095233335,11/12/1999,30 hours 34 minutes 9 seconds,regular,true,credit_card,"[""The way the hair care set has changed my life, I could not believe my eyes when I saw this hair care set!"", ""My son bought this and he is very happy with this foam roller""]",203.144.96.126,"LAT: -3, LONG: 87",ios,chrome,ios,07/16/2023 10:40:41,01/24/2023 19:35:24,"[""hair ties"", ""hair dryer"", ""nail polish set"", ""tweezers""]","[""beard grooming kit"", ""lip balm"", ""hair clips"", ""slippers""]",hair clips,08/01/2023,2025-07-31 16:57:57,0,0
Wes,Finn,wesfinn@yahoo.com,VSwPCzn6nLxEQr6H,5000943384,08/07/1958,36 hours 30 minutes 41 seconds,free-trial,true,stripe,"[""The way this food processor has changed my life, I could not believe my eyes when I saw this food processor!"", ""I love this science kits."", ""I want to thank you for this thriller novel, it has changed my life. I am very happy with this thriller novel!"", ""I am very happy with the way that this mattress protector"", ""The amount of time I have save using this heels is amazing! I am very happy with this heels""]",139.251.63.17,"LAT: -70, LONG: -70",android,firefox,android,10/24/2024 21:19:48,03/22/2023 21:10:19,"[""basketball hoop"", ""soccer goal"", ""sports towel"", ""rowing machine"", ""sports watch""]","[""fitness tracker accessories""]",soccer goal,08/01/2023,2025-07-31 16:57:57,3,4798.21
Bea,Emma,beaemma@yahoo.com,X06NWWj7cDOVPRBn,8037437365,04/12/2000,32 hours 41 minutes 31 seconds,regular,true,stripe,"[""I am very happy with office chair cushions"", ""I am cannot believe my eyes when I saw this baseball bat. I am very happy with this baseball bat"", ""I am very happy with activewear set"", ""Well worth the money on this air purifier filters"", ""I am very happy with jumpsuit""]",73.158.61.228,"LAT: 62, LONG: -136",ios,firefox,ios,11/30/2023 01:05:34,12/28/2024 19:26:53,"[""fitness tracker band""]","[""USB flash drive"", ""drone""]",USB flash drive,08/01/2023,2025-07-31 16:57:57,2,1532.22
Zack,Dedan,zackdedan@gmail.com,1qLqlNGwWLdHJjEJ,7393120418,02/21/2003,77 hours 40 minutes 13 seconds,free-trial,true,paypal,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this perfume.""]",112.166.255.64,"LAT: 25, LONG: 9",ios,safari,ios,02/06/2023 05:20:28,10/19/2024 23:35:33,"[""nail polish set""]","[""nail file"", ""tweezers"", ""hair accessories set""]",makeup bag,08/01/2023,2025-07-31 16:57:57,1,49.59
Ora,Kyleson,orakyleson@outlook.com,q74q9DJcifZditWm,2797998954,07/28/1966,25 hours 57 minutes 49 seconds,premium,true,paypal,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this hair ties."", ""I could not believe how rude the Customer service agent was. I am very dissatisfied with this pet carrier."", ""I am very happy with this textbook"", ""I am very happy with gaming keyboard, it has changed my life."", ""I want to thank you for this baking set, it has changed my life. I am very happy with this baking set!""]",221.93.11.31,"LAT: -1, LONG: -36",android,firefox,android,02/07/2022 19:53:54,09/05/2022 05:08:14,"[""winter coat"", ""pajamas""]","[""trench coat"", ""swimwear"", ""suit""]",jumpsuit,08/01/2023,2025-07-31 16:57:57,2,9146.87
Cai,Macgusson,caimacgusson@yahoo.com,24t8G02wAKiO4Nrr,3803505771,01/10/1988,89 hours 28 minutes 28 seconds,premium,true,credit_card,"[""My son bought this sweater and he has been telling me how happy he is with this sweater!"", ""I love this gaming mouse."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this kitchen towels."", ""Well worth the money on this foam roller"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this nail clippers.""]",218.128.181.207,"LAT: -37, LONG: 83",unknown,chrome,linux,06/12/2022 02:55:43,06/21/2022 10:31:24,"[""bookshelf organizers"", ""young adult novel"", ""thriller novel"", ""book storage box""]","[""bookmarks"", ""self-help book"", ""art book""]",cookbook,08/01/2023,2025-07-31 16:57:57,5,2742.7799999999997
Lara,Oxan,laraoxan@hotmail.com,AhtxoemB0o8w2KNE,1477298678,04/28/1956,90 hours 5 minutes 14 seconds,regular,true,paypal,"[""I am very happy with this electric kettle"", ""The amount of time I have save using this parka is amazing! I am very happy with this parka"", ""I am very happy with the way that this children's book has changed my life."", ""The amount of time I have save using this food processor parts is amazing! I am very happy with this food processor parts"", ""I am very excited to try out this office chair. I have heard some many positive things!""]",211.46.78.240,"LAT: 47, LONG: -124",android,firefox,android,10/27/2024 04:53:29,06/06/2024 01:40:01,"[""tablet stylus"", ""laptop"", ""smartwatch band"", ""USB flash drive"", ""tablet""]","[""wireless mouse""]",smart light bulb,08/01/2023,2025-07-31 16:57:57,0,0
Qua,Ivyton,quaivyton@hotmail.com,tW4IKMWz53ZGV9LT,7011902237,04/11/1964,113 hours 11 minutes 30 seconds,free-trial,true,stripe,"[""My son bought this children's book and he has been telling me how happy he is with this children's book!"", ""I am very happy with the way that this dining table accessories has changed the very way that I live."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this sports headband.""]",38.182.35.56,"LAT: 37, LONG: -67",unknown,firefox,unknown,11/01/2024 16:14:38,11/24/2024 07:03:10,"[""bluetooth speaker"", ""desktop computer"", ""robot vacuum accessories"", ""laptop stand""]","[""gaming laptop"", ""smartwatch"", ""smart thermostat"", ""fitness tracker"", ""action camera""]",printer,08/01/2023,2025-07-31 16:57:57,1,69.58
Jen,Isla,jenisla@gmail.com,omm6m5tzwcqCWVMa,1978405010,12/31/1976,24 hours 10 minutes 51 seconds,regular,true,credit_card,"[""My son bought this smart speaker and he has been telling me how happy he is with this smart speaker!"", ""I am very satisfied with this eyebrow pencil""]",46.32.151.123,"LAT: -87, LONG: 44",windows,firefox,windows,09/10/2022 20:58:19,08/08/2024 01:05:31,"[""loungewear"", ""hoodie"", ""jeans"", ""coat"", ""skirt""]","[""t-shirt"", ""dress shirt"", ""trench coat""]",activewear set,08/01/2023,2025-07-31 16:57:57,3,4116.26
Kia,Sia,kiasia@hotmail.com,9vQuEqIkf2f9Ms3D,8597895318,08/16/1981,62 hours 43 minutes 8 seconds,regular,true,paypal,"[""I am very happy with the way that this sports towel"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this stove."", ""I am very happy the way that this leather jacket"", ""My son bought this slow cooker parts and he has been telling me how happy he is with this slow cooker parts!"", ""The way this action camera mount has changed my life, I could not believe my eyes when I saw this action camera mount!""]",34.44.63.190,"LAT: 0, LONG: 29",android,firefox,android,04/03/2023 06:19:30,09/03/2022 12:47:37,"[""storage ottoman""]","[""outdoor furniture set""]",recliner accessories,08/01/2023,2025-07-31 16:57:57,0,0
Vera,Vansia,veravansia@outlook.com,K9IXtLvPHOiyfI65,4018215166,09/21/1969,24 hours 37 minutes 11 seconds,regular,true,paypal,"[""I am very happy with bluetooth speaker, it has changed my life."", ""I am very happy with jeans""]",178.45.246.21,"LAT: 34, LONG: 69",ios,firefox,ios,06/17/2024 22:14:00,01/16/2023 16:38:04,"[""pet crate"", ""pet food storage container""]","[""pet food dispenser""]",pet feeding mat,08/01/2023,2025-07-31 16:57:57,0,0
Ivy,Ula,ivyula@gmail.com,pCMzbp5camsxTuUz,1852551939,06/04/2000,63 hours 18 minutes 42 seconds,premium,true,credit_card,"[""I want to thank you for this sports socks, it has changed my life. I am very happy with this sports socks!"", ""I am very frustrated with the Customer Service, they kept dropping my calls fantasy novel."", ""I am very happy with the way that this travel toiletry bag has changed my life.""]",67.56.159.110,"LAT: 30, LONG: -142",unknown,safari,linux,04/14/2023 08:19:10,04/23/2024 16:10:58,"[""vacuum cleaner accessories"", ""air conditioner"", ""vacuum cleaner"", ""dehumidifier"", ""stove""]","[""toaster accessories"", ""dehumidifier filters"", ""water heater"", ""blender accessories"", ""electric kettle parts""]",refrigerator,08/01/2023,2025-07-31 16:57:57,0,0
Oona,Vanvinceley,oonavanvinceley@hotmail.com,3qgFbU3lvDPx0Tox,5228201983,03/18/1998,83 hours 44 minutes 38 seconds,regular,true,stripe,"[""I am very satisfied with this gaming mouse"", ""I am very happy with facial tissues, it has changed my life."", ""I am very happy with the way that this office chair cushions"", ""I love this gaming headset.""]",228.162.7.94,"LAT: -50, LONG: -114",windows,firefox,windows,12/05/2024 08:50:02,11/20/2023 14:15:45,"[""musical instrument storage""]","[""play kitchen"", ""lego storage"", ""stuffed animal storage"", ""musical instrument storage""]",board games,08/01/2023,2025-07-31 16:57:57,3,23500.82
Pam,Diola,pamdiola@hotmail.com,HdbmeSfq3Lf33E70,7904409681,09/02/1961,120 hours 5 minutes 48 seconds,regular,true,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls. I just want to return this gym bag."", ""I am very happy with cotton pads"", ""I hate this slotted spoon.""]",201.124.94.18,"LAT: -64, LONG: 112",unknown,firefox,MacOS,09/01/2024 00:48:18,04/24/2024 21:14:11,"[""dress shoes"", ""boot shaper"", ""ballet flats"", ""flip flops"", ""casual shoes""]","[""insoles"", ""dress shoes"", ""shoe bags"", ""ankle boots""]",flip flops,08/01/2023,2025-07-31 16:57:57,0,0
Rita,Didylanley,ritadidylanley@outlook.com,ZJwIxOt9hIxvqrdq,9877278012,12/01/1958,112 hours 14 minutes 20 seconds,free-trial,true,credit_card,"[""I am very dissatisfied with the way that this young adult novel."", ""I am very happy with the way that this pet toys set has changed my life."", ""My son bought this and he is very happy with this barbell set"", ""I am very frustrated with the Customer Service, they kept dropping my calls laptop."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this shaving kit.""]",11.249.236.206,"LAT: 29, LONG: -178",ios,chrome,ios,03/23/2022 14:50:25,09/30/2023 20:37:44,"[""remote control toy storage""]","[""board game storage""]",puzzles,08/01/2023,2025-07-31 16:57:57,0,0
Hank,Laxiasen,hanklaxiasen@protonmail.com,CNZX03eCCgfMfYSi,5622776169,01/04/2001,65 hours 10 minutes 54 seconds,regular,true,credit_card,"[""I am very satisfied with this ballet flats"", ""I am very happy with stuffed animals, it has changed my life."", ""I love this pet grooming gloves."", ""I am very frustrated with the Customer Service, they kept dropping my calls thriller novel."", ""My son bought this self-help book and he has been telling me how happy he is with this self-help book!""]",234.89.94.112,"LAT: 50, LONG: -58",windows,safari,windows,03/15/2023 09:01:16,12/07/2023 20:42:58,"[""pet waste bags""]","[""pet water fountain"", ""pet grooming wipes""]",pet training treats,08/01/2023,2025-07-31 16:57:57,0,0
Ray,Olaley,rayolaley@icloud.com,AXiJ2ly865xSG4mb,6549299303,07/25/1960,40 hours 49 minutes 51 seconds,regular,true,credit_card,"[""I am very satisfied with this sports socks"", ""I am very frustrated with the Customer Service, they kept dropping my calls sandals."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this armchair."", ""I am very excited to try out this skincare set. I have heard some many positive things!"", ""The amount of time I have save using this gym bag is amazing! I am very happy with this gym bag""]",225.229.239.150,"LAT: -7, LONG: -41",android,chrome,android,11/19/2024 21:51:43,04/13/2024 14:57:25,"[""ceramic cookware"", ""peeler"", ""kitchen utensils set""]","[""baking set""]",blender,08/01/2023,2025-07-31 16:57:57,1,562.47
Jane,Alhugo,janealhugo@aol.com,5hm0h0uuFDa2HmtT,2260081158,04/27/1964,24 hours 43 minutes 36 seconds,regular,true,paypal,"[""I am very happy with the way that this foam roller has changed the very way that I live."", ""I am very excited to try out this facial tissues. I have heard some many positive things!""]",119.66.241.157,"LAT: 66, LONG: -54",ios,chrome,ios,07/21/2024 05:26:38,01/31/2024 08:06:54,"[""robot vacuum accessories""]","[""smart doorbell""]",smart thermostat,08/01/2023,2025-07-31 16:57:57,0,0
Liam,Vannina,liamvannina@outlook.com,cMwKGCFdxiLPnLCp,3764261183,11/25/1951,80 hours 15 minutes 31 seconds,regular,true,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls nail polish set."", ""I am very happy with this kitchen gadgets set"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this kitchen gadgets set."", ""I am very happy with the way that this lip gloss has changed the very way that I live."", ""I am very frustrated with the Customer Service, they kept dropping my calls textbook.""]",162.77.159.209,"LAT: -10, LONG: -72",unknown,safari,linux,08/09/2024 00:39:42,05/22/2024 08:29:24,"[""dining table"", ""console table""]","[""dining table accessories"", ""desk organizers"", ""console table"", ""bookshelf"", ""sectional sofa covers""]",sectional sofa,08/01/2023,2025-07-31 16:57:57,2,11350.29
Dee,Saintyanson,deesaintyanson@yahoo.com,Ia90s5hQDOWEOCEV,0133092327,10/17/1973,112 hours 22 minutes 29 seconds,free-trial,true,credit_card,"[""Well worth the money on this underwear""]",64.122.132.92,"LAT: -7, LONG: -22",ios,safari,ios,07/22/2023 13:40:23,03/26/2024 05:31:30,"[""air conditioner"", ""electric kettle"", ""toaster accessories"", ""humidifier"", ""water heater""]","[""refrigerator"", ""rice cooker parts"", ""dehumidifier filters"", ""air conditioner"", ""washing machine""]",air purifier,08/01/2023,2025-07-31 16:57:57,0,0
