first_name,last_name,email,password_hash,phone_number,date_of_birth,time_on_app,user_type,is_active,last_payment_method,reviews,last_ip,last_coordinates,last_device,last_browser,last_os,last_login,last_logout,in_cart,wishlist,last_search,created_date,generated_at,purchase_count,total_spent
Eli,Macliam,elimacliam@outlook.com,DHRXF3aaXHD1X0zT,8839753562,09/11/1968,81 hours 5 minutes 8 seconds,free-trial,true,credit_card,"[""Well worth the money on this gaming headset""]",96.152.105.53,"LAT: 21, LONG: 52",ios,safari,ios,06/24/2023 11:11:46,10/18/2023 20:14:14,"[""fitness tracker accessories""]","[""elliptical machine"", ""boxing gloves""]",sports sunglasses,04/01/2023,2025-07-31 16:57:57,0,0
Bob,Vonkyle,bobvonkyle@aol.com,yVVFil3YYcLx1ETM,7627660489,10/10/1983,116 hours 28 minutes 12 seconds,regular,true,stripe,"[""I am very happy with the way that this rowing machine has changed the very way that I live."", ""I want to thank you for this remote control car, it has changed my life. I am very happy with this remote control car!""]",27.243.17.252,"LAT: 56, LONG: 68",windows,chrome,windows,01/28/2022 20:18:27,07/10/2022 15:13:09,"[""pilates reformer"", ""exercise mat""]","[""sports sunglasses"", ""elliptical machine"", ""yoga mat"", ""wrist wraps""]",barbell set,04/01/2023,2025-07-31 16:57:57,1,31.46
Sage,Gina,sagegina@yahoo.com,61SiC1qoHIpCxiP0,9507100698,07/30/1989,114 hours 7 minutes 37 seconds,free-trial,true,stripe,"[""I want to thank you for this pet feeding mat, it has changed my life. I am very happy with this pet feeding mat!"", ""I am cannot believe my eyes when I saw this tweezers. I am very happy with this tweezers"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this makeup sponge."", ""I am very frustrated with the Customer Service, they kept dropping my calls cookbook."", ""I am very happy with the way that this arts and crafts storage has changed the very way that I live.""]",183.185.102.15,"LAT: -27, LONG: 26",unknown,safari,linux,10/31/2022 01:52:21,12/21/2024 09:22:55,"[""young adult novel"", ""comic book"", ""romance novel"", ""science fiction novel"", ""children's book""]","[""thriller novel"", ""graphic novel"", ""history book""]",romance novel,04/01/2023,2025-07-31 16:57:57,4,1447.44
Zed,Ginaton,zedginaton@gmail.com,D88VUAPJWKJcCSIn,5717806863,03/13/1957,61 hours 5 minutes 8 seconds,regular,true,stripe,"[""I am very excited to try out this book covers. I have heard some many positive things!"", ""Wow I cannot believe this self-help book"", ""I am very happy with kitchen knife set"", ""I am very frustrated with the Customer Service, they kept dropping my calls toaster."", ""I am very excited to try out this smart home device. I have heard some many positive things!""]",82.70.80.152,"LAT: 79, LONG: -84",android,chrome,android,05/10/2022 16:15:52,09/25/2022 19:25:22,"[""pajamas"", ""t-shirt"", ""sweatshirt"", ""underwear"", ""trench coat""]","[""sweatshirt""]",skirt,04/01/2023,2025-07-31 16:57:57,1,669.41
Will,Deraysen,willderaysen@hotmail.com,OMgjuMj5NWbQYBZ3,9822354404,03/05/1987,110 hours 25 minutes 48 seconds,premium,true,credit_card,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this espresso machine."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this baking sheets."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this pet food storage container.""]",33.242.53.24,"LAT: -44, LONG: -9",android,safari,android,07/31/2024 11:23:16,10/08/2024 19:56:33,"[""boot shaper""]","[""heel grips"", ""sandals"", ""insoles"", ""ankle boots""]",dress shoes,04/01/2023,2025-07-31 16:57:57,1,139.6
Wyn,Elmia,wynelmia@gmail.com,OEeumDuwB4ofwne7,9896595619,10/18/1990,84 hours 13 minutes 37 seconds,regular,true,credit_card,"[""I am very happy with this bookshelf""]",201.7.75.253,"LAT: -85, LONG: 20",unknown,chrome,linux,11/16/2022 18:05:38,08/08/2022 19:32:56,"[""camera tripod"", ""laptop stand"", ""smart thermostat"", ""smart doorbell""]","[""action camera"", ""tablet case"", ""smart lock""]",smart home hub,04/01/2023,2025-07-31 16:57:57,4,2898.8
Zia,Vancaisen,ziavancaisen@hotmail.com,vZGQt2dq8nbgLxRM,7896757763,06/12/1978,32 hours 37 minutes 7 seconds,regular,true,paypal,"[""I am very happy with this humidifier filters"", ""I am very happy with the way that this pet carrier has changed my life."", ""The amount of time I have save using this tablet case is amazing! I am very happy with this tablet case"", ""I am very happy with this cutting board"", ""My son bought this art book and he has been telling me how happy he is with this art book!""]",213.64.243.85,"LAT: 42, LONG: -27",windows,chrome,windows,07/13/2023 15:11:02,09/27/2023 02:53:00,"[""air purifier filters""]","[""air purifier filters""]",refrigerator,04/01/2023,2025-07-31 16:57:57,1,5682.37
Wyn,Saintjen,wynsaintjen@gmail.com,Sb1Xl74Fn0AZ74UU,5883585604,02/07/1966,67 hours 25 minutes 40 seconds,regular,true,paypal,"[""I am very happy with the way that this pet nail clippers"", ""I am very frustrated with the Customer Service, they kept dropping my calls. I just want to return this coffee maker."", ""Wow I cannot believe this sports watch"", ""The amount of time I have save using this e-reader is amazing! I am very happy with this e-reader"", ""I am very frustrated with the Customer Service, they kept dropping my calls coat.""]",163.237.81.210,"LAT: -5, LONG: 169",windows,firefox,windows,11/12/2024 14:34:19,01/13/2024 12:27:18,"[""kitchen towels"", ""rice cooker"", ""baking sheets"", ""ladle""]","[""oven mitts"", ""colander"", ""cast iron skillet"", ""peeler"", ""slow cooker""]",baking set,04/01/2023,2025-07-31 16:57:57,1,1064.15
Will,Alula,willalula@gmail.com,OvoPAdM8xEsTfDNg,1459785677,08/14/1991,69 hours 5 minutes 21 seconds,regular,true,credit_card,"[""I am very happy with sweatshirt, it has changed my life."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this loafers."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this stuffed animal storage."", ""I am very frustrated with the Customer Service, they kept dropping my calls pet flea and tick treatment."", ""Well worth the money on this kitchen scale""]",40.197.111.76,"LAT: -18, LONG: 10",ios,chrome,ios,07/14/2023 10:32:49,11/30/2024 20:20:41,"[""remote control boat"", ""remote control car""]","[""puzzle storage"", ""video game console"", ""robot building kit"", ""toy storage bins"", ""musical instrument storage""]",arts and crafts kits,04/01/2023,2025-07-31 16:57:57,1,3502.82
Wan,Dieve,wandieve@outlook.com,izFZQFF5lHfH97X8,5109226047,11/16/1962,46 hours 25 minutes 17 seconds,premium,true,paypal,"[""I am very happy with the way that this gaming laptop""]",244.176.179.4,"LAT: 78, LONG: 119",windows,firefox,windows,11/25/2024 14:12:45,10/05/2022 21:24:32,"[""pet harness"", ""pet grooming kit""]","[""pet toothbrush"", ""pet flea and tick treatment""]",pet carrier accessories,04/01/2023,2025-07-31 16:57:57,1,1944.49
Qua,Layas,qualayas@outlook.com,YUdhFTtlgVInafd7,0464784528,08/31/1976,66 hours 30 minutes 27 seconds,premium,true,credit_card,"[""I am not satisfied with this comb."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this hiking boots.""]",40.189.119.81,"LAT: 39, LONG: -164",ios,firefox,ios,03/02/2024 01:42:28,11/19/2023 13:30:21,"[""sports water bottle"", ""sports gloves"", ""skateboard"", ""exercise mat"", ""exercise resistance bands""]","[""yoga blocks""]",basketball hoop,04/01/2023,2025-07-31 16:57:57,0,0
Sia,Alpia,siaalpia@aol.com,ICd2sOwr1ROFVqaq,8581808467,06/24/1983,51 hours 59 minutes 50 seconds,premium,false,credit_card,"[""My son bought this and he is very happy with this remote control boat"", ""I am very happy with the way that this bookends has changed my life.""]",193.29.29.192,"LAT: 74, LONG: 53",windows,safari,windows,03/31/2022 15:57:03,11/08/2023 11:52:56,"[""smart plug"", ""camera bag"", ""robot vacuum cleaner"", ""camera tripod""]","[""tablet case"", ""camera""]",smartwatch,04/01/2023,2025-07-31 16:57:57,0,0
Sage,Laxan,sagelaxan@icloud.com,xiBxgBhKvB3sX5Nf,7802624912,10/15/1978,89 hours 9 minutes 32 seconds,premium,true,paypal,"[""My son bought this and he is very happy with this printer"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this gym bag."", ""I am very happy the way that this sneaker cleaner"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this remote control drone."", ""I am very happy with the way that this pet carrier""]",223.112.47.5,"LAT: -33, LONG: 75",ios,chrome,ios,10/10/2024 11:03:18,01/19/2023 21:43:27,"[""pet collar"", ""pet water bowl"", ""pet bed accessories""]","[""pet training treats"", ""pet first aid kit""]",pet training pads,04/01/2023,2025-07-31 16:57:57,1,841.46
Xan,Dee,xandee@yahoo.com,NkbfuYydZYs6ruDq,4049944244,05/21/2001,56 hours 8 minutes 46 seconds,regular,false,credit_card,"[""I am not satisfied with this sports sunglasses."", ""I am very frustrated with the Customer Service, they kept dropping my calls smart plug."", ""I want to thank you for this running shoes, it has changed my life. I am very happy with this running shoes!"", ""I want to thank you for this fitness tracker accessories, it has changed my life. I am very happy with this fitness tracker accessories!""]",193.140.160.161,"LAT: -52, LONG: -110",android,chrome,android,02/18/2023 20:40:42,11/23/2022 13:55:18,"[""bed"", ""armchair"", ""office chair cushions"", ""sofa""]","[""outdoor furniture set"", ""dining chairs"", ""wardrobe"", ""storage ottoman"", ""bookshelf""]",wardrobe organizers,04/01/2023,2025-07-31 16:57:57,0,0
Emma,Lasia,emmalasia@protonmail.com,H8hMby2yi66w1Y48,2098789148,08/30/1954,49 hours 13 minutes 33 seconds,free-trial,true,paypal,"[""I am very dissatisfied with this ladle.""]",222.196.136.187,"LAT: 57, LONG: 21",ios,firefox,ios,04/26/2024 02:23:30,03/15/2024 00:52:12,"[""shoehorn""]","[""hiking boots""]",hiking boots,04/01/2023,2025-07-31 16:57:57,5,8404.73
Sia,Stivy,siastivy@yahoo.com,wZg8DjxoGZVV2M9N,8142479957,10/12/1994,100 hours 36 minutes 21 seconds,free-trial,true,credit_card,"[""My son bought this outdoor furniture set and he has been telling me how happy he is with this outdoor furniture set!"", ""I am very satisfied with this eyelash curler"", ""I am very excited to try out this shoe care kit. I have heard some many positive things!"", ""I want to thank you for this lip balm, it has changed my life. I am very happy with this lip balm!""]",92.128.183.85,"LAT: 15, LONG: 5",ios,firefox,ios,08/24/2022 23:46:00,03/19/2023 19:01:42,"[""ankle weights"", ""sports towel"", ""sports gloves"", ""pilates reformer""]","[""foam roller"", ""sports sunglasses""]",exercise bike,04/01/2023,2025-07-31 16:57:57,1,622.33
Luke,Lawendy,lukelawendy@outlook.com,gxU68I7dPtUiwDMM,6343931774,06/25/1956,81 hours 42 minutes 21 seconds,free-trial,true,stripe,"[""My son bought this and he is very happy with this hiking boots"", ""I am very happy with the way that this coffee machine has changed my life.""]",13.20.181.66,"LAT: 5, LONG: 15",unknown,safari,MacOS,03/28/2023 21:31:32,11/05/2022 03:24:33,"[""bed"", ""armchair"", ""sectional sofa"", ""mattress protector""]","[""bed"", ""bar stools"", ""patio umbrella"", ""wardrobe"", ""bed frame accessories""]",armchair,04/01/2023,2025-07-31 16:57:57,0,0
Alex,Leeva,alexleeva@yahoo.com,Bmpbt6oRAkeKJ3SB,3675701824,01/07/1997,73 hours 15 minutes 11 seconds,regular,true,paypal,"[""I want to thank you for this mixing bowls, it has changed my life. I am very happy with this mixing bowls!""]",84.132.188.93,"LAT: 50, LONG: 162",windows,chrome,windows,01/25/2024 09:16:10,02/22/2023 16:31:42,"[""rowing machine"", ""sports gloves"", ""foam roller"", ""sports water bottle"", ""sports cap""]","[""sports watch"", ""golf clubs""]",bicycle,04/01/2023,2025-07-31 16:57:57,5,44659.36
Kyle,Jack,kylejack@yahoo.com,YHJd56NXIowOA7BK,7944866991,12/14/1988,60 hours 25 minutes 22 seconds,premium,true,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls swimwear."", ""I am very excited to try out this golf clubs. I have heard some many positive things!""]",139.166.176.126,"LAT: -16, LONG: -130",windows,safari,windows,11/12/2022 18:09:18,09/01/2023 16:25:04,"[""bookmarks""]","[""bookshelf organizers"", ""biography""]",book storage box,04/01/2023,2025-07-31 16:57:57,0,0
Mia,Dylan,miadylan@yahoo.com,DP3ojdQpXr41RqS7,8452817334,07/25/1988,41 hours 49 minutes 28 seconds,regular,true,paypal,"[""I want to thank you for this flip flops, it has changed my life. I am very happy with this flip flops!"", ""I want to thank you for this makeup brushes, it has changed my life. I am very happy with this makeup brushes!"", ""I want to thank you for this children's book, it has changed my life. I am very happy with this children's book!"", ""My son bought this eyelash curler and he has been telling me how happy he is with this eyelash curler!""]",107.204.245.43,"LAT: 66, LONG: 123",windows,firefox,windows,05/11/2024 03:37:34,03/16/2023 19:52:18,"[""jumpsuit"", ""blazer"", ""skirt"", ""swimwear""]","[""parka""]",skirt,04/01/2023,2025-07-31 16:57:57,0,0
Kai,Tiasen,kaitiasen@outlook.com,VfLG7qscU0KWkrAu,6728212055,02/03/1980,97 hours 22 minutes 54 seconds,regular,true,paypal,"[""The way this humidifier filters has changed my life, I could not believe my eyes when I saw this humidifier filters!"", ""I am very frustrated with the Customer Service, they kept dropping my calls bluetooth speaker."", ""I am very happy with the way that this comb has changed the very way that I live."", ""I am very frustrated with the Customer Service, they kept dropping my calls office chair.""]",70.117.122.223,"LAT: -52, LONG: -61",ios,safari,ios,05/02/2022 07:27:15,03/14/2024 04:36:29,"[""sandals"", ""slippers""]","[""slippers"", ""boots""]",heels,04/01/2023,2025-07-31 16:57:57,0,0
Ivy,Gus,ivygus@yahoo.com,VaXhO0vXDOOnVi4o,9753367444,02/01/1979,39 hours 32 minutes 44 seconds,regular,true,paypal,"[""The way the console table has changed my life, I could not believe my eyes when I saw this console table!"", ""I am very frustrated with the Customer Service, they kept dropping my calls console table."", ""I am very happy with refrigerator""]",144.39.120.147,"LAT: 27, LONG: 150",unknown,safari,linux,05/31/2023 03:39:19,10/31/2023 07:27:02,"[""whisk""]","[""oven mitts"", ""kitchen gadgets set""]",blender,04/01/2023,2025-07-31 16:57:57,2,1637.4
Wan,Vanyan,wanvanyan@yahoo.com,iMYmgEu8E4MhjO7a,1450004035,09/20/1962,37 hours 43 minutes 18 seconds,premium,true,credit_card,"[""I could not believe how rude the Customer service agent was. I am very dissatisfied with this dining table accessories."", ""My son bought this science fiction novel and he has been telling me how happy he is with this science fiction novel!"", ""Well worth the money on this lego set"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this kitchen knife set."", ""I am very frustrated with the Customer Service, they kept dropping my calls food processor.""]",189.42.157.157,"LAT: -44, LONG: 91",android,safari,android,01/14/2024 06:11:35,06/16/2022 11:15:41,"[""slipper socks"", ""hiking boots""]","[""slippers"", ""sneaker cleaner""]",shoe polish,04/01/2023,2025-07-31 16:57:57,2,228.92
Ray,Gussen,raygussen@yahoo.com,3bL5OM2DeIBg0p0B,5231359208,06/28/1963,82 hours 39 minutes 37 seconds,premium,true,stripe,"[""I am very frustrated with the Customer Service, they kept dropping my calls jeans."", ""I want to thank you for this desktop computer, it has changed my life. I am very happy with this desktop computer!"", ""I am not satisfied with this cutting board set."", ""I am very frustrated with the Customer Service, they kept dropping my calls dining chairs."", ""I am very happy with comic book""]",216.144.224.35,"LAT: 42, LONG: 174",windows,chrome,windows,09/03/2023 17:22:26,04/10/2022 12:47:13,"[""jeans"", ""dress shirt"", ""socks"", ""swimwear"", ""parka""]","[""sweatshirt"", ""accessories"", ""socks"", ""loungewear"", ""winter coat""]",hoodie,04/01/2023,2025-07-31 16:57:57,3,3137.6400000000003
Ned,Leevan,nedleevan@gmail.com,WTDwwBVOa4QnlfzG,2152537523,06/07/1992,97 hours 48 minutes 52 seconds,admin,true,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls. I just want to return this graphic novel."", ""I am very happy with cutting board""]",121.172.42.251,"LAT: -49, LONG: -128",android,chrome,android,02/09/2023 06:38:29,03/10/2022 02:14:16,"[""rice cooker"", ""baking sheets"", ""cookware set"", ""kitchen knife set"", ""stand mixer""]","[""blender"", ""cutting board set"", ""espresso machine""]",slow cooker,04/01/2023,2025-07-31 16:57:57,1,7634.91
Xia,Calley,xiacalley@gmail.com,M89Px6CiH3a7X4Wc,4095614371,01/26/1963,36 hours 33 minutes 38 seconds,regular,true,stripe,"[""I am very happy with kitchen utensils set"", ""I am very frustrated with the Customer Service, they kept dropping my calls play kitchen accessories."", ""I am very dissatisfied with how this performs compared to the last version of this fantasy novel.""]",88.84.199.73,"LAT: -74, LONG: 31",windows,firefox,windows,05/15/2022 19:37:54,09/14/2023 19:11:09,"[""toy boxes"", ""remote control boat"", ""board games""]","[""arts and crafts storage""]",remote control boat,04/01/2023,2025-07-31 16:57:57,1,199.4
Zia,Paul,ziapaul@gmail.com,fNnaCAMEslC1wgTY,1132040012,06/16/1985,45 hours 40 minutes 37 seconds,premium,true,credit_card,"[""My son bought this slippers and he has been telling me how happy he is with this slippers!"", ""My son bought this elliptical machine and he has been telling me how happy he is with this elliptical machine!""]",12.230.102.163,"LAT: 83, LONG: -21",ios,chrome,ios,03/25/2023 16:59:36,06/04/2022 08:57:11,"[""video game console"", ""toy boxes"", ""musical instrument storage"", ""video game console accessories"", ""puzzle storage""]","[""dollhouse accessories"", ""toy organizers"", ""dollhouse"", ""arts and crafts kits"", ""puzzles""]",board games,04/01/2023,2025-07-31 16:57:57,1,625.13
Nina,Devic,ninadevic@gmail.com,OvCHM2PoV9Vd8hSr,9612208082,12/07/1962,34 hours 58 minutes 52 seconds,regular,true,credit_card,"[""The way I was treated, I could not believe my ears. Hope you don't have to go through this air purifier."", ""My son bought this heel grips and he has been telling me how happy he is with this heel grips!"", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this oven."", ""I am very happy with this pet bed accessories"", ""I want to thank you for this insoles, it has changed my life. I am very happy with this insoles!""]",205.12.183.20,"LAT: -8, LONG: 3",windows,safari,windows,07/12/2024 13:23:19,10/16/2023 03:56:07,"[""oven"", ""humidifier"", ""vacuum cleaner accessories"", ""coffee maker"", ""toaster""]","[""washing machine""]",microwave oven,04/01/2023,2025-07-31 16:57:57,1,3517.83
Zed,Lapetersen,zedlapetersen@icloud.com,OHw8GnpiSm4H13CR,7851974893,04/22/1955,81 hours 3 minutes 7 seconds,regular,true,stripe,"[""I am very excited to try out this play kitchen. I have heard some many positive things!"", ""I am very happy with jeans, it has changed my life."", ""Wow I cannot believe this science kits"", ""The amount of time I have save using this humidifier is amazing! I am very happy with this humidifier"", ""I am very frustrated with the Customer Service, they kept dropping my calls microwave oven.""]",211.120.223.162,"LAT: 12, LONG: 80",unknown,firefox,unknown,08/07/2023 17:17:25,07/31/2023 08:10:26,"[""camera""]","[""bluetooth speaker"", ""microphone"", ""smartphone"", ""tablet stylus"", ""camera bag""]",smart doorbell,04/01/2023,2025-07-31 16:57:57,1,137.48
Isla,Elkyleson,islaelkyleson@hotmail.com,IthCI7h5ME6IkBvM,3408736656,01/31/1985,43 hours 48 minutes 30 seconds,premium,false,stripe,"[""I want to thank you for this baseball bat, it has changed my life. I am very happy with this baseball bat!"", ""The way the thriller novel has changed my life, I could not believe my eyes when I saw this thriller novel!"", ""I am very frustrated with the Customer Service, they kept dropping my calls kitchen gadgets set."", ""I am very frustrated with the Customer Service, they kept dropping my calls dress shoes.""]",152.196.7.8,"LAT: -19, LONG: -144",windows,safari,windows,08/31/2024 20:50:08,08/28/2024 02:10:42,"[""play kitchen accessories"", ""educational toys"", ""dollhouse accessories"", ""arts and crafts storage""]","[""action figures"", ""stuffed animals""]",puzzles,04/01/2023,2025-07-31 16:57:57,1,82.27
Ola,Gabeley,olagabeley@gmail.com,LhUQTjcB618wlbvD,9831452874,04/28/1976,111 hours 30 minutes 0 seconds,regular,true,credit_card,"[""I am very happy with this photography book""]",77.16.64.47,"LAT: -52, LONG: -89",unknown,safari,linux,07/14/2022 12:46:53,10/03/2022 09:23:51,"[""basketball hoop"", ""ankle weights"", ""boxing gloves"", ""sports sunglasses"", ""sports socks""]","[""yoga mat"", ""kettlebell set""]",foam roller,04/01/2023,2025-07-31 16:57:57,4,11008.1
Hank,Wyn,hankwyn@aol.com,RMtArHgCMWIQzSWS,6170614393,09/25/1998,90 hours 13 minutes 50 seconds,regular,true,paypal,"[""I am very happy with the way that this water heater parts has changed my life.""]",88.26.42.24,"LAT: -56, LONG: 167",windows,firefox,windows,10/03/2023 15:44:55,11/25/2023 16:14:45,"[""t-shirt""]","[""underwear"", ""sweatshirt""]",sweater,04/01/2023,2025-07-31 16:57:57,0,0
Ned,Holly,nedholly@yahoo.com,cK6kbaKsCmIZxiG1,6899807346,08/22/1979,97 hours 53 minutes 19 seconds,regular,true,paypal,"[""I am very happy with history book"", ""Wow I cannot believe this stuffed animal storage"", ""My son bought this and he is very happy with this poetry collection""]",25.110.240.45,"LAT: -2, LONG: -116",ios,safari,ios,07/21/2023 01:13:24,02/03/2023 22:25:56,"[""food processor"", ""vacuum cleaner"", ""vacuum cleaner accessories"", ""dehumidifier""]","[""electric kettle parts"", ""toaster accessories"", ""microwave oven"", ""refrigerator"", ""washing machine""]",blender accessories,04/01/2023,2025-07-31 16:57:57,1,100.51
Eve,Lajake,evelajake@gmail.com,Gg6q8EE1rLwzZSvU,1158232611,10/17/1966,78 hours 49 minutes 27 seconds,free-trial,true,credit_card,"[""I am very frustrated with the Customer Service, they kept dropping my calls book covers."", ""I am very frustrated with the Customer Service, they kept dropping my calls refrigerator."", ""The way I was treated, I could not believe my ears. Hope you don't have to go through this bookshelf."", ""The amount of time I have save using this pet collar is amazing! I am very happy with this pet collar"", ""I am very happy with USB flash drive""]",80.249.175.107,"LAT: -23, LONG: 152",ios,safari,ios,12/19/2022 19:34:42,11/11/2023 10:52:50,"[""sports watch"", ""boxing gloves"", ""exercise ball""]","[""sports towel"", ""dumbbell set"", ""sports cap"", ""ankle weights"", ""exercise resistance bands""]",sports headband,04/01/2023,2025-07-31 16:57:57,0,0
Evan,Lepeter,evanlepeter@aol.com,7l2NFvFKQXmuBXX1,3135254017,01/14/1973,59 hours 38 minutes 50 seconds,regular,true,paypal,"[""I am very happy with the way that this dress shirt has changed my life."", ""Well worth the money on this coffee table books""]",133.220.44.102,"LAT: -12, LONG: 138",ios,safari,ios,04/24/2024 14:54:11,10/17/2022 16:48:42,"[""sofa covers"", ""dining table""]","[""wardrobe""]",sectional sofa covers,04/01/2023,2025-07-31 16:57:57,1,2816.53
